CRN	one	r0	r1	r2	r3	score	hasAM	unique
4390	0.4111492741985604	12.15111255	96.26162472	0.02409055	0.02341686	0.7033565455840977	False	False
3111	0.5378243447500539	32.70705497	36.39123453	35.50653577	0.02155565	0.7033560585302518	False	False
449	0.1386743656265758	0.05739651	0.01423059	54.53095297	52.95836844	0.7033556242790446	False	False
1083	0.13867022682304248	0.03587269	0.01415846	61.67921092	64.13125404	0.7033545831581683	False	False
3294	0.2187364990470271	54.31772602	0.01018723	59.827651100000004	59.73710229	0.7033535692320936	False	True
4234	0.32548158937579186	0.01129354	65.52767538	0.01762746	0.0177699	0.7033522101412304	False	True
2064	0.13867225698350402	0.02764253	0.01171887	49.44901014	51.03363146	0.7033515313532136	False	False
2944	0.4135081263238466	17.92182692	18.01664773	0.10151817	0.01357751	0.7033465144533436	False	False
785	0.18194459818493525	0.34984491	58.77145488	0.03129899	57.49057353	0.7033451654613457	False	False
4174	0.4541447559459216	0.05925388	0.03662807	0.03813477	39.84358715	0.7033441240519305	False	False
2692	0.13867008904566608	0.01068887	30.56941045	30.35420115	11.74791014	0.7033428003792304	False	True
4254	0.4135081258910381	0.09389334	17.88072877	0.01074844	17.691473199999997	0.7033420778054192	False	True
42	0.17623813314989795	0.01118602	5.13955971	43.59048333	5.08367143	0.7033398160924036	False	False
998	0.13867225698350402	3.41732095	55.66023289	0.01711145	55.07412303	0.7033374490626499	False	False
2555	0.4232713550287995	0.04430164	97.52153156	0.01959695	0.01915614	0.7033357828220125	False	True
3136	0.4111492753527164	0.01689083	2.05991603	0.01644121	89.29401637	0.7033311177954631	False	True
3822	0.25391403194891743	50.23739469	0.01266737	77.29805295	74.65342059	0.7033301642461758	False	False
2836	0.4135081263238466	21.25232039	59.18555448	60.88056862	0.01432841	0.7033301150502749	False	False
4139	0.13866740303603894	0.08696798	45.52937849	0.01488687	45.20221422	0.7033277493910816	False	True
3395	0.4135081263238466	0.07719381	35.69845269	36.57190778	0.01538008	0.7033268591761066	False	False
3788	0.4135081258910381	21.9983662	3.12967223	0.01779603	21.85633563	0.7033244198673315	False	True
499	0.1386724820439304	0.0506695	68.20928327	0.02057713	68.05450569	0.7033243367680971	False	True
3245	0.4135081263238466	19.96574557	35.77218963	19.8222134	0.01278957	0.7033235791367964	False	False
43	0.5142047422195001	0.01652931	31.15181421	3.62184354	30.32939759	0.7033208603779918	False	False
3079	0.13867008904566608	0.012612200000000002	41.63403508	42.69980868	23.91122464	0.7033201297250884	False	False
1362	0.13867225698350402	3.20768916	47.4122446	0.01520104	47.10616787	0.7033194367265255	False	False
3852	0.4135081263238466	28.12130601	3.39310377	27.81529552	0.01448285	0.7033179651775837	False	False
3874	0.4232713550287995	2.55149212	83.96761889	0.02177793	0.02207753	0.7033158108010792	False	True
2766	0.4232713550287995	26.38103895	78.94571813	0.02712967	0.02732528	0.7033158087813062	False	False
2981	0.4135081263238466	43.90187839	0.16995015	43.03350473	0.02031682	0.7033139912740937	False	False
912	0.13866792002580686	0.01145331	71.38278295	2.47728487	69.62438296	0.703313226934261	False	True
3325	0.4135081258910381	0.059284	22.88399354	0.01183179	23.36668042	0.7033116922674112	False	True
3099	0.4135081258910381	1.87791445	19.84349723	0.01143411	19.43382239	0.7033116206376024	False	True
2494	0.4232713550287995	0.05643437	56.14207787	0.01661192	0.01692066	0.7033084676997254	False	True
482	0.1386759418430427	0.01157513	43.07623235	0.15431219	42.86762713	0.7033078527509641	False	True
3497	0.32548158937579186	0.02638813	54.19795103	0.01510506	0.01486565	0.703304837734733	False	False
3378	0.4135081263238466	17.15481722	85.36614988	82.39607629999999	0.011707500000000001	0.7033028717020661	False	True
1127	0.7051395215301323	0.58016392	0.30831297	0.36868320000000004	0.39518837	0.7033027510206259	False	False
3743	0.4111492753527164	27.75615048	0.03102387	0.03115426	74.26198934	0.7032995605726776	False	True
3077	0.4135081263238466	0.01350175	18.65613313	18.42895443	0.01448897	0.7032969781485545	False	False
2897	0.13866819615763767	0.01072138	35.10406545	36.09812257	2.9506148	0.7032947386530425	False	True
2810	0.13866695010193086	0.11942776	41.24920014	0.01393744	41.036386900000004	0.7032927998873117	False	False
3542	0.42605393310758777	41.35390108	0.66211908	40.45987699	0.0238003	0.7032923698920548	False	False
1106	0.1386653215877687	0.42499509	0.01267748	94.99588126	90.17340762	0.703292330290076	False	False
3447	0.4111492753527164	40.59170039999999	0.02915422	0.02861338	76.59019819	0.7032912813786465	False	True
4134	0.4232713550287995	0.01663226	47.6859679	0.01002541	0.01038266	0.7032906860505379	False	False
82	0.13867225698350402	37.57502094	0.27528542	0.01185346	38.08945042	0.7032896561105482	False	False
3359	0.4111492741985604	3.54935819	59.2008677	0.01078075	0.01033685	0.7032884834880191	False	False
1490	0.13867225698350402	1.47570289	0.01195584	38.37711502	38.1084823	0.703287248541064	False	False
3121	0.4111492753527164	2.87463312	0.03685828	0.03675225	91.80346333	0.7032794736410843	False	True
4176	0.30054140014204955	0.11334598	27.343235200000002	0.01126021	27.4249631	0.7032770472444299	False	True
3973	0.4135081258910381	1.52084271	13.34635969	0.01042917	13.18481395	0.7032759726530285	False	False
551	0.1386759418430427	0.01400149	62.335073	27.80668594	60.40448814	0.7032717646001334	False	False
4137	0.4135081263238466	34.29450022	35.33527592	0.01069775	0.52959899	0.7032706100112921	False	False
2697	0.4135081263238466	3.46791689	19.70202758	19.63841509	0.01508782	0.7032688258303351	False	False
68	0.13867396333106366	0.12783233	0.02077006	71.13223737	70.71118132	0.7032671922667402	False	True
3606	0.4111492741985604	69.51409889	19.00617225	0.02865872	0.02902496	0.7032670438855554	False	False
990	0.1386653215877687	16.6422876	0.01162545	36.76198884	37.55217821	0.7032662940448078	False	False
4808	0.16985274830793046	96.02689354	0.01635045	0.01589323	2.68740679	0.7032577643267829	False	True
1184	0.13867225698350402	0.15158751	0.01419155	47.34021529	48.19435422	0.703256253536536	False	False
477	0.18194459818493525	0.01068148	3.54653766	40.38070927	3.52734034	0.7032521526758823	False	False
1215	0.13867700042052894	5.41788571	0.02769997	91.42187005	89.65969524	0.7032509480976579	False	True
2483	0.4232713550287995	90.77099448	0.0491216	0.02650561	0.02616658	0.7032491496340201	False	True
2768	0.4232713550287995	0.22828006	95.13074352	0.02926565	0.02892559	0.703248586982954	False	True
881	0.13867159543569302	0.08998996	0.01981202	63.7806156	63.58576153	0.7032481455182714	False	False
26	0.2152439249330498	29.07666254	13.82256949	0.01711174	14.564689800000002	0.7032476583201561	False	False
2975	0.4135081258910381	0.20105519	21.023669100000003	0.01241402	21.43806318	0.7032446145221588	False	True
4177	0.4135081258910381	0.05015613	22.31199134	0.01400151	21.80372191	0.7032442847942073	False	False
4130	0.6937644448925405	92.66708905	16.65743612	81.80847777	16.53153335	0.7032420144250214	False	False
4313	0.4135081258910381	4.39571747	12.7999575	0.01083988	12.91736846	0.7032413265480258	False	True
3732	0.4111492753527164	37.49936468	0.02995311	0.02988642	73.828678	0.7032398277321479	False	False
4145	0.6223103647360151	67.81219591	0.041026099999999996	0.1625426	0.17005138	0.7032395292385439	False	False
3166	0.4135081258910381	53.02712781	29.39260074	0.01523889	30.31103908	0.7032387936083426	False	False
4284	0.3838562959818453	8.938236999999999	0.03103459	8.53538331	0.27723268	0.7032386357053705	False	False
3489	0.4232713550287995	0.18998616	42.97672501	0.01353618	0.01366174	0.7032360117316301	False	False
3962	0.4162261790734489	0.03228751	25.56817906	9.97595726	10.34442239	0.7032346775993911	False	False
979	0.13866906220747072	70.359137	63.30856902	0.0140553	62.205882700000004	0.7032340116513601	False	True
3792	0.4111492753527164	0.01392037	0.01547851	0.01508049	51.20808534	0.7032316376245356	False	True
2453	0.4135081263238466	87.23395501	0.02625373	89.46686479	0.04208433	0.7032264494046295	False	False
782	0.13867225698350402	0.01441496	57.90651103	0.02023655	57.97441289	0.7032261330937418	False	True
3336	0.4111492753527164	0.03760311	0.03515678	0.03570356	83.81441324	0.7032260792812167	False	False
2491	0.4232713550287995	0.05290419999999999	44.45141023	0.01270036	0.01302748	0.7032196750136608	False	False
1729	0.2152439249330498	15.30904251	0.0124007	13.13922809	12.48078032	0.7032180599165625	False	False
2935	0.2369257727735897	0.01256114	64.73257671	2.98066992	3.12758061	0.7032175801483267	False	False
2980	0.4135081263238466	48.91423359	4.46099438	47.73254072	0.02205048	0.7032156257293547	False	False
3669	0.4232713550287995	0.03490892	93.04417687	0.03833357	0.03877858	0.7032102112948664	False	True
4109	0.4111492753527164	5.91629954	0.04493901	0.04467202	83.77428034	0.7032101091520574	False	False
2063	0.13867159543569302	0.02041926	0.01109575	87.23302488	83.30869992	0.7032100070813833	False	False
3988	0.4111492741985604	96.44424115	0.03697367	0.01750971	0.03761462	0.7032097292183184	False	True
2426	0.4111492753527164	0.03951824	0.04003609	90.27276291	0.84684364	0.7032089706492659	False	False
3787	0.4135081258910381	26.48177044	1.42856515	0.01150586	27.30654655	0.703208832150542	False	False
4314	0.4135081258910381	4.51496042	26.68738464	0.01090488	27.55163722	0.7032057839523248	False	False
2786	0.4111492753527164	0.03092694	0.02699075	0.02794048	76.08540885	0.7032036598724161	False	False
433	0.13867225698350402	2.1010566	56.57442701	0.01068888	59.22129395	0.7032023796969715	False	False
3734	0.4111492753527164	0.01480714	0.02137136	0.02058383	97.44827926	0.7032018790817923	False	False
989	0.13867225698350402	3.41257963	0.01248965	56.969979099999996	59.46374851	0.7031999095866573	False	True
2414	0.7051395215301323	1.77466761	0.01778281	0.37462875	0.35001955	0.7031943598995087	False	False
4381	0.4111492741985604	82.35580574	74.32477775	0.02235426	0.02185903	0.7031932710254267	False	False
3821	0.4111492741985604	90.64363196	28.94499688	0.02574573	0.02651329	0.7031920008767126	False	False
3722	0.4135081258910381	13.54445303	72.01172073	0.05349983	73.651081	0.7031899275075346	False	False
4245	0.4260539354158998	96.91060954	0.23468844	0.01584808	0.22327401	0.7031881320735562	False	False
1267	0.1386694024670961	0.04477226	86.08826723	0.01653137	85.78518328	0.7031864482320394	False	False
4228	0.4135081258910381	2.72320325	73.89939504	0.02093186	76.50166036	0.7031860861155841	False	True
4515	0.4453423167654417	9.6894537	9.693772500000001	0.45486652	0.01663468	0.7031851023418356	False	False
2667	0.5417533541673614	30.27344728	0.01348663	0.70350379	0.01297964	0.703183728246944	False	True
2844	0.4232713550287995	39.260197600000005	0.02655221	0.01436651	0.0139458	0.7031824974838046	False	True
5015	0.5113886122477629	94.60386698	51.22767848	0.04698801	0.04597851	0.7031818462512631	False	True
2835	0.4135081263238466	0.02440888	39.05808496	39.77209238	0.02621862	0.7031810337975508	False	False
171	0.13867332594839454	42.43942833	52.81356421	0.01740278	53.31328667	0.7031706123456535	False	False
3891	0.5495120996413825	0.01932688	35.22853107	0.03024916	0.03175409	0.7031688643042072	False	False
394	0.7051395215301323	39.22087587	14.85445667	0.80173125	0.74709758	0.7031624774211265	False	False
1167	0.13866958619430958	0.11554517	0.01925999	93.43687303	91.37098723	0.7031593389823345	False	True
2500	0.4232713550287995	0.01335678	61.82177382	0.02375755	0.0245149	0.7031582358977062	False	True
1049	0.1386653215877687	0.08035585	0.01571505	86.74537112	91.33054121	0.7031573674674264	False	False
4766	0.3960544201856685	0.16815155	63.90596265	0.01060532	0.01126525	0.7031541973614782	False	False
1596	0.13867398554856727	0.19454209	0.01471705	51.92218749	53.71157295	0.7031513133419567	False	False
616	0.13867022682304248	13.96849411	0.01058698	36.44775681	35.39135153	0.7031480172165969	False	False
69	0.13867488427544294	88.22311123	0.01040246	36.58928252	35.93009112	0.7031425610160871	False	False
487	0.13867225698350402	3.63566246	0.018119999999999997	83.26874127	79.77053896	0.7031378272451188	False	False
2734	0.275354836826742	1.66357138	1.72990405	84.69349151	0.01046767	0.7031358159118275	False	True
3632	0.4232713550287995	32.79393405	76.79171381	0.01058456	0.01107487	0.7031281860748343	False	False
3951	0.1908307941080352	91.16491521	0.01242026	0.06297464	0.06424968	0.7031244540391678	False	False
2656	0.4111492741985604	0.15463651	79.43909717	0.02549548	0.02478381	0.7031231859823616	False	False
4375	0.4232713550287995	24.81892163	62.52585207	0.02343169	0.02311077	0.7031211358405738	False	False
3196	0.2523982506986045	0.02485049	0.01709994	0.01706079	50.55933828	0.7031207375846077	False	True
1982	0.13867225698350402	0.03987898	0.01008457	27.48876006	27.44616052	0.7031176454563265	False	False
1014	0.13867225698350402	42.22818487	41.23452364	0.01036579	42.87026665	0.7031165712255991	False	False
545	0.1386674252535426	20.49008871	0.01816053	81.90103733	78.29061326	0.7031154666982758	False	False
4168	0.1908280646732873	0.01699927	96.3921515	0.31987578	0.33183926	0.7031153923994812	False	False
3090	0.4111492741985604	9.79346481	83.80893087	0.02445213	0.02354751	0.7031138678314968	False	True
2687	0.3198978148059042	53.34658693	0.02428939	53.75664706	72.92971297	0.7031137980771915	False	False
4002	0.4111492741985604	59.12505203	0.34966075	0.02981872	0.02977938	0.7031104082487887	False	False
3018	0.4232713550287995	0.30050536	75.2927508	0.03509906	0.03533005	0.7031102442143625	False	True
738	0.13867225698350402	0.14958505	50.1055164	0.01393154	48.62735357	0.7031101712139936	False	False
1414	0.1386653215877687	13.04599639	0.01135313	40.07719041	41.52948075	0.7031090956127057	False	True
3890	0.4232713550287995	0.71852572	25.88387309	0.01123843	0.01148118	0.7031075728480899	False	False
1133	0.7051395215301323	8.36999416	4.33534612	67.28009588	62.57684921	0.7031036919984301	False	False
4236	0.19082723065128415	0.01394318	89.27211568	0.12628985	0.13185535	0.7031010414791009	False	False
3848	0.4951480842391137	38.73086915	60.40991755	0.02056264	0.01998769	0.7030996052761878	False	False
2781	0.4111492741985604	0.50461001	86.95648599	0.03563607	0.0348648	0.7030903579616494	False	False
2640	0.4135081263238466	0.22921352	45.58234812	47.17850787	0.01522872	0.7030901527382799	False	True
3892	0.5366217475623593	1.10512214	89.23512491	0.04706882	0.04722717	0.7030893298971633	False	False
3638	0.4135081258910381	0.01932806	19.83638095	0.02007491	19.59793722	0.7030874881526741	False	True
2446	0.30054140014204955	0.22701258	54.70065016	54.84227621	0.02700756	0.7030874743028016	False	False
3967	0.19082900617607101	0.01107151	55.36097414	0.21431109999999998	0.20751337	0.7030835238431059	False	False
3864	0.4135081258910381	0.03249811	60.22656648	0.0549455	60.2623194	0.7030815653124532	False	False
3527	0.4232713550287995	0.51081163	72.03634638	0.02438001	0.02511719	0.7030791802490116	False	False
4175	0.4111492753527164	46.54334732	0.03655754	0.03705587	76.11222396	0.7030758740969212	False	False
4421	0.13866819615763767	0.01315218	31.95761032	31.89014293	2.818102	0.7030755422770618	False	False
4030	0.5598010033547882	12.09979844	11.65069601	0.01420479	0.01750449	0.7030720500894457	False	False
4102	0.4111492753527164	17.02000307	0.02357149	0.02274071	86.61843066	0.7030692912958538	False	False
3551	0.4111492741985604	82.20621417	0.19042703	0.03664259	0.03584959	0.7030689312713064	False	False
758	0.13867449979721458	10.68474658	47.90150973	0.01326452	46.678544099999996	0.7030672798904278	False	False
3646	0.5418749424856344	0.01304269	25.25728538	0.06882859	0.06654796	0.7030609810117446	False	False
3871	0.2187364990470271	93.87436120000001	0.01491158	48.35543691	49.55335634	0.7030587731833887	False	False
3830	0.4111492741985604	90.07187635	0.13178574	0.01292689	0.01346585	0.7030562543821168	False	False
2914	0.4135081263238466	48.38565137	50.27023487	17.1827893	0.02074769	0.7030521766045839	False	False
721	0.26636153493526743	0.38054508	0.01461583	41.43458529	40.89877948	0.7030417189410411	False	True
3316	0.4232713550287995	0.23538988	96.20207018	0.04500292	0.04491277	0.7030387444645403	False	False
3974	0.4232713550287995	0.88943253	58.49262508	0.01979336	0.01949406	0.7030377156787067	False	True
2436	0.5260263892373536	7.47333841	28.08319883	28.90929271	0.02260882	0.7030374088896062	False	False
1335	0.13867225698350402	3.7475917	64.65537887	0.01667108	67.56818255	0.7030355867657696	False	False
2071	0.1386653215877687	43.09097123	0.01224462	44.87224175	46.72495018	0.7030337481230747	False	False
3776	0.26630002541579484	0.0166769	86.20146964	85.71146715	0.0304612	0.7030298763623936	False	True
3453	0.4111492741985604	1.74344795	46.65904612	0.01969524	0.01914069	0.7030282880272882	False	False
3887	0.534309963651321	0.52467578	34.13718565	0.01382067	0.01355483	0.7030274173608311	False	False
2732	0.4135081263238466	3.15032843	19.78603785	19.11302923	0.01108604	0.7030259212139389	False	False
4213	0.08411773701928453	1.66019621	1.62004783	88.48771479999999	0.01519755	0.7030244260047985	False	True
2787	0.4111492753527164	25.75716058	0.03419483	0.03381352	62.84899307	0.7030244102794226	False	False
4249	0.4232713550287995	0.44421120000000003	32.33950484	0.01453201	0.01429884	0.7030212678732193	False	False
3033	0.4232713550287995	0.67130422	67.56619533	0.02439147	0.02368786	0.7030211272104527	False	False
4282	0.13869387692284774	45.00640493	0.01632539	45.55310826	72.47192435	0.7030208647120901	False	True
3644	0.5443257120301742	0.07782439999999999	75.4621539	0.35467238	0.34871799	0.70301794246115	False	False
2583	0.4135081263238466	18.0807576	18.13309513	0.02416346	0.02053547	0.7030162726859097	False	False
3029	0.4162584786349676	0.0121697	13.30438966	0.06784541	0.06369131	0.7030148531461242	False	False
4033	0.4111492753527164	50.56144132	0.03114875	0.03224667	88.15456128	0.7030140641362064	False	False
3008	0.4232713550287995	0.1832753	91.37451421	0.01492767	0.01554188	0.7030098518273606	False	False
1092	0.13867225698350402	6.20767033	0.01260325	43.27817673	41.81093292	0.7030096616801543	False	False
1611	0.13867225698350402	0.05058219	29.97444948	0.01075332	29.64150044	0.7030056009985575	False	False
3789	0.4232713550287995	0.26582804	73.51842994	0.029084500000000003	0.02988236	0.7030018891606216	False	False
4369	0.4135081258910381	0.01380462	23.43435706	0.02641499	23.73470957	0.703001808441834	False	False
769	0.13867105507426547	0.821371	72.52563835	0.02802908	72.88356852	0.7029989414461141	False	False
2938	0.14957578319260528	57.50394875	0.06164335	58.80431759	0.01114339	0.7029948186564956	False	True
1583	0.13867225698350402	21.71208643	49.04644785	0.0100623	46.79577305	0.7029913204816952	False	False
2067	0.7051395215301323	2.31057916	20.38998761	7.29180034	7.85978677	0.7029872463830346	False	False
3982	0.4135081258910381	3.20678412	69.46084632	0.06592429	70.28863765	0.7029856386436809	False	True
1216	0.3026748835370269	0.0306492	0.01200531	49.37026132	47.42220746	0.7029839420343128	False	False
804	0.7051395215301323	11.15460782	0.03663047	0.62676931	0.58250234	0.7029824551928037	False	False
2857	0.136613072527402	0.02107281	51.7145971	51.36949481	0.03539371	0.702982219167895	False	True
589	0.08411371406416299	0.01341216	0.01205274	79.88571625	77.48615377	0.7029817684699642	False	True
3747	0.4135081258910381	1.08596235	18.752493700000002	0.01803331	19.00195217	0.702980963590401	False	True
2833	0.4135081263238466	0.66631612	41.36763889	40.78599722	0.04042782	0.7029809224014576	False	False
3815	0.4111492741985604	55.07112466	0.03203073	5.89191721	0.0321888	0.7029799268697445	False	True
5289	0.08350424227830255	54.86160974	36.96103158	0.01060572	37.30946274	0.7029796398455662	False	True
3708	0.4232713550287995	0.04639725	61.11959691	0.02938758	0.02938119	0.7029780909681702	False	True
2509	0.4135081263238466	29.62619332	29.37322768	0.02715107	0.02851875	0.7029753423455785	False	False
2791	0.4232713550287995	0.03213299	91.39296317	0.05062054	0.05005087	0.7029727518423629	False	False
3068	0.136613072527402	0.0169581	81.77386355	0.050971499999999996	80.21051440000001	0.7029689286283698	False	False
1067	0.1386749515050319	0.04353593	0.0158616	47.64629481	46.95200757	0.7029638514238472	False	True
2554	0.4232713550287995	31.33428773	72.84872752	0.03957177	0.04021103	0.7029619891930885	False	False
4189	0.4232713550287995	90.26452095	0.03082309	0.03164547	0.04323542	0.7029600468206201	False	False
3579	0.4232713550287995	74.66669199	12.84741026	0.03433714	0.03421562	0.7029593943617879	False	False
3147	0.4918465362213445	0.230069	0.05607878	0.05555842	96.23485992	0.7029560700317399	False	False
3258	0.4232713550287995	99.01129122	0.03945401	0.03846204	0.03938935	0.7029547681437349	False	False
783	0.13867225698350402	0.25099226	52.68982221	0.01097359	55.44142514	0.7029525655812161	False	True
3130	0.4111492741985604	59.21364675	31.87851931	0.01566001	0.01567058	0.7029507713735285	False	False
1535	0.1386653215877687	0.01486381	0.01224672	34.14459821	33.50107272	0.7029490059476069	False	False
2754	0.3092896654023965	43.58267436	45.15837392	0.02196559	92.00413357	0.7029467118460877	False	False
497	0.13867421674044755	13.57424356	64.98318519	0.01982773	64.46775403	0.7029453961803451	False	True
2928	0.19082898951294328	0.01013588	85.98978857	0.0405605	0.039074199999999996	0.7029441476720568	False	False
2930	0.2999950034161853	0.010706799999999999	79.49045021	0.02391056	0.02310158	0.7029396638480044	False	False
3049	0.08411773701928453	2.65854385	2.7600041	75.17437165	0.01148795	0.7029387944799728	False	False
834	0.13867225698350402	5.52650779	73.10499264	0.02773488	73.14757572	0.7029365106215884	False	False
4563	0.4135369594498558	0.10029769	7.01386115	7.17693196	0.01106078	0.7029362294403249	False	False
3235	0.4043267619924517	89.29678620000001	0.01069576	4.23320325	4.36599538	0.7029354845047404	False	True
3578	0.4232713550287995	26.08210172	6.16235996	0.01425054	0.01405731	0.7029321852775863	False	False
638	0.13867225698350402	0.43283811	0.01081494	30.01698862	29.44765589	0.7029298491215066	False	False
2933	0.19082882201604906	0.0233059	71.04206216	0.96563047	1.00967286	0.7029265684329836	False	False
3002	0.1386678494058846	0.32211464	85.69721815	0.02830619	83.17059774	0.702926264889947	False	True
2393	0.7051395215301323	0.6296642	8.12748282	0.23332833	0.21674388	0.7029255444080434	False	False
1397	0.13867225698350402	83.79546798	0.01177079	39.47744443	41.02877538	0.7029175406966305	False	False
388	0.13867225698350402	38.10349267	1.15539931	0.01442633	38.6233016	0.7029174001781334	False	False
2072	0.13867225698350402	1.9703272	0.01344854	75.18486379	79.44508711	0.7029161557815259	False	False
634	0.13866843838613505	23.04376377	0.01226816	44.70130527	45.18458818	0.7029158817416029	False	True
986	0.13867225698350402	3.31284352	0.01600302	65.60524239	68.86425559999999	0.7029145870670732	False	False
4207	0.30588732428907783	0.03477114	89.21502924	0.02502884	0.0251064	0.7029124681087321	False	True
489	0.13867225698350402	1.24635751	0.01571383	48.65047249	47.33270531	0.7029118470285168	False	False
889	0.14699427294458767	71.84862187	0.027214299999999997	27.51809879	28.4538925	0.7029066197115751	False	False
3530	0.4135081263238466	18.17546217	0.53802389	18.73407882	0.01216088	0.7029010757952068	False	False
28	0.13867225698350402	98.39214892	94.42025764	0.029903500000000003	91.37512676	0.7028976223439526	False	True
1051	0.1386738308195241	0.01293499	0.02198584	65.57614755	63.91803659	0.7028965640550054	False	False
3179	0.13866778996684892	0.29053998	52.449029	0.01713162	50.78079008	0.7028942971482877	False	False
3250	0.2539285672457239	95.55450071	0.01418205	6.57543157	6.69023867	0.7028931734331203	False	False
1182	0.13867225698350402	0.41612723	0.01001403	47.94646876	50.40269686	0.702890500840557	False	False
4100	0.4111492753527164	0.70683839	0.01267075	0.01314251	33.29458164	0.7028898488866681	False	False
1210	0.13867544122786352	0.10876598	0.01494287	61.42148465	64.31440323	0.7028895321429718	False	False
2553	0.4232713550287995	32.59664768	97.66027913	0.05127303	0.05044731	0.7028857120307731	False	False
1248	0.13866792002580686	4.31357101	75.37257858	0.01408449	77.78639091	0.7028799569759855	False	False
2772	0.4111492753527164	23.37974128	0.01496468	0.01466472	31.57000567	0.7028787313344135	False	False
3006	0.5472799581231119	4.14284101	27.36429011	0.01247966	0.01202377	0.7028785355606965	False	True
244	0.13867225698350402	0.04702648	0.01041612	28.67835092	28.12753729	0.7028770161142793	False	False
485	0.13867225698350402	0.01083311	27.84359928	0.47142669	27.91931549	0.7028767357986329	False	True
1716	0.17623813199574193	77.94106949	0.01070586	5.83372304	6.10091515	0.7028748061940158	False	False
11	0.13866792002580686	0.01022031	58.98087229	0.42293775	61.55529026	0.702870315517162	False	False
3877	0.4232713550287995	8.62061508	64.67623372	0.02944856	0.02883125	0.7028695214578115	False	False
3923	0.3139992850063641	14.71008478	0.01182024	57.05967229	55.49373879999999	0.7028690581362991	False	False
4054	0.32548158937579186	0.01629059	67.61405387	0.0191472	0.01878448	0.7028628431503324	False	False
3575	0.4232713550287995	1.59661567	60.16172635	0.03288412	0.03350509	0.7028607114962747	False	False
2669	0.13866740303603894	0.08303346	43.74977414	43.69287428	0.01817848	0.7028593763541491	False	False
739	0.13867225698350402	0.06764791	42.62744965	0.01576254	42.06764553	0.7028517025870921	False	True
770	0.2152439249330498	31.64637117	0.01610492	3.69522147	3.86753245	0.7028493139169127	False	False
3052	0.08411665492586909	1.48228842	1.54526446	87.76554157	0.01232663	0.7028466543086048	False	True
2767	0.4232713550287995	0.88886054	66.54332345	0.03849727	0.03827035	0.7028442222854396	False	True
3329	0.4135081258910381	2.54194932	74.36936698	0.0131721	77.93844664	0.7028430668309814	False	False
2567	0.4111492741985604	61.43954848	0.14321964	0.02371546	0.02285139	0.7028429257354065	False	False
4055	0.4111492741985604	0.55049312	48.82349241	0.01630863	0.01696553	0.7028390732347041	False	False
2847	0.19082502686247446	0.0172454	79.823588	3.02672257	3.19151141	0.7028369001031639	False	False
4408	0.7052059046177224	38.18134019	4.36847226	6.29457094	6.80043282	0.7028342177724091	False	False
2727	0.2752459458117933	73.14675919	71.49014050000001	0.01066249	13.34151676	0.7028324547269345	False	True
3431	0.4232713550287995	0.53440066	36.83967039	0.01870991	0.01844806	0.7028284767838981	False	False
1285	0.1386653215877687	1.03561465	0.02126137	64.09249063	61.80863144	0.702827253522773	False	False
4156	0.4232713550287995	4.8747275000000005	32.39789916	0.01567769	0.015452	0.7028256569643061	False	False
2549	0.4232713550287995	0.15809864	48.06616653	0.01182802	0.01135327	0.7028227466156	False	False
2821	0.4111492753527164	4.08970607	0.03008218	0.02939958	51.8438003	0.7028192687106649	False	True
2788	0.4135081258910381	0.29270265	23.60939516	0.02803979	23.77507571	0.7028175415161619	False	False
4335	0.4162261790734489	0.05314848	90.2434189	0.11385456	0.10640810000000002	0.7028169448174931	False	False
2957	0.4567255971441139	0.57175044	0.01657789	0.01559473	78.11648108	0.7028135569367285	False	False
2997	0.4951480842391137	85.08914594	75.71114812	0.06579911	0.06690789	0.7028097917190761	False	False
4126	0.4608662668034516	2.22035337	96.47886708	0.06281574	0.06222508	0.7028083132451981	False	False
3495	0.4111492741985604	33.605264700000006	23.05105455	0.01462537	0.01446453	0.7028072619533219	False	True
2846	0.4111492741985604	4.833276000000001	40.83881807	0.02489036	0.02476777	0.7028039110055505	False	False
762	0.13866958619430958	38.45756886	73.57223332	0.01246295	70.93592946	0.7028039024936498	False	False
1394	0.1386724820439304	0.05051865	34.42739244	0.01373262	34.72614997	0.7027999952426704	False	False
3001	0.21873601819677	71.9564349	0.01598618	88.10342390000001	90.73552994	0.7027976629818674	False	False
2457	0.4827599797487178	95.37118679	0.19600205	0.03612958	0.03754778	0.7027921798750949	False	False
265	0.1386653215877687	16.75879517	0.01386939	33.45738203	33.05377584	0.7027911974719069	False	False
3110	0.2194636443260324	54.74587113	17.06372476	0.04079025	0.02142821	0.7027891595930268	False	False
501	0.13867227126618492	0.3667812	0.01304028	31.05733163	31.18640241	0.7027743238549781	False	False
808	0.13867225698350402	37.93175641	34.20579777	0.01400019	33.93594075	0.7027732019431795	False	False
3452	0.4111492753527164	0.11163085	0.04319113	0.04281549	64.23428254	0.7027723683539849	False	False
2065	0.1386653215877687	0.03775505	0.02109052	50.59903796	49.88225208	0.7027626811617287	False	True
4009	0.4232713550287995	84.56987752	0.0497151	0.04965016	19.84837843	0.7027617266025549	False	False
4360	0.13867283572061967	0.01794596	64.19553593	61.05333922	6.46521652	0.7027600826515558	False	False
1183	0.13867225698350402	0.15154093	0.02671949	69.41894453	67.86449122	0.7027588891099484	False	False
