13.0	19.0	0.0	0.534472	0.075292
13.0	20.0	0.0	0.556628	0.088880
14.0	1.0	0.0	0.000000	0.000000
14.0	2.0	0.0	0.003757	0.051500
14.0	3.0	0.0	0.905196	0.331938
14.0	4.0	0.0	0.011978	0.099696
14.0	5.0	0.0	0.000035	0.013616
14.0	6.0	0.0	0.001191	0.032571
14.0	7.0	0.0	0.021288	0.063142
14.0	8.0	0.0	0.000096	0.007029
14.0	9.0	0.0	0.002154	0.014933
14.0	10.0	0.0	0.027506	0.027373
14.0	11.0	0.0	0.189457	0.044678
14.0	12.0	0.0	0.614656	0.066499
14.0	13.0	0.0	0.679764	0.091947
14.0	14.0	0.0	0.634061	0.119833
14.0	15.0	0.0	0.307679	0.014653
14.0	16.0	0.0	0.375669	0.020838
14.0	17.0	0.0	0.412906	0.028205
14.0	18.0	0.0	0.443609	0.036647
14.0	19.0	0.0	0.470896	0.046028
14.0	20.0	0.0	0.495498	0.056193
15.0	1.0	0.0	0.000000	0.000000
15.0	2.0	0.0	0.004630	0.080210
15.0	3.0	0.0	0.788917	0.454658
15.0	4.0	0.0	0.000750	0.042927
15.0	5.0	0.0	0.016593	0.087060
15.0	6.0	0.0	0.000066	0.012348
15.0	7.0	0.0	0.001792	0.027649
15.0	8.0	0.0	0.000005	0.002383
15.0	9.0	0.0	0.000150	0.005735
15.0	10.0	0.0	0.002839	0.011729
15.0	11.0	0.0	0.031506	0.021074
15.0	12.0	0.0	0.193590	0.034132
15.0	13.0	0.0	0.578200	0.050832
15.0	14.0	0.0	0.644549	0.070713
15.0	15.0	0.0	0.607260	0.093064
15.0	16.0	0.0	0.277968	0.010510
15.0	17.0	0.0	0.341579	0.015003
15.0	18.0	0.0	0.377488	0.020434
15.0	19.0	0.0	0.407371	0.026757
15.0	20.0	0.0	0.434169	0.033898
16.0	1.0	0.0	0.000000	0.000000
16.0	2.0	0.0	0.000471	0.039703
16.0	3.0	0.0	0.903461	0.401474
16.0	4.0	0.0	0.158143	0.178451
16.0	5.0	0.0	0.001228	0.038655
16.0	6.0	0.0	0.000003	0.004183
16.0	7.0	0.0	0.000115	0.010835
16.0	8.0	0.0	0.002544	0.023070
16.0	9.0	0.0	0.000008	0.002014
16.0	10.0	0.0	0.000221	0.004603
16.0	11.0	0.0	0.003598	0.009128
16.0	12.0	0.0	0.035245	0.016134
16.0	13.0	0.0	0.195560	0.025966
16.0	14.0	0.0	0.542980	0.038695
16.0	15.0	0.0	0.609851	0.054124
16.0	16.0	0.0	0.580537	0.071843
16.0	17.0	0.0	0.251066	0.007536
16.0	18.0	0.0	0.310290	0.010794
16.0	19.0	0.0	0.344684	0.014782
16.0	20.0	0.0	0.373562	0.019493
17.0	1.0	0.0	0.000000	0.000000
17.0	2.0	0.0	0.005757	0.059822
17.0	3.0	0.0	0.888119	0.294296
17.0	4.0	0.0	0.016605	0.093233
17.0	5.0	0.0	0.000070	0.015129
17.0	6.0	0.0	0.000000	0.001278
17.0	7.0	0.0	0.000006	0.003832
17.0	8.0	0.0	0.000184	0.009278
17.0	9.0	0.0	0.000000	0.000650
17.0	10.0	0.0	0.000014	0.001663
17.0	11.0	0.0	0.000309	0.003647
17.0	12.0	0.0	0.004412	0.007051
17.0	13.0	0.0	0.038646	0.012295
17.0	14.0	0.0	0.195617	0.019682
17.0	15.0	0.0	0.509167	0.029349
17.0	16.0	0.0	0.575901	0.041245
17.0	17.0	0.0	0.553965	0.055164
17.0	18.0	0.0	0.226716	0.005403
17.0	19.0	0.0	0.281627	0.007761
17.0	20.0	0.0	0.314377	0.010682
18.0	1.0	0.0	0.000000	0.000000
18.0	2.0	0.0	0.000578	0.030852
18.0	3.0	0.0	0.753412	0.425120
18.0	4.0	0.0	0.001235	0.042342
18.0	5.0	0.0	0.000003	0.005277
18.0	6.0	0.0	0.000122	0.013785
18.0	7.0	0.0	0.000000	0.001233
18.0	8.0	0.0	0.000011	0.003397
18.0	9.0	0.0	0.000279	0.007797
18.0	10.0	0.0	0.000001	0.000556
18.0	11.0	0.0	0.000021	0.001349
18.0	12.0	0.0	0.000416	0.002859
18.0	13.0	0.0	0.005262	0.005413
18.0	14.0	0.0	0.041655	0.009332
18.0	15.0	0.0	0.194023	0.014872
18.0	16.0	0.0	0.476814	0.022189
18.0	17.0	0.0	0.542840	0.031317
18.0	18.0	0.0	0.527633	0.042165
18.0	19.0	0.0	0.204698	0.003872
18.0	20.0	0.0	0.255412	0.005577
19.0	1.0	0.0	0.000000	0.000000
19.0	2.0	0.0	0.000851	0.045386
19.0	3.0	0.0	0.883460	0.362541
19.0	4.0	0.0	0.000071	0.016925
19.0	5.0	0.0	0.000000	0.001656
19.0	6.0	0.0	0.000006	0.005026
19.0	7.0	0.0	0.000000	0.000363
19.0	8.0	0.0	0.000001	0.001139
19.0	9.0	0.0	0.000018	0.002936
19.0	10.0	0.0	0.000000	0.000173
19.0	11.0	0.0	0.000001	0.000464
19.0	12.0	0.0	0.000031	0.001080
19.0	13.0	0.0	0.000539	0.002223
19.0	14.0	0.0	0.006128	0.004134
19.0	15.0	0.0	0.044237	0.007058
19.0	16.0	0.0	0.191023	0.011205
19.0	17.0	0.0	0.445959	0.016728
19.0	18.0	0.0	0.510836	0.023698
19.0	19.0	0.0	0.501636	0.032105
19.0	20.0	0.0	0.184794	0.002775
20.0	1.0	0.0	0.000000	0.000000
20.0	2.0	0.0	0.000752	0.024108
20.0	3.0	0.0	0.870662	0.262591
20.0	4.0	0.0	0.021870	0.086445
20.0	5.0	0.0	0.000125	0.015855
20.0	6.0	0.0	0.000000	0.001663
20.0	7.0	0.0	0.000000	0.000099
20.0	8.0	0.0	0.000000	0.000352
20.0	9.0	0.0	0.000001	0.001019
20.0	10.0	0.0	0.000029	0.002487
20.0	11.0	0.0	0.000000	0.000149
20.0	12.0	0.0	0.000002	0.000381
20.0	13.0	0.0	0.000044	0.000854
20.0	14.0	0.0	0.000679	0.001716
20.0	15.0	0.0	0.006989	0.003144
20.0	16.0	0.0	0.046370	0.005321
20.0	17.0	0.0	0.186848	0.008420
20.0	18.0	0.0	0.416604	0.012578
20.0	19.0	0.0	0.479959	0.017879
20.0	20.0	0.0	0.476051	0.024356
