CRN	one	r0	r1	r2	r3	score
297	0.14520522801332467	72.20390825	0.01274367	0.16389956	0.01392155	0.29039848216275327
243	0.15432716701463783	24.73767542	5.07182674	0.01817148	0.42927331	0.29004003960254654
807	0.10777340764720818	2.8586709	99.41853072	0.12382379	0.02111427	0.28999620958945255
248	0.17845905547804822	71.6424641	0.2055876	15.66761375	3.65406365	0.2898354168269256
555	0.11808704586214679	19.30151352	0.04504476	3.52742105	4.07306463	0.28979361062643494
815	0.18076589217138703	5.31756555	0.01771107	16.86535607	5.34688772	0.28975421711699595
624	0.02354699919116019	29.60020312	0.01012274	0.10324582	33.56520411	0.2897254057035471
310	0.1195973455926518	1.10519798	99.2739536	0.08173027	0.01329339	0.2895545654356774
707	0.11289682241336385	0.11861458	26.86305062	6.86964327	3.48984355	0.2895228564413737
407	0.09477614140611601	1.02726935	0.01860315	0.49115128	0.22688735	0.28897778721135137
84	0.09188659845452812	2.41979229	0.03973228	0.065444	0.01553506	0.28878538997777636
666	0.08519795053093025	14.21049385	0.01104036	8.94075593	3.19063711	0.2887574917902884
597	0.050959699023034835	11.15364485	0.01016615	2.11861857	0.10468898	0.2887242409156598
724	0.023404339951141183	0.03622101	66.88727214	0.27158164	62.55164136	0.28871631020461574
813	0.08569477178283494	5.77546695	3.254595	0.01076128	1.8923717	0.2886979933877029
671	0.04710168304172518	70.68960547	41.18246226	0.02394376	15.81849108	0.28859337787164263
496	0.19977764857693778	0.079803	13.00717379	68.68253062	17.63661554	0.2882427134574793
267	0.1007254612124358	17.88049133	0.01970583	3.9395846	1.01136052	0.2881639508201475
596	0.17075442801972715	11.67579221	3.7328836	20.4764193	0.0137476	0.2880182207315992
487	0.0619542688831382	0.01029043	2.06945499	1.04397671	0.44879808	0.2879145460691099
692	0.12772034941912855	0.1926387	0.07393735	0.41977497	0.0107358	0.28789706644812924
782	0.018661774386141812	0.15928624	21.83413933	0.02601465	25.08756486	0.2878431865492457
752	0.1384568943531902	0.01522616	2.07681479	0.62715833	3.64584973	0.2877445956555414
710	0.03289741066475845	0.94126908	93.23267429	0.01281249	85.75918326	0.28770558200770663
481	0.20519445622660157	0.44357385	0.095159	2.12250654	0.5605833	0.2876089013143713
594	0.17702783447935846	34.05194781	11.14040492	54.58955722	0.04509506	0.2875670284613697
558	0.05791109778095462	19.04760871	0.01136953	8.56988434	4.84434331	0.287545655799956
445	0.01982396118079809	0.03153132	5.04386022	8.34356842	0.13536038	0.28741082664300194
808	0.13660771507936764	0.0345051	0.01125589	98.69349135	22.79418537	0.2873220983011362
189	0.21743705879067002	0.29376276	45.54612482	10.55229961	0.02298151	0.2873092441047261
498	0.12751489262150448	0.05432117	80.7221098	18.40051582	0.01448067	0.2872550229363306
595	0.1845972598440574	5.2074003	1.80236325	8.80445063	1.02481393	0.28724749394372073
802	0.09039565370428741	0.01765532	0.0126183	85.93758093	20.63427059	0.2871646465317849
450	0.09859023626813984	0.01220932	0.01523581	31.74343395	7.68590039	0.28711048833702796
695	0.11567460915765185	0.01578725	63.33404398	15.31800877	0.02225475	0.2870945459797481
410	0.12618286195630846	0.0107895	0.03397599	35.22395824	8.46820919	0.28709389496361093
663	0.15020187828780485	0.02261264	40.59789984	0.02022355	9.11701064	0.28705331087008945
631	0.15749244022288722	0.02347611	0.01853243	4.00992279	0.94657164	0.2870487766238454
797	0.03798395461802364	0.01118315	0.08980008	0.37356833	0.65495733	0.28704240546614057
37	0.211058165932117	0.02347989	20.96900082	4.66684248	0.06486186	0.28700299067694973
426	0.18645537805635332	0.06141654	2.41936299	0.01130691	0.58849527	0.28696072519449284
499	0.1015684715663522	0.0684604	51.76162175	11.956046	0.0126698	0.28694920664515167
316	0.224379873368827	75.27761285	0.01574315	18.82878177	0.01297652	0.28694016361623115
78	0.1956286571640653	0.01227478	54.54230045	11.98819211	0.18343688	0.2869360854780243
420	0.13333906887616193	0.01136931	0.16949389	63.63236958	15.59943659	0.2868668979355441
435	0.18581571758822327	0.0340579	9.45986467	0.06363116	2.08768722	0.28686678886779904
434	0.16966537165309778	0.02479531	6.54712339	0.05226124	1.43084395	0.2868649668160971
344	0.12656898550626475	0.15584095	93.84131246	0.14939221	0.01241509	0.2868589931208761
696	0.0722411302453094	0.22317245	58.67948179	0.01369931	13.01335267	0.2868320784185975
124	0.17614522423847745	29.64048885	6.33917454	0.01110424	0.01066008	0.2868233746394158
741	0.16409707597470802	33.39889743	1.79906116	3.34315207	0.01257825	0.2868164395322195
565	0.16560090795907523	0.02860279	0.20421115	6.09255507	1.3950257	0.2868096680266409
449	0.11441978922273215	0.03804746	0.43359889	75.70747258	18.06630604	0.286760338171512
814	0.12825888497184976	0.01376089	0.13459438	54.96347756	12.5704117	0.28673938454087283
497	0.07907212427196766	0.0407424	48.99826566	0.01328426	10.58537973	0.28670556026710026
578	0.12399909133377314	0.26334523	91.13969953	23.01952174	0.02595825	0.2866992375839488
341	0.15835482647614602	0.01941446	3.31072304	0.75574683	0.13681662	0.28664339677396566
691	0.18296508953199456	0.55933072	0.26976916	1.80589784	0.02296275	0.28652892325055623
661	0.047374229919644226	0.01660419	0.02248535	21.38090127	40.06779578	0.28647730398266696
804	0.05999130223166767	0.01221281	42.55303205	0.01642516	9.07534839	0.2864387953502313
712	0.024121459509498833	0.09020931	31.19366176	0.01586476	36.1069473	0.2864086611296995
448	0.1548571292799438	0.01291601	0.01233804	4.3963702	0.96122334	0.2863591308842295
530	0.1501865624929813	0.01728778	0.01499484	9.65548688	2.48903142	0.2863403372566055
796	0.07610380973833873	0.06898787	65.01514592	13.9499563	0.07761999	0.2863163792856785
704	0.07327622072843075	0.0525417	50.85396085	69.31565003	0.05396211	0.28631364920171787
125	0.12191750514188468	55.26601802	0.04714364	13.15697698	0.01205643	0.28630406768687333
79	0.17992709340496874	0.03003534	16.34029016	3.57877733	0.01473742	0.2862515419736899
816	0.16558936228706725	7.7309134	49.51352763	20.59621317	0.02274578	0.28624151113147484
705	0.17011248152917005	0.0648553	18.16025546	0.14575826	4.49129251	0.2862319697235524
744	0.10997295644832769	0.02370204	18.64902312	4.55676752	0.0176822	0.28622519237505883
662	0.11395883964526737	3.92235119	0.01378674	0.10134319	0.76140411	0.28621391807398805
40	0.1254353311078364	6.40456321	97.51616372	0.03325298	0.01661863	0.28620258563230716
342	0.1784162794258164	0.0238536	7.77414618	1.82640047	0.05730304	0.28613565071386377
617	0.1137740325024373	0.05153056	3.02780536	18.85019858	9.83553883	0.28605985281484103
430	0.07571997531260381	0.08582267	62.21121394	0.06384705	13.71993545	0.28604788904981016
826	0.07607363880121812	0.06066472	26.8319209	0.01844327	6.40682439	0.2860339722363678
451	0.1092646136695208	0.01828213	2.3018354	15.77635568	3.49340114	0.2860195557454979
803	0.06954085395119249	0.04996053	55.49223475	0.04793497	12.54604653	0.2859306265083478
818	0.14949089580988165	0.10276799	0.61542868	0.27993856	0.02796563	0.28592821554853015
296	0.13109969079956632	77.47702293	0.01424759	0.69960091	0.01410622	0.28582008541094606
309	0.1818940787556104	0.01288571	68.29338894	0.17928207	0.01085817	0.28572280780253745
345	0.12682779843233782	0.26340201	75.93672986	0.21611086	0.01038788	0.28568907391360915
740	0.13791775135372203	31.09138897	0.07247399	7.41210122	0.12840983	0.28568209170241976
675	0.04142485673360793	0.01571954	0.08580073	15.49071822	16.19448744	0.28565214734055533
554	0.15803971316958457	0.01542155	0.04124579	2.45032332	0.52863526	0.2856446109902007
810	0.10363653220369332	0.19172346	1.26061873	0.61318476	0.23860401	0.2856257517199524
188	0.19585814435590743	0.03539007	36.07671936	9.68157959	0.11392384	0.2856202896765277
583	0.1802446383740216	3.53806054	34.22419229	1.64081082	2.31727102	0.28557304090899527
821	0.16989610980580988	0.02238397	5.01106619	17.71015721	6.27991895	0.2854072246102012
531	0.14446259057002706	0.02758585	0.01125616	2.01193781	0.4275728	0.2851772793626836
436	0.13626137391729862	0.01060931	1.32487624	0.01705641	0.29838465	0.28514100993722086
785	0.15622753685951823	1.78739119	12.1049379	2.76783502	0.0505644	0.2850389589558653
433	0.10752969295754655	0.07950372	2.35593127	0.38740227	0.4626622	0.2849424743969207
672	0.24420985491603073	0.01128613	10.46359081	73.17342765	60.88644434	0.28487778286926596
703	0.1380768630158526	0.01355259	0.03077531	8.07262326	2.20218115	0.28471523586170405
250	0.1693539534492098	0.02988633	72.89440652	0.09809255	0.01030732	0.2846444946087996
844	0.08388743456047477	0.0471404	18.74157531	8.3583252	0.68362074	0.28458530970384643
634	0.12625582964833476	0.16972391	9.69375174	58.26145655	58.32326103	0.28448643524843187
819	0.1349317418768776	7.34552863	50.3694252	20.60640367	0.02114164	0.28421443406991204
485	0.07408649193164953	9.06758082	0.01597276	1.88976682	0.02067765	0.2840032880043942
616	0.09307107293992783	0.01147138	0.58543431	3.84531851	1.26957284	0.2837607873426095
817	0.15434285769376777	5.62480579	31.29267523	20.2745728	0.01925335	0.28367589938280785
786	0.11136026599378843	6.54300658	44.37051792	13.03582603	0.57075143	0.28359114833476556
792	0.11289748828925998	54.75529977	0.06484013	1.34682944	0.32067948	0.28248531768076107
779	0.15478523257258112	73.14756604	1.83362356	0.10373356	0.01133057	0.28242676438769676
812	0.1523434878068695	0.02572522	0.01673935	0.2383838	0.74742355	0.2823587304241713
393	0.2397046077079597	0.02307512	0.13860326	42.03657194	32.62386696	0.28177952573105597
546	0.2207869249015359	0.01252492	28.71240143	23.80002141	0.08452246	0.2814861573733635
665	0.04916485575613302	57.53437269	0.19825567	47.73257942	7.17018757	0.2814196639196027
772	0.08909036288673101	4.70779684	0.02000052	0.13005434	0.02449071	0.281229152937659
709	0.030252299638671785	39.79700278	0.01032304	0.01033412	0.10782452	0.28120510479829197
441	0.22723381053467098	0.08341061	0.03335625	78.04198682	68.18458073	0.2811219907041778
477	0.021390846007657848	0.0124849	23.01036036	0.62099293	0.28575363	0.28108409305309195
338	0.16049788034935086	11.09552165	7.17463664	0.0468061	1.82649098	0.28097585622820953
495	0.24155298239075795	16.83418933	0.1097233	16.18067669	3.24261134	0.2809067996824391
588	0.024515557051350376	0.02266571	27.40315403	0.57793509	0.16159706	0.28076485991443695
536	0.24258054467475168	35.15323831	30.40948833	6.85718408	0.03528697	0.2805770026978862
745	0.016247816071187235	89.44602814	0.0365501	2.22516035	0.0460135	0.2803345419266194
851	0.17694221420755407	0.68860926	0.17936988	0.03341816	0.01320776	0.27955208920198754
463	0.13809284035848715	80.76597227	56.43256212	0.02421503	10.09892933	0.2794063951808153
425	0.09035403252943577	6.82313177	1.57532895	0.03701871	1.81693788	0.27889092219034395
721	0.009372712148597062	21.55519998	0.01487136	0.57452129	0.05675383	0.27867316288289345
378	0.06699751777463056	92.29726822	0.02390465	0.24767044	0.01242789	0.2783579659721544
830	0.15893555321252953	62.55821501	4.71621615	11.21554593	10.09493857	0.2778118500668798
669	0.1446356762484584	0.02002293	28.10890016	6.44215174	0.06434514	0.2776848316608771
708	0.0696925034896283	1.17941868	28.23840497	0.7101616	13.21214339	0.27744773475763757
670	0.049402579005424586	38.1830594	0.24320118	0.08028831	0.3815124	0.27737482434060434
494	0.2460963613271852	5.50396654	0.27430059	5.23558937	1.23004277	0.2770886390893858
437	0.11928535031074747	0.23237749	2.22645738	0.05213489	0.11787221	0.27662746077262224
493	0.11458146873776598	0.05872949	8.96821275	7.03537052	1.93146703	0.2765608259347474
850	0.15278748506839104	85.35254375	6.37832543	2.58154034	2.83610079	0.2758702216685463
833	0.11784509277526484	29.04863667	0.01044728	1.22745334	1.42875821	0.2747639628226536
865	0.19403346507353875	3.9414079	0.14763534	0.07503734	0.20366984	0.2743894281534218
831	0.22482126584445222	5.53244121	0.3079843	0.09789606	0.48921439	0.27424425545010256
805	0.08143936357700887	0.56800447	8.53177659	0.01017137	0.0601145	0.2733283477355431
840	0.06995296786871463	0.01239533	22.7362792	0.31172373	0.1092567	0.2726408953973325
839	0.15598947356700554	0.02324371	2.62617511	0.12584467	0.17288222	0.272354190848034
835	0.0780187872311819	0.17364733	98.03057237	0.08021325	0.01952017	0.2718887960386092
49	0.1678229130298537	10.52028517	3.32128408	5.35232	0.58420639	0.2711994058724197
667	0.1532125283467349	0.0742807	0.02244431	32.77629016	0.26529881	0.2706170226335902
464	0.21957004070485114	53.85410682	82.40319664	0.1437455	5.15063245	0.26900001259382555
857	0.08394463460559068	0.01213535	0.19042547	8.49811127	0.24042844	0.266847793856104
836	0.11194636871683752	0.01814645	30.56416347	0.65477144	1.1378272	0.26663413396661223
249	0.15304225101847013	1.64055788	0.01089812	0.29281033	0.27241273	0.26601202193601625
447	0.12632010654543477	0.04869886	72.30706654	0.02682118	17.5698338	0.2658231732994334
664	0.11033386500716784	0.02943241	33.41927755	0.0102824	8.41529136	0.2656988097408449
337	0.1482440391909139	91.84647422	0.01991316	10.3882338	0.03514751	0.2653486721267758
628	0.20180474583623118	1.93211036	5.14157529	34.56369523	15.42926672	0.2650686385993463
446	0.14766068516259143	0.19159547	3.04475096	0.0122401	0.84865021	0.2648076479251091
286	0.07704204099461338	0.32317934	59.16832355	0.03664445	6.38512457	0.2645828687521286
431	0.09640603961775894	39.80123893	55.53449533	0.59470294	11.70307575	0.2637254055514273
853	0.13417595095008367	17.84098959	5.32069277	0.53782361	0.01438011	0.2628552814033167
165	0.22375902319144858	0.13924673	15.33363641	19.03274933	0.12797312	0.26224745104373903
809	0.13421608506702187	0.09706445	24.99010639	0.0738184	2.92700644	0.26222119399399485
636	0.25698647530543456	0.54133562	4.68015367	12.87510844	14.8097594	0.26161019489902937
688	0.09004144523762142	3.4414294	12.88667845	67.94295805	0.01351358	0.2615150519022033
633	0.08252949265953588	0.01046151	0.74341191	1.34108573	0.89741767	0.260029290899514
697	0.05892370761287083	2.75519427	75.90495135	3.72653326	0.24047915	0.2584869825269453
313	0.1788969047667878	3.7506194	0.57783086	0.20807489	0.01237147	0.25794977237815814
51	0.09297954699597355	47.53787741	0.92468367	5.78991827	2.25421363	0.25680717211632026
841	0.052034185900985276	0.62105269	51.75301562	0.02009383	0.01082523	0.25637958053359095
855	0.044625359184195544	60.70807735	0.12955134	0.03757503	0.01775165	0.25565800391317395
566	0.056689761138834664	1.22790493	8.65300938	0.04665737	0.01763619	0.2549985270187708
861	0.09250264207697358	0.10390136	57.05130238	95.78728895	2.01781736	0.2548163779694188
121	0.13941320084709313	64.02737283	0.01949266	4.80116601	0.0461482	0.25389716713242844
864	0.08609222568256436	0.01717746	0.07110414	55.96263796	1.16313673	0.2529805441296677
637	0.1329094630026165	0.01491258	0.42390827	0.65321556	0.26706297	0.25259778660364607
860	0.05707903120667513	99.82594211	0.01129893	0.65992165	0.33044962	0.2524188653680438
858	0.05800235228183696	43.13630571	0.0905503	0.36196497	0.07157877	0.2520365482246834
273	0.13542965185859487	16.44466348	78.08511602	0.31467007	0.01893957	0.2502902116832549
690	0.03580494048890337	0.11244623	0.72546084	0.01105635	1.57838709	0.2501456839367537
866	0.07884671291002028	0.02644499	0.13977909	94.17356688	0.01346078	0.2499812645274329
832	0.16173362085875906	0.06284435	49.76939786	0.01182663	0.01911478	0.249903961176135
775	0.1595766141768705	0.01277436	83.85582441	0.01271158	0.2618549	0.24984041940429308
780	0.0418080617114965	0.17172708	0.13772468	45.06867597	0.01565247	0.2495292335464414
783	0.06459015062837456	45.66351103	0.01152508	0.02566802	0.01107186	0.24757661642852047
852	0.16249043855161358	17.09825638	3.63170174	0.70690177	0.59544126	0.24711936368496323
781	0.06353107743210622	74.30147614	0.03295402	0.03073474	0.02525919	0.24641964403868521
467	0.18622439089447718	82.19590511	0.8992478	0.01365545	0.02251398	0.24589219184634614
859	0.047933762528125284	22.78041554	0.02505885	0.42134939	0.04960672	0.24572219656496183
336	0.13485167049873942	92.04163254	0.01648462	4.72034331	0.01128318	0.2456248061378011
863	0.14701680033911216	70.52931653	3.43671226	0.15644595	0.01683256	0.24423610092915782
625	0.01764341909336001	0.92158904	0.01675097	66.66320134	0.01682128	0.24421750177682547
272	0.16211578644700542	29.60221918	2.95259566	1.37765219	0.03680361	0.24413141443250155
187	0.14187989197410428	0.02130483	37.43081445	1.4262699	0.01789377	0.2438109552194661
80	0.13858852613725992	0.06632298	78.19862135	3.0732726	0.01701286	0.24376372787595504
39	0.15015479146279082	30.82343508	0.07342816	1.41149288	0.01171901	0.24352169789342742
247	0.13820737505216632	0.0127501	65.92578713	2.22166988	0.07757014	0.2416824128385995
684	0.04028500004492928	0.01716975	0.25095411	2.48787575	0.05180197	0.2413526813524015
776	0.17009933497060997	4.65795524	26.4323093	0.4186109	0.01818001	0.241203502501358
151	0.2035061326889445	32.72871208	0.23001806	0.01233029	0.01251272	0.2411879532784768
46	0.09057449025369077	39.81824313	0.05478998	1.50219384	0.02863866	0.24116151279005812
689	0.06395611984483306	0.84803098	8.59920311	0.03938749	0.08627271	0.24077365468785422
166	0.2241518057889051	2.86778576	11.72686228	0.03305102	18.37437814	0.2406710129228794
352	0.18301984745508001	0.01238117	0.98473394	0.20206467	1.216584	0.23668730610354363
630	0.041403065907036574	77.85793991	0.01286322	0.09903851	0.01161146	0.23611364424477538
788	0.04181814117253442	0.02103852	54.17832657	1.87506278	0.01904492	0.23517390811330358
854	0.12835636600025907	2.62756791	0.02342454	0.15361077	0.41021908	0.23298707775099073
867	0.07829810568681436	92.63507186	3.12907853	0.05832867	0.06040509	0.23215410891523267
268	0.09971391399755195	70.66601626	2.49804387	0.10636954	10.09860718	0.23160579607394988
381	0.14857315507913796	0.04062401	24.05012235	1.75156777	2.4973596	0.22890280073248936
348	0.15899962380423865	0.01110058	1.56675742	0.16763862	0.25608168	0.2284685007620894
376	0.17076437612338158	9.75630541	85.72274803	8.80352454	12.10749	0.22834382478788984
346	0.12848954009746225	36.50485044	57.20298674	0.04252455	0.14517833	0.22765724008647686
347	0.15110380881213445	0.01330696	3.83410391	0.4605578	0.8089389	0.22763991295836203
314	0.15406837544045138	0.03527637	5.76705854	0.62550083	0.7250218	0.22732226793840804
270	0.08578799974626372	45.32622185	1.43593948	0.06191779	4.04341414	0.2241068972891333
332	0.14426118543715583	49.95369521	0.01151535	0.01466352	0.02073606	0.22284641686808593
343	0.12704192654850513	0.01180592	54.85814084	0.03385348	0.0405436	0.22238174261269933
382	0.13549253063993075	0.01641141	44.47678151	1.43528636	2.85636134	0.2157327941220239
374	0.1044101311088592	0.08212224	0.01906428	0.25228692	0.29091752	0.2149199342189585
333	0.13345854321339157	0.01912183	1.22443666	0.07616789	0.11808499	0.21228127362666913
757	0.1699480179012463	0.70057926	6.05058032	2.63546327	0.15939573	0.2079441981334507
47	0.0777716528493301	0.0734296	1.61605004	0.01124461	19.36007536	0.20757422497739914
81	0.08380216450289155	0.07009356	6.26443949	0.01310309	66.41319053	0.20750875720767767
82	0.07327247477075709	0.01025492	10.07706612	0.75073318	95.2198292	0.2069507004762234
193	0.0778810163469047	0.09525912	1.88282879	0.07230698	23.36218619	0.20678224375696552
717	0.06419445284918365	0.17780158	4.14579419	0.18737773	40.47936915	0.20672489965874977
239	0.084349900266158	4.28360245	0.10230752	0.01390759	75.4194227	0.2066796860289768
339	0.12835562330085204	0.01034856	0.01119451	5.74439545	5.88593184	0.2031215384678663
191	0.1314892735715569	0.15648076	0.35212681	96.98218958	96.89902443	0.20296145709826402
335	0.12316851188954178	0.05432651	0.42386362	46.24992545	58.0012423	0.20263453901166523
120	0.12290292406755673	2.42256539	0.01145621	77.31559057	72.32815647	0.20249621406035756
269	0.07917875487232628	0.39612975	1.50139318	0.22958926	56.2011623	0.20248771947195682
192	0.12420512037638518	0.08310941	0.53648825	23.69806783	29.72119874	0.20207066230414655
801	0.11357953571476936	4.73099889	0.01285915	0.17753519	80.35380936	0.1999600370415318
484	0.08725365210479934	21.08456871	0.01492618	0.02326141	64.07584284	0.19991689649239786
41	0.11490174400718373	1.13924982	0.03116004	0.01692104	79.18322015	0.1998867202173056
50	0.11562760110378702	0.26294363	0.01546155	0.03187487	41.44801952	0.19981263212831055
380	0.05463972957288052	0.01821951	0.01982178	0.17073521	88.05442635	0.19972938141097604
383	0.0518913267034336	0.05118993	0.01590142	0.03892977	57.87500694	0.1997198194446493
331	0.11844426804661844	0.03057092	0.05102544	0.05951279	83.87202145	0.19970112305467114
668	0.10660060658446231	0.01570345	0.14695839	0.04163512	94.67591237	0.19962053685080766
716	0.04881621378401278	45.31700774	0.02866197	0.03519759	0.01521899	0.1496034089992695
650	0.03192487082198592	0.02367612	0.11598358	13.78452134	1.01726873	0.13218220245227746
702	0.03980009076530345	0.0120257	0.07612657	34.29582814	2.15903436	0.13176900824470866
