CRN	one	r0	r1	r2	r3	r4	score
1583	0.14860298013012252	0.10013684	0.20466806	57.48498543	17.09961538	13.57975386	0.3335278906613205
901	0.04017383873292949	0.03270654	6.18603728	25.40341653	0.01484462	1.08333208	0.33342031264312844
225	0.165734817037267	0.14327971	6.74972989	26.39772567	0.034089	0.16667943	0.3333791246374629
1167	0.08897341283301442	0.02361986	0.04266172	3.57528383	13.30222457	0.01229985	0.3333281557364981
959	0.10075131495678129	0.10433225	63.61880199	37.40819262	2.07488375	2.64856807	0.3332425604233179
1940	0.23272860746498988	2.2984168	0.02728018	0.01668602	0.01286301	13.37781013	0.33315733003984827
1872	0.2501822163655223	0.88284883	0.01579453	32.64415903	58.66713866	0.01191845	0.3330651732053526
1581	0.020508009407924934	0.01383377	0.34799892	41.10775112	53.17512949	0.01159644	0.3330603882908452
2074	0.19021975952277168	2.2061143	71.67577856	0.02837634	0.61546152	0.41801203	0.3330368593774234
1063	0.04675836944733421	0.01661507	2.87649044	11.41580087	0.17398344	0.10193727	0.3329053238932476
224	0.06777663888360447	0.21513238	3.92865947	11.53935807	0.08433708	0.01354594	0.33288219907870675
707	0.027169329008576017	0.01519461	1.00696448	38.45583651	54.92568986	0.01630866	0.3328455489981575
1648	0.07130881064836903	0.01275495	0.01397538	0.88383961	50.83703207	78.66716324	0.33284084213345183
620	0.054276084942895333	0.01242722	0.50479963	17.99412457	26.94131345	0.06408085	0.3328308075402297
74	0.06233746643114732	0.13048287	0.03662784	2.57921624	9.57175147	0.01612565	0.3327830125683548
1576	0.26687698390486636	0.03014649	0.03200465	10.03011585	0.02153978	4.64559797	0.33273090105291764
687	0.08791793158672415	0.0216132	16.13184532	45.86684528	0.01526818	0.08542356	0.3326565555149925
295	0.15929583859924676	2.52282931	1.02309199	0.02836516	0.04568327	0.09972486	0.3325851048889365
94	0.09319325456653647	2.62887477	9.86864067	0.28379106	0.02971914	0.03831211	0.33252565092135816
1542	0.054171801535233474	0.01931384	0.14422951	7.47739035	10.39971576	0.19446249	0.3324965523394614
1926	0.022242125673144375	0.0211117	0.01447657	0.55997799	28.75677372	40.31703238	0.3324783032570807
223	0.058316659338274825	0.04507753	12.63914378	73.24772025	0.02980536	14.14614736	0.33246348649047175
2270	0.29698910090596103	0.08283464	2.30107113	1.19540774	2.12138687	0.67417754	0.3322122811117536
1929	0.15306251900829107	0.2397323	14.07023197	0.01586595	65.39007618	75.84053772	0.33219469718392153
2678	0.09781023121991439	46.16107227	0.2875928	1.1306862	0.84237296	0.10464089	0.3321764957826119
2163	0.18068185835918432	46.63569378	5.30983488	0.02940396	0.0871418	1.25040253	0.332000825732419
2777	0.11540277655804752	22.08648603	0.91549402	0.04231275	0.01282779	0.32105923	0.33163440009133827
1637	0.2614260653179252	0.01024242	0.27931101	0.50074151	18.92627054	23.50238791	0.3313011839195385
2386	0.11278984527765641	0.03410059	2.2979328	0.46164239	1.25714301	0.05227867	0.33120984336189696
1421	0.14256134839959017	0.31053125	0.19464226	0.01860513	24.49150084	28.82283566	0.3311238756891267
1819	0.27979845801771586	0.01726979	0.47789626	0.0208149	2.30417061	3.43499798	0.33110011031798764
350	0.18409345645309805	0.05840174	3.11712533	13.03602928	0.47621616	0.09145432	0.330899855878681
816	0.018055669201294033	0.01986557	0.90481967	36.92724901	52.16795291	0.04165154	0.33089501592535786
2768	0.07926230523742078	0.02479792	62.05228374	5.13374444	0.09196187	1.2247218	0.3308853918510096
906	0.10782776904556166	0.02002611	3.09342745	8.85543179	1.00352805	0.32134001	0.33061454259234513
2444	0.26945962313388816	0.06124449	0.02674309	0.1513405	29.96033574	61.37795921	0.33055536807479624
396	0.17666122604881604	14.41041195	1.77174245	0.09912618	0.52893328	0.04814492	0.3304427314628477
2227	0.03557218660268014	0.02185913	0.46788426	16.71109499	28.88330449	0.22521502	0.33019737953071887
755	0.20190793697947756	2.75969367	0.04231799	0.08166954	48.93449339	16.22607201	0.3301579046532796
2129	0.0356398866544384	0.01348682	0.01745522	0.25138219	45.68034926	57.50542047	0.3300588821052191
98	0.1597462341411399	0.01464751	39.74464742	53.83374086	0.06510568	3.60124339	0.32999199537279017
1387	0.06407090701014437	0.01421677	0.33695306	0.56070284	18.22327835	23.83395632	0.3299891120746162
854	0.2719793008430135	66.21884049	85.97227931	8.73859489	0.03100358	8.19700384	0.32995326838846
93	0.0821332802710239	1.37838712	4.82253561	0.19643725	0.01299287	0.02532263	0.32988807941955517
1925	0.019617144498828475	0.06072611	0.02917361	1.95350529	56.5051431	96.25570255	0.32956246992949323
896	0.12017401741821862	0.02466543	0.60375259	1.9671163	0.0166094	0.01041137	0.3292515880474867
2071	0.13037013326231792	38.79533053	58.89783065	0.01661967	0.08656601	0.02244728	0.32920557040376747
400	0.13826690771875907	71.31445103	0.59521405	0.51188028	0.01024235	0.01156063	0.3290427110527292
1448	0.019524857172566364	0.03151745	0.45042393	0.05231126	23.40877169	36.70451232	0.3287628714235132
1882	0.09574731241983375	0.02991142	0.18907023	0.21759544	34.32763221	40.76705836	0.32875202553073485
1709	0.01951318396631677	0.01068607	0.01138374	1.48187931	38.83603414	72.64696343	0.32874729450088724
99	0.12879295458993714	0.2781364	48.12711578	62.78534808	0.03207774	4.05778378	0.32871568923635697
2346	0.06138696829961374	0.35099346	42.79140036	0.14463524	71.40108769	0.01591491	0.32862062118753826
830	0.023445879902262014	0.02395712	1.1500513	40.41611154	72.05663906	0.07860153	0.32837682318223804
2737	0.09118545905206038	0.03277992	81.6025604	93.67521888	0.05220129	0.10162977	0.3282614284259103
2275	0.18309430970703394	0.01264803	16.86449915	5.7953122	0.17066229	0.82892068	0.3279223187727337
2682	0.16240845776658883	30.3914162	0.3332699	40.46962189	0.12357591	0.0100739	0.32782773179057645
1030	0.18993515236352357	0.60808131	0.29150402	35.59219758	62.20676088	0.12702076	0.3274879720590144
1410	0.05677660272412593	0.02692619	19.52593808	0.40820731	0.01425177	95.5164203	0.32695386731130277
1471	0.039967932319395924	3.321973	0.02090946	0.16153194	75.64190883	33.78039171	0.3268873701786696
2026	0.04251415944041552	0.54170731	0.17395085	36.91365774	0.01322681	87.30164452	0.3267838356740035
1714	0.0116608897456245	0.01344044	0.02824764	1.07622303	25.52718502	37.76285583	0.32676196961088577
804	0.17635374048733998	0.82091706	19.59071885	24.83091676	1.89589056	0.01150085	0.3266498849740598
67	0.26174423042944145	0.04864575	13.62092889	0.1071735	3.22236082	12.96518716	0.3266296828432675
2746	0.11544517426350491	9.93582895	0.14765189	11.20789463	0.01625013	0.01341691	0.3265905560881416
1976	0.12321849167878657	0.76531959	0.28390916	51.9681017	0.01027046	31.29322954	0.3265514032202354
2162	0.03713190087451292	0.01157016	0.52557381	1.37693196	81.72863887	43.37578705	0.32649359731533706
2038	0.11553602682954887	0.01046737	0.0194266	2.83663779	0.01103337	0.53337002	0.3264076853305954
2044	0.10899093882048404	0.01061952	0.27551528	0.11368886	26.35319227	46.28507838	0.3260059588173676
873	0.21815293770342728	0.42276081	58.221946	91.44908321	0.19613644	0.01413539	0.3256967894865094
1605	0.27756768915164204	4.24590997	0.15880141	1.79707229	45.44192529	28.34364938	0.3255618826404273
2648	0.15535917662249935	54.52638085	2.17590754	0.47384494	1.39687809	0.04653286	0.32538786382684354
2759	0.16067204314389974	90.63406054	1.58799629	0.10456824	2.39216706	0.03457883	0.3251291047854302
1692	0.03433389627405668	0.02355408	17.13043467	0.01756818	0.29391725	70.12519898	0.325110088694231
2396	0.2502635554397929	0.17664535	0.12906499	0.06243416	33.1049142	11.42158242	0.3249388145358278
40	0.14248314285894842	8.09061175	19.89660124	0.04203625	0.59627206	0.01588313	0.32474324553720546
326	0.05289330690255804	10.51939626	0.01210917	0.12340834	42.11019092	0.01095646	0.3245653362800396
1827	0.0420904916996584	0.02980653	0.98420972	0.36082111	70.93262163	52.52781456	0.324446593317061
868	0.0740831833269775	0.41549007	15.69776382	19.06932242	0.04361615	1.3441615	0.32428730348209284
2028	0.2566608380434931	0.01524371	0.61535479	1.09467797	68.09151226	99.88842944	0.32428064840200393
1624	0.20009481014978356	0.01013949	0.91225033	47.47349573	0.44367714	27.93151478	0.32419721727565465
1596	0.14150901843207772	9.75870683	0.47553087	0.01758662	92.14929038	21.9299655	0.32419219914949393
2341	0.1676487756988723	0.03148334	0.74909051	23.65602938	43.08234185	0.21782144	0.32418284947574244
1368	0.11646064726799929	0.08852102	0.3280891	23.99262088	6.59142214	30.26617761	0.32416485012387325
451	0.2143994305508796	0.01055923	58.94663985	4.000951	5.36813393	0.04396063	0.3240966711694962
2771	0.06489291129145691	0.02100481	17.0100628	0.29405532	18.23276849	0.10304517	0.32391663754388267
2236	0.2002933685568001	0.56798114	0.12587511	19.90681429	36.67384161	0.24625015	0.32377614847787894
2053	0.06384186770297766	0.09882376	0.04104814	5.90578107	0.01456452	8.73791719	0.3237074143744501
2277	0.08216347688811623	0.19509782	0.46835127	38.63148553	0.01661264	71.0812525	0.3236415536867342
568	0.12265535262124232	1.70311228	0.21753836	0.01800121	31.58770433	44.77437839	0.32356575405647736
1429	0.2522499182046068	0.19822745	0.31283315	0.42315026	31.26295086	45.75823986	0.3235343932566218
2107	0.0900137774485315	0.03764426	96.64923839	0.01290639	5.6490183	7.98778999	0.32344739001735123
2260	0.18795733035335174	47.48288563	0.04772716	0.14897094	0.1256393	0.01767938	0.3233718882314856
1048	0.2696323411414883	27.84581485	0.01011544	1.98040994	2.46317073	0.06596508	0.32334430628275057
386	0.08970895077401583	13.72172353	0.02222826	0.1919663	83.63785037	0.06521092	0.3228967378460596
442	0.23819545903169304	0.01975027	27.83692637	5.37129071	8.38361395	0.96015137	0.3226181087101177
1936	0.07092120480139298	7.10118424	0.0102738	0.1391958	0.06666619	28.5961304	0.32250481870158504
2599	0.13192540114803467	0.01482074	0.61525808	98.49801432	40.63151397	13.10699807	0.3223033603332668
1321	0.2801663942326392	21.5387949	45.7490692	31.84922403	25.83486331	0.01543583	0.3222076815916373
2530	0.20337774415546145	5.42650197	23.94853695	0.25521185	1.03706909	1.70875097	0.32200599679233244
2234	0.1828836955631777	12.68706093	0.06338817	0.14207606	0.81848519	0.99189403	0.32191576934604965
2366	0.0326952126988275	0.01863347	0.43676585	43.06165807	21.07467702	0.14995664	0.3219111679423515
2042	0.10063070283810764	0.01321281	0.49661074	1.02505432	47.10181547	68.31993961	0.3218735016995502
1208	0.29776152084073954	72.85830677	0.22332113	15.37383836	0.1070158	0.12032941	0.32186971282169907
2364	0.10552918146606241	0.86005097	89.0771955	4.25987741	31.402326	0.11176756	0.321764637013786
2356	0.18784234633230212	0.04118443	81.17837877	4.0026734	19.45034195	0.65653554	0.3217421008909565
1869	0.15710202003856014	22.41750333	1.53844593	7.42597231	0.05361668	0.08786695	0.3215636872676044
2251	0.2614887569817143	0.01347276	0.01599713	4.1127663	29.10829843	57.87746232	0.32152831058183307
2567	0.21230816791481288	18.4705889	0.74467617	1.33313334	28.67309353	1.71498081	0.32137325585029225
2703	0.20046222605674038	27.54210534	1.93373335	41.03009722	18.15319335	0.14360952	0.32128752016288453
693	0.1743523286820156	60.34514462	14.95702962	0.5707997	0.0391048	0.79900585	0.3212251461805435
2354	0.1924186380477752	0.02590163	61.71624015	0.09860062	88.59068854	40.57199608	0.32117516062051854
1918	0.06696062972153434	0.02028547	34.91548545	2.62352379	11.21580251	0.01379725	0.3210903503498448
1427	0.08200210834599847	0.26612374	0.01085641	10.40821627	0.17420023	9.51650488	0.32099254550853357
2363	0.12707489616973558	0.46593271	7.6967535	0.02837602	3.4665209	0.03028435	0.32097597290992513
1445	0.06766043015873462	5.54442291	0.01080822	0.01648758	0.06868909	31.42635523	0.3209224161747308
1891	0.04898987646832574	0.38935139	1.32485763	0.13014131	59.3876913	55.16878043	0.3209173070866477
1685	0.04874208544382608	1.43850208	0.03338652	36.12340348	0.56805439	15.33497755	0.32090452488072013
2280	0.04289679967533033	0.55007578	1.03929403	68.60146649	0.01543237	97.07365131	0.3208100535305704
1730	0.056419869901812136	0.53754498	11.3008208	0.4933507	0.01373355	3.90625974	0.3207900903100769
1893	0.13591310603600248	14.12892351	0.02574679	2.54353354	0.0123772	0.27032908	0.3207633196608981
2332	0.20973827648344184	0.40281454	30.17097435	0.01528778	1.5016812	2.11380838	0.3207098493431366
2019	0.039885492685213415	10.98379441	0.01076172	0.14437199	0.01140939	45.81312107	0.3205280484882328
1209	0.2782991312092876	9.22507314	14.37145316	6.8382216	0.26801154	0.0933199	0.320516889097822
2592	0.14387707105644823	0.01466431	0.35425708	25.26145912	62.83029245	0.14222368	0.32028061994086215
1779	0.08597482839338508	0.03295377	59.09640837	0.03262232	17.54616934	11.86396402	0.3202457061437946
2458	0.06945955332474475	39.46203755	3.52651427	0.12353438	9.98100128	0.01478661	0.3202020888560844
692	0.17736833366426366	13.31619199	3.60309222	2.42307532	0.0264366	0.23220589	0.320065264379754
1629	0.1323140986102134	0.23816191	53.28523121	0.01329354	16.17349082	11.69920698	0.31997762137736757
2627	0.25254845184335406	0.01328111	0.13250647	3.9728962	8.35361705	0.0801482	0.31967917776279076
2321	0.2660449269245088	1.03785005	0.56448529	1.66842609	59.63614332	78.46935959	0.3196563579339815
1919	0.055173773943804696	0.02547015	10.5388739	0.79565565	2.61625484	0.07242819	0.31948534721169275
1781	0.07904174601956968	0.39784939	25.90086247	0.01513585	4.85751071	0.01285042	0.3194786475523271
1527	0.07247778950700831	2.92742253	0.09661698	94.49761485	40.49950662	0.09669484	0.31943848479789233
1494	0.186775888990006	0.07015917	26.09164806	63.73562764	21.1977845	3.33597583	0.31943735711531357
2060	0.05773000622706761	8.59086342	0.01164997	0.08085041	0.22620017	37.32112526	0.3193410814586109
344	0.053654972988501734	0.02256173	15.68547239	0.03326057	0.48805533	95.65706664	0.31929405464971056
1315	0.2004527146568748	3.30256529	22.59730051	6.4733847	0.02109214	1.40646384	0.3192590995915649
1817	0.08410871389955553	0.03220297	7.85261675	0.01131836	23.50239967	39.03095646	0.3191496763664156
2551	0.036157031367788355	0.05743059	11.6870142	0.40347879	0.06975496	4.16385197	0.31906776980805074
2830	0.18319355443013075	82.80272422	82.3154413	0.01469014	0.42298707	0.02732737	0.3189955154565874
1570	0.16844548289972086	9.02510354	0.04389254	0.02229431	37.41781668	74.42889148	0.3189908005127895
1734	0.25888113662244244	1.03096107	0.01755389	28.53399295	0.02070382	1.79277944	0.31898884724797366
1358	0.17386642892010945	3.26881506	23.0018894	0.01015897	5.64844892	1.13784266	0.318911715433116
2155	0.09292333440347837	45.00284813	2.78534681	1.55514023	16.40279087	0.24852464	0.31883798809001596
874	0.22957028299740495	0.33942039	6.4845334	31.78928873	0.17447891	5.05535663	0.3187923177751278
2272	0.2771479109167152	0.02181076	3.82251635	0.04961617	10.335229	18.56570107	0.31876017409680835
1431	0.1804789592434635	7.53693038	13.16042064	13.466732	7.82935422	0.01073829	0.31872878855473274
2215	0.2635879589128606	0.64420412	0.12643825	0.48888998	30.8881399	38.4124551	0.31867992252605953
1884	0.06642227342367195	1.76048128	2.32834159	0.04546356	47.91532052	13.82120902	0.31856503509344297
1031	0.18862195384590905	1.11548617	0.7368105	47.35705954	65.46923909	0.39869827	0.3185297492974591
2456	0.03684849475888636	0.34306332	0.09986197	15.00947992	0.01026775	27.1407009	0.31839860081622806
1930	0.13260706063284755	0.03864036	13.1464978	0.05559101	38.33904271	82.25560521	0.3183704511669945
393	0.2484909056556483	18.47430037	0.0626233	29.48920432	10.61286253	0.01832493	0.3183637847617496
1319	0.2167644641194728	0.02631527	23.30116045	35.63211809	12.79091315	0.0298553	0.3181455394103398
2470	0.19139035513760852	2.92103568	0.01027566	51.73724106	77.70063877	0.90063914	0.31798119725733853
2786	0.14746387465275168	0.07653999	36.96379685	37.53946284	0.18791956	0.01437882	0.31785963072376056
2719	0.2103812505335418	1.57232948	79.24576064	0.70548487	0.41973331	0.03574108	0.3177881017593638
1870	0.055345671346465626	1.45747828	29.4427244	0.01299404	48.52656587	0.45970239	0.31776091395491396
2575	0.023772261883383602	0.01805296	0.18908463	0.05769091	64.69960995	18.33434884	0.3177346230018363
1707	0.040792973113095786	0.0318683	0.01005408	1.6703304	49.19734164	40.47027272	0.3177332520808737
729	0.17680357813906084	0.02463387	2.57788582	0.77174976	0.49688108	0.01468112	0.3176785618923204
2809	0.09176345166493714	95.63915225	0.08038267	1.34465487	0.01172664	3.45332809	0.3176402829369353
2405	0.028225337848442743	0.01174058	0.23571418	0.82841904	18.1611696	15.33392297	0.31758399294385115
424	0.08894153504339093	84.78044535	0.01952379	2.03531339	0.01082063	3.62480382	0.3174703530817711
2077	0.11367727570693852	0.01574389	3.54944747	0.97693052	0.78289274	0.05256299	0.31733747084177466
1378	0.15760442019218798	0.04088366	6.20568861	1.63795627	0.50249494	0.66484213	0.31731554606096884
2403	0.04803439375329114	11.84787987	0.03357794	59.2202424	0.01290233	59.09409102	0.3172743794793246
1601	0.05619628455897801	3.22188065	0.01761104	0.12714231	10.25131451	18.19706835	0.3171111483457743
2450	0.14078192018493074	3.36093761	0.02079824	19.28465053	0.0100098	16.25081888	0.31706157294394943
2119	0.24037742015397337	0.20067654	39.50058253	2.15768527	54.76829414	0.27714392	0.3170521586374601
2050	0.08135555482523256	83.98589685	0.03349259	0.92163944	0.01054113	2.61014605	0.3170201550448291
2079	0.11805962073436274	18.63109494	2.77004387	0.01191933	0.24809841	1.26271102	0.3169507792306461
1407	0.04703796194288969	0.01077402	0.10453025	3.62103574	0.03982937	5.9079223	0.3169067010740051
2233	0.24579178027150025	0.26789986	0.17675629	11.02508108	0.15247632	11.64647865	0.3166948563112789
2110	0.09540270595428188	1.34377248	30.59886266	0.83553607	0.04286138	0.01630886	0.31668443832184967
1572	0.11323976523512932	1.78659529	0.45971245	67.91410993	0.01453957	48.60005871	0.3166281028838717
1772	0.2541058259916958	0.30609836	0.55855397	1.33655372	34.43063243	65.55093388	0.3166093813188651
2376	0.05078368243749316	7.63463172	0.03572297	28.38749101	45.78694435	0.07387486	0.3166006391639954
2009	0.06142132781324655	3.31536574	56.3519828	0.01035284	94.54967587	1.08816558	0.31658622685694116
2596	0.18073435233307686	0.01366915	0.14862093	0.32632874	13.00118194	18.6083657	0.31655965118799717
2400	0.1882570370474368	0.01200949	10.05075687	25.00174198	0.03480458	75.92228718	0.31648689982809225
210	0.11184127083569034	5.71615699	0.37378057	7.40825353	0.01467368	2.87593686	0.31642422843416856
1883	0.07122371126160915	8.75415165	82.60865811	0.01152518	0.04081435	21.4304494	0.3163682538863551
1447	0.046871867853165494	0.02553337	0.99417446	0.07864934	17.93082294	14.54911417	0.31629473631111393
1467	0.24495321832347294	0.0257862	0.1668003	10.24562008	25.3405292	0.08467752	0.3162760434557387
1367	0.0994899290281915	5.43439282	53.73868532	0.01099664	12.89431575	0.01159247	0.3162072405357564
1376	0.23383061822319995	45.40840129	99.62316413	37.0491504	0.34689367	19.23871359	0.31616797960999166
1669	0.04864684506508477	8.54007111	39.34334844	0.06257901	0.41164825	39.74079486	0.3160636220478047
2357	0.28115261919203066	0.03587046	1.27433033	0.02948056	17.0820436	55.91801595	0.3160127958293794
2796	0.1121357432157628	4.76127817	0.01340451	0.26258818	0.01241019	0.14637805	0.31589295649030447
1405	0.2426341027805064	0.01259332	0.03843192	0.95956505	0.01757564	1.06475745	0.31584080342525006
2313	0.13383477680030356	0.02118471	7.04779373	0.04210802	27.96254868	33.82184274	0.3157794559204306
2258	0.1449295848233089	3.19533241	36.6684393	0.01236088	4.27863	0.48638416	0.3157210019569199
2068	0.1463802100702986	0.01111893	2.34609857	36.45563087	48.34123922	0.68754633	0.31565419745810824
2235	0.20816466977971282	19.75343549	71.96311275	21.49478385	9.83279282	3.01456316	0.3155579400514979
2109	0.13705677749890824	0.09850983	82.44908448	0.87512023	0.5112612	0.02818332	0.3155488334718608
2377	0.03175921134414278	3.40778072	0.01788161	27.21252405	0.08568338	10.68601992	0.3154471533352654
452	0.2218029288178053	0.03215849	79.88664974	1.01014556	4.7327673	1.22143527	0.31540887279291574
39	0.2865156379768679	1.75425246	0.01457032	0.01379991	11.50120102	5.67445646	0.3152974767544328
1504	0.16041124506945045	0.22566555	0.04115933	0.78653258	86.11073099	83.52767765	0.3152506914526823
2052	0.10119884566699698	63.4140127	0.01024322	0.97088791	0.01419286	2.42895692	0.31522703991018197
2441	0.20481572627232558	0.1627451	0.38480266	30.23955636	24.89341847	3.45639943	0.31517740557426477
1887	0.1133536517259266	4.51432356	0.01533659	0.01499394	0.60739985	0.09518063	0.31514605689304753
2315	0.059578668438987514	0.08395444	6.1231418	37.25833362	0.07136503	23.84099751	0.31508256352362424
1285	0.13389196256273858	1.52498084	2.81449705	60.00205417	61.63595125	0.67098548	0.31479337032538013
1885	0.08820065985208575	0.67248536	0.11512398	0.0126837	65.43797221	25.91055357	0.31457211652200157
456	0.2030106982997826	15.43891855	0.26276417	0.08012227	15.82646825	2.83918703	0.31431260100344366
2597	0.12317580687701606	0.02481196	0.16699608	0.58961427	17.19708173	32.31331928	0.31419610453304786
2774	0.0775655563607249	92.04285546	0.02809687	2.88710556	0.01291732	3.92982774	0.31411918551570883
2565	0.22253441545472766	8.60636266	0.99421446	1.08023891	9.19278428	0.14231229	0.314085866618009
845	0.20971508790178012	1.50063426	1.21876928	0.7981311	0.02378622	0.28889643	0.3140567540419704
1477	0.23847717712198702	0.1015163	0.8976758	14.8987922	0.3755822	21.037367	0.3138126468671229
2402	0.22392909277162745	25.81321433	8.89049547	19.81515807	12.7820214	0.91419611	0.3137999184737204
1361	0.17736572931117586	0.01609041	18.95306047	0.09575162	0.75704399	0.14691507	0.3137625911199842
1364	0.2668952471977932	0.02944772	91.79789207	6.88908464	10.99392618	0.04112649	0.3135934070660214
289	0.14218173133213352	17.74549362	57.63950312	15.49971457	14.20963947	0.16452353	0.31348908593188424
2083	0.15021097888025753	95.59473342	0.2035888	4.68644751	0.01005017	5.85557901	0.3132886915511587
2398	0.032741998577656	0.0476604	2.92959143	0.01199915	6.07279022	29.30648557	0.3132413028422073
1630	0.17692219811228727	5.17585223	7.07234661	0.06591451	2.814348	0.11301526	0.3131535395911892
450	0.14379394484369576	0.0129159	92.76128935	26.77229911	0.05614456	0.19534378	0.31311534005616604
2399	0.06368192944872343	0.94191682	3.53133639	0.02158018	19.20338854	19.13400003	0.3127053702720136
2308	0.015758233613784953	0.02040377	2.16739469	0.0103237	49.5728904	10.94245277	0.31261602034498953
2041	0.16101813082445007	0.01057171	0.72586745	2.40599378	37.34666767	86.09763439	0.31237566345590084
2141	0.03368197881312874	0.21022276	0.68128253	0.02627156	80.01836455	27.15825685	0.3122228384816804
2469	0.2535843161159606	0.03299972	0.01418638	29.05018375	5.90883655	4.79556932	0.31221997790595335
2007	0.03690666941663715	0.13270473	4.81143576	0.01035149	0.03026095	10.83574268	0.31220405322168776
2520	0.2231698870578065	7.31966316	1.55982362	1.78705848	3.0524539	0.3947543	0.3121868927969849
2099	0.07079225469886526	3.17412561	0.01925015	1.39360986	56.54789785	97.82447331	0.31214573039915633
1835	0.18691934596824789	0.26140307	55.97920937	24.04809451	54.83937474	0.0370355	0.3121338852236578
2568	0.2841522800985647	28.00521921	0.06455693	8.05704212	12.83359643	0.5869031	0.3120719053856019
2591	0.14727829422537966	63.38140426	0.06650599	0.46557572	0.01215608	2.07410223	0.3119696288388767
2166	0.1261463604012137	0.01138617	2.74387264	3.14035222	0.01175004	25.52308981	0.31185924470669546
2810	0.08266199554287129	70.13591035	0.01086935	2.35561808	0.01821066	3.82357418	0.3115902081943499
1836	0.15728411339988355	0.01291027	4.26666476	2.17301177	6.25623646	0.08418666	0.3115711292016469
2157	0.24768430286524476	1.80749221	0.51165361	0.52262633	0.03541792	0.05520213	0.31155619622595243
2080	0.1324127509627264	45.07367056	1.38024546	0.05087041	3.55462081	5.5711349	0.31152110288548707
1621	0.10813014400412482	20.28745119	11.19333096	0.01771322	0.01059671	74.35351114	0.3115038366391029
2232	0.2907656202066452	8.03529251	50.14847196	8.90708024	15.00771456	0.01163156	0.31148829931845584
2049	0.07670505715257958	58.55366872	0.01629735	0.51120206	0.01419606	1.98280664	0.31147863960954003
2120	0.29011049570677616	2.5330995	8.85855427	2.70479919	0.52261996	0.01233207	0.31144080413861047
2317	0.20564697354009134	0.01873977	3.93329917	1.8207737	1.23299671	0.02503089	0.31137430729451626
1913	0.10849652917760969	0.02116535	9.42832075	2.59565065	2.64218228	0.30844364	0.31135354366681406
1914	0.2007347117643897	0.21651274	22.43696101	8.18074316	6.8168698	0.05869498	0.31120478262025436
1249	0.1340160367888366	40.66723339	0.01076573	12.34552701	7.3243842	8.89336406	0.3111840223107507
2372	0.1856355650124036	0.14125295	46.94600188	21.17483262	13.82361732	0.05385431	0.3111636145237804
2420	0.2309758647805018	31.80831506	34.12339305	13.48979711	21.00626843	0.03945917	0.31111684040291643
2495	0.019661555124541666	0.02412298	3.15471044	0.04214957	10.90275132	18.37735193	0.31110035386106716
1911	0.30117081466213397	0.21200356	3.27317888	0.57727579	0.85989349	0.02632309	0.31109848066582607
1724	0.06062623275197141	12.32816747	0.01806124	10.40331288	0.03669674	65.18885642	0.31109659701104597
2417	0.241505423371657	0.01199003	0.51325096	17.06094726	2.39656795	4.44556863	0.3110676958619656
338	0.12093101032638588	0.10896447	3.18120223	6.70327274	0.01397603	63.28450541	0.31093430059961263
1723	0.05172770950469035	6.62657139	0.01139274	9.66560476	0.03506673	80.6975772	0.3108764128217707
1564	0.14526446240271776	0.12330873	16.65892142	86.33487334	22.42444896	0.1904607	0.3108169634708165
2422	0.25535206528145554	57.70225537	20.53160776	18.75670296	0.0128677	0.01612666	0.3107963842916753
2069	0.09053035633688641	0.01233832	62.16801694	1.28717672	0.02482589	2.36549425	0.3107916397004943
1857	0.12466552172973439	18.81726445	0.0348356	73.10636181	26.53414324	24.50816616	0.3107791602441211
1916	0.07173934431909525	0.06999442	69.0994561	28.94406188	23.13080462	0.03680896	0.31074668741492806
1620	0.14209221542304495	24.7123523	10.51263517	0.02851205	0.02195515	52.51063216	0.3107337512734396
2371	0.290026754400993	0.03727737	1.94930595	0.41287543	0.50258334	0.04279173	0.31072154333227314
1851	0.2150465058944418	0.04938484	13.83589985	28.36082506	10.06982149	0.07086055	0.31069548681713965
1668	0.03730828707852407	1.43012585	5.21596905	40.78925546	0.06291499	47.90223097	0.31067181825083784
2081	0.1583391795106758	0.29016582	19.06927027	0.01990648	3.41819988	3.01566692	0.3106376246471347
586	0.16864041480421313	8.02292884	4.23823601	0.03262243	21.54825778	0.01677	0.31062441554774456
2553	0.09419069474863673	0.02392576	49.69037296	12.29983925	3.37400746	0.0381649	0.31058296273540426
2173	0.09665996014854407	30.19356788	16.49906599	0.06649409	0.0681157	86.41016064	0.3105600961632756
2419	0.19841019635815463	2.91937366	17.99273668	4.42992981	0.01443409	0.29910791	0.31054657003165026
2404	0.027071183402696115	0.0108937	2.42914033	7.56938404	63.76125943	92.15570802	0.3105254897323866
2373	0.08642422349840212	0.02072332	22.25264535	3.28469953	5.51446862	0.18166711	0.31051824307519615
418	0.12968278667365382	3.89969014	0.01743789	1.01847358	0.51520442	0.03053181	0.31031009103469676
1552	0.08889602753663815	0.08589651	2.26234057	5.19541945	0.02431739	46.5306099	0.3103061914300012
1912	0.2553380812384242	0.01880551	0.26182136	0.13165093	0.07438901	0.07351102	0.31030206121050335
2569	0.17404346368767623	10.78669835	0.8134334	2.94933231	3.6265875	0.01746761	0.3102817343587248
2193	0.09359656018162123	0.08200118	0.02737578	0.03697182	74.3650367	23.46613171	0.3102023115441423
1840	0.13414078922587336	0.01241295	0.01505702	45.1182905	3.08100121	10.61714223	0.3101878137574069
