crn	r0	r1	r2
32548	2344	1135	0323
32549	2344	1103	0323
3255	4400	0033	0023
32550	2345	1103	0323
32551	2355	1103	0323
32552	2355	1135	0323
32553	2355	1134	0323
32554	2345	1134	0323
32555	2345	1135	0323
32556	2304	1103	0323
32557	2305	1103	0323
32558	1204	1101	0112
32559	1205	1101	0112
3256	4401	0033	0023
32560	1203	1101	0112
32561	2405	0113	0302
32562	2404	0113	0302
32563	2403	0113	0302
32564	2435	0113	0302
32565	2535	0113	0302
32566	2503	0113	0302
32567	2505	0113	0302
32568	1405	0113	0302
32569	1505	0113	0302
3257	3401	0033	0023
32570	1404	0113	0302
32571	1504	0113	0302
32572	1403	0113	0302
32573	1503	0113	0302
32574	1401	0113	0302
32575	1501	0113	0302
32576	0134	0113	0302
32577	0135	0113	0302
32578	0144	0113	0302
32579	0145	0113	0302
3258	3411	0033	0023
32580	0155	0113	0302
32581	1444	0113	0302
32582	2444	0113	0302
32583	0444	0113	0302
32584	3444	0113	0302
32585	1202	0033	0023
32586	1202	0035	0023
32587	1202	0055	0025
32588	1202	0045	0025
32589	1202	0034	0023
3259	3411	0035	0023
32590	1202	0045	0023
32591	2302	0045	0023
32592	2302	0044	0023
32593	2302	0055	0023
32594	1301	0055	0023
32595	1304	0055	0023
32596	1305	0055	0023
32597	1305	0045	0023
32598	1305	0044	0023
32599	4405	0034	0023
326	3555	0003	0002
3260	3405	0035	0023
32600	4405	0045	0023
32601	4401	0034	0023
32602	4401	0034	0025
32603	4401	0045	0025
32604	1101	0034	0025
32605	1101	0034	0023
32606	1101	0035	0023
32607	1101	0045	0023
32608	1101	0044	0023
32609	1101	0044	0024
3261	2405	0035	0023
32610	0501	0015	0012
32611	0501	0045	0012
32612	0501	0035	0012
32613	0305	0035	0012
32614	0305	0035	0023
32615	0305	0034	0023
32616	0315	0034	0023
32617	0315	0035	0023
32618	0315	0035	0012
32619	0314	0035	0012
3262	2401	0035	0023
32620	0314	0035	0025
32621	0514	0035	0012
32622	0514	0045	0012
32623	0513	0045	0012
32624	0513	0035	0012
32625	0513	0035	0024
32626	0514	0035	0024
32627	0514	0135	0024
32628	0514	0135	0012
32629	0515	0135	0012
3263	2405	0055	0023
32630	0515	0145	0012
32631	0535	0145	0012
32632	0533	0145	0012
32633	0534	0145	0012
32634	0534	0145	0023
32635	0534	0145	0025
32636	0513	0035	0025
32637	0513	0045	0024
32638	0502	0055	0005
32639	0502	0015	0005
3264	1405	0055	0023
32640	0502	0045	0005
32641	0502	0014	0005
32642	0502	0013	0005
32643	0502	0011	0005
32644	1523	0011	0005
32645	1524	0011	0005
32646	3523	0013	0005
32647	3523	0034	0005
32648	4524	0034	0005
32649	4524	0014	0005
3265	1455	0055	0023
32650	4524	0044	0005
32651	3523	0033	0005
32652	1512	0033	0005
32653	0113	0302	0102
32654	0114	0402	0102
32655	0114	0402	0105
32656	0114	0402	0103
32657	0114	0402	0100
32658	0114	0402	0300
32659	0114	0402	0500
3266	4455	0055	0023
32660	0114	0402	0201
32661	0104	0044	0024
32662	0104	0044	0012
32663	0104	0035	0012
32664	0104	0045	0012
32665	0104	0055	0012
32666	0103	0055	0012
32667	0103	0045	0012
32668	0103	0035	0012
32669	0103	0034	0012
3267	4455	0055	0025
32670	0103	0044	0012
32671	0105	0044	0012
32672	0105	0035	0012
32673	0105	0045	0012
32674	0105	0055	0012
32675	0105	0055	0025
32676	0105	0035	0025
32677	0105	0033	0025
32678	0105	0033	0012
32679	0105	0034	0012
3268	1301	0044	0025
32680	0104	0034	0012
32681	0104	0034	0024
32682	0104	0045	0024
32683	0104	0045	0023
32684	0104	0055	0023
32685	0104	0055	0024
32686	0104	0044	0025
32687	0104	0035	0023
32688	0304	0035	0023
32689	0304	0034	0023
3269	1301	0045	0025
32690	0304	0035	0012
32691	0304	0034	0012
32692	0304	0034	0024
32693	0304	0034	0025
32694	1224	0045	0002
32695	1224	0044	0002
32696	1224	0035	0002
32697	1224	0034	0002
32698	2324	0033	0002
32699	2325	0033	0002
327	3555	0004	0002
3270	1301	0055	0025
32700	2312	0033	0002
32701	1311	0033	0002
32702	1314	0033	0002
32703	1315	0033	0002
32704	1314	0033	0012
32705	1345	0033	0012
32706	1355	0033	0012
32707	1344	0033	0012
32708	1344	0034	0012
32709	1355	0034	0012
3271	3400	0045	0025
32710	3444	0034	0012
32711	3444	0034	0025
32712	3444	0034	0024
32713	3444	0035	0024
32714	1444	0035	0024
32715	1444	0055	0024
32716	4544	0055	0024
32717	4514	0055	0024
32718	4534	0055	0024
32719	5511	0055	0012
3272	3405	0045	0025
32720	5511	0055	0024
32721	4511	0055	0024
32722	4513	0055	0024
32723	4533	0055	0024
32724	1411	0055	0024
32725	1411	0034	0024
32726	1413	0034	0024
32727	1413	0045	0024
32728	4555	0045	0024
32729	4555	0035	0024
3273	3455	0045	0025
32730	1455	0035	0024
32731	1455	0033	0024
32732	1435	0033	0024
32733	1433	0033	0024
32734	3433	0033	0024
32735	3433	0035	0024
32736	3433	0034	0024
32737	3433	0113	0024
32738	4414	0024	0004
32739	4434	0024	0004
3274	1355	0045	0025
32740	4445	0024	0004
32741	4434	0023	0004
32742	4434	0025	0004
32743	4434	0012	0004
32744	4414	0012	0004
32745	4445	0012	0004
32746	4434	4424	0004
32747	4445	4424	0004
32748	4424	4414	0004
32749	4424	0445	0004
3275	1300	0045	0025
32750	4424	0414	0004
32751	4424	4411	0004
32752	4424	4415	0004
32753	4424	4413	0004
32754	4404	0111	0024
32755	4404	0115	0024
32756	4404	0113	0024
32757	4401	0111	0024
32758	4401	0115	0024
32759	4401	0113	0024
3276	1305	0045	0025
32760	4405	0113	0024
32761	4405	0111	0024
32762	5505	0111	0025
32763	5505	0114	0025
32764	0245	0515	0002
32765	0301	0035	0012
32766	0301	0034	0012
32767	0405	0014	0012
32768	0403	0014	0012
32769	0433	0014	0012
3277	3300	0045	0025
32770	0435	0014	0012
32771	0435	0045	0023
32772	0433	0045	0025
32773	0133	0045	0025
32774	0133	0034	0023
32775	0133	0035	0023
32776	0533	0035	0023
32777	0533	0035	0012
32778	0533	0035	0024
32779	0433	0034	0024
3278	3305	0045	0025
32780	0435	0034	0024
32781	0435	0045	0024
32782	0413	0045	0024
32783	0413	0045	0012
32784	0415	0045	0012
32785	0413	0034	0012
32786	1413	0034	0012
32787	1435	0034	0012
32788	1135	0034	0012
32789	1135	0033	0012
3279	1300	0045	0012
32790	1134	0033	0012
32791	1134	0045	0012
32792	1134	0055	0012
32793	1135	0055	0012
32794	0500	0035	0024
32795	0400	0044	0025
32796	0400	0055	0024
32797	4400	0033	0024
32798	1100	0045	0024
32799	5500	0034	0025
328	3555	0002	0001
3280	1305	0045	0012
32800	5500	0033	0025
32801	1500	0044	0025
32802	5500	0044	0025
32803	1100	0045	0025
32804	1100	0044	0025
32805	2512	0035	0002
32806	5511	0055	0002
32807	5534	0055	0002
32808	5513	0055	0002
32809	5513	0055	0012
3281	3305	0045	0012
32810	5513	0055	0024
32811	5513	0055	0023
32812	5534	0055	0023
32813	5534	0055	0024
32814	5534	0055	0012
32815	5514	0055	0012
32816	5514	0055	0024
32817	5514	0055	0023
32818	5511	0055	0023
32819	5544	0055	0024
3282	1300	0044	0025
32820	5544	0155	0112
32821	5534	0155	0112
32822	5533	0155	0112
32823	1500	0155	0112
32824	1114	0015	0002
32825	1115	0015	0002
32826	1115	0014	0002
32827	1115	0013	0002
32828	1113	0014	0002
32829	1113	0015	0002
3283	1300	0044	0012
32830	1114	0014	0002
32831	1114	0013	0002
32832	1114	0414	0024
32833	1113	0313	0023
32834	1115	0515	0025
32835	1113	0114	0012
32836	1113	0115	0012
32837	1114	0115	0012
32838	1114	0113	0012
32839	1114	0114	0012
3284	1305	0044	0025
32840	1114	0434	0012
32841	1114	0445	0012
32842	1311	0123	0111
32843	1314	0123	0111
32844	1315	0123	0111
32845	1413	0124	0111
32846	1411	0124	0111
32847	1511	0125	0111
32848	1511	0125	0115
32849	1244	1124	0112
3285	1355	0044	0025
32850	1245	1124	0112
32851	1255	1124	0112
32852	1234	1124	0112
32853	1233	1102	0112
32854	1334	3302	0113
32855	1335	3302	0113
32856	3313	3312	0113
32857	3334	3312	0113
32858	3335	3312	0113
32859	3334	3325	0113
3286	3305	0044	0025
32860	3335	3325	0113
32861	3335	3324	0113
32862	3345	3325	0113
32863	3345	3324	0113
32864	3355	3324	0113
32865	0422	0214	0114
32866	0422	0234	0114
32867	0422	0235	0114
32868	0422	0233	0114
32869	0422	0245	0114
3287	3305	0055	0025
32870	0422	0244	0114
32871	0422	0255	0114
32872	0422	0213	0114
32873	0422	0215	0114
32874	0322	0214	0113
32875	0322	0244	0113
32876	0322	0245	0113
32877	0322	0211	0113
32878	0322	0215	0113
32879	0322	0255	0113
3288	3355	0055	0025
32880	0322	0233	0113
32881	2313	1314	0023
32882	2334	1314	0023
32883	2344	1314	0023
32884	2345	1314	0023
32885	2355	1314	0023
32886	2344	1315	0023
32887	2344	1311	0023
32888	2345	1311	0023
32889	2315	1311	0023
3289	3305	0055	0012
32890	2355	1311	0023
32891	2334	1311	0023
32892	2335	1311	0023
32893	2333	1311	0023
32894	2333	1314	0023
32895	2335	1314	0023
32896	2335	1315	0023
32897	2334	1315	0023
32898	2333	1315	0023
32899	2313	1311	0023
329	0555	0002	0001
3290	1305	0055	0012
32900	2313	1315	0023
32901	2314	1315	0023
32902	2315	1315	0023
32903	2311	1311	0023
32904	2314	1311	0023
32905	0323	0212	0135
32906	0323	0212	0134
32907	0525	0212	0145
32908	0525	0212	0155
32909	0525	0224	0155
3291	1355	0055	0012
32910	0323	0224	0133
32911	0323	0224	0033
32912	0323	0225	0033
32913	0323	0212	0033
32914	0525	0212	0045
32915	0525	0225	0045
32916	0525	0223	0045
32917	0525	0223	0015
32918	0525	0225	0015
32919	0424	0224	0045
3292	1355	0044	0012
32920	0323	0223	0035
32921	0323	0223	0033
32922	0323	0135	0033
32923	0323	0135	0011
32924	0304	0302	0033
32925	0305	0302	0033
32926	0333	0312	0033
32927	0333	0325	0033
32928	0333	0324	0033
32929	0333	0302	0033
3293	1305	0055	0025
32930	0233	0302	0033
32931	0133	0302	0033
32932	0133	0112	0033
32933	0133	0112	0045
32934	0133	0112	0035
32935	0133	0112	0034
32936	0433	0424	0034
32937	0402	0035	0004
32938	0402	0033	0004
32939	0402	0055	0004
3294	3300	0055	0025
32940	0502	0044	0005
32941	0502	0034	0005
32942	0502	0033	0005
32943	0502	0035	0005
32944	3502	0035	0005
32945	3302	0033	0005
32946	3302	0033	0001
32947	3302	0033	0004
32948	3402	0034	0003
32949	3502	0035	0003
3295	1300	0055	0025
32950	2400	0113	0302
32951	2500	0113	0302
32952	1400	0113	0302
32953	1500	0113	0302
32954	1334	0113	0302
32955	1335	0113	0302
32956	1534	0113	0302
32957	1535	0113	0302
32958	1434	0113	0302
32959	1435	0113	0302
3296	1300	0055	0012
32960	4435	0113	0302
32961	4534	0113	0302
32962	5534	0113	0302
32963	4434	0113	0302
32964	1134	0333	0302
32965	1135	0333	0302
32966	1135	0333	0324
32967	1135	0333	0325
32968	1134	0333	0325
32969	1113	0333	0325
3297	1305	0044	0012
32970	1113	0333	0324
32971	0311	0113	0302
32972	3511	0113	0302
32973	3411	0113	0302
32974	3414	0113	0302
32975	3415	0113	0302
32976	3515	0113	0302
32977	3514	0113	0302
32978	1314	0114	0402
32979	3514	0114	0402
3298	3305	0044	0012
32980	3545	0114	0402
32981	3345	0114	0402
32982	3314	0114	0402
32983	5514	0114	0402
32984	5545	0114	0402
32985	1514	0114	0402
32986	1334	0114	0402
32987	1345	0114	0402
32988	1344	0114	0402
32989	3344	0114	0402
3299	1400	0055	0023
32990	3544	0114	0402
32991	5544	0114	0402
32992	1544	0114	0402
32993	1335	0114	0402
32994	1333	0114	0402
32995	3533	0114	0402
32996	1325	0114	0402
32997	1322	0114	0402
32998	1522	0114	0402
32999	3522	0114	0402
33	0035	0022	0002
330	2355	0002	0001
3300	4400	0055	0023
33000	3322	0114	0402
33001	5522	0114	0402
33002	3422	0114	0402
33003	0401	0044	0024
33004	4411	0033	0024
33005	4411	0035	0024
33006	4411	0055	0024
33007	4415	0035	0024
33008	4415	0034	0024
33009	4455	0034	0024
3301	3400	0055	0023
33010	4455	0045	0024
33011	4413	0045	0024
33012	4435	0045	0024
33013	4413	0034	0024
33014	4435	0034	0024
33015	4413	0033	0024
33016	4435	0033	0024
33017	4435	0035	0024
33018	4435	0055	0024
33019	4413	0055	0024
3302	3400	0115	0023
33020	1113	0055	0012
33021	1113	0034	0012
33022	1115	0034	0012
33023	1115	0035	0012
33024	1115	0033	0012
33025	1114	0033	0012
33026	1114	0035	0012
33027	1114	0055	0012
33028	1114	0034	0012
33029	1114	0045	0012
3303	3400	0111	0023
33030	1114	0044	0012
33031	1114	0444	0012
33032	1115	0545	0012
33033	1115	0555	0012
33034	1115	0555	0023
33035	1115	0555	0024
33036	0233	0311	0002
33037	0233	0315	0002
33038	0233	0314	0002
33039	0245	0414	0002
3304	3405	0115	0023
33040	0245	0415	0002
33041	0245	0413	0002
33042	0234	0313	0002
33043	0233	0313	0002
33044	0255	0515	0002
33045	1211	1144	0112
33046	1211	1145	0112
33047	1211	1133	0112
33048	1211	1155	0112
33049	1245	1125	0112
3305	3455	0115	0023
33050	1255	1125	0112
33051	1235	1125	0112
33052	1245	1145	0112
33053	1234	1145	0112
33054	1234	1135	0112
33055	1234	1105	0112
33056	1245	1105	0112
33057	1245	1103	0112
33058	1245	1104	0112
33059	1255	1104	0112
3306	1405	0115	0023
33060	1255	1103	0112
33061	1234	1103	0112
33062	1234	1104	0112
33063	1234	1155	0112
33064	1245	1155	0112
33065	1235	1155	0112
33066	1235	1505	0112
33067	1245	1505	0112
33068	1255	1505	0112
33069	4404	0024	0001
3307	1455	0115	0023
33070	4404	0024	0003
33071	4404	0024	0005
33072	1101	0024	0004
33073	1101	0024	0003
33074	1101	0023	0003
33075	1101	0025	0003
33076	4401	0024	0003
33077	4401	0024	0001
33078	4403	0024	0001
33079	4403	0024	0003
3308	1455	0115	0025
33080	5505	0025	0003
33081	5505	0025	0004
33082	1105	0012	0004
33083	1105	0012	0003
33084	1105	0012	0005
33085	1103	0012	0003
33086	1104	0012	0003
33087	1134	0012	0003
33088	1134	0012	0004
33089	1135	0012	0004
3309	1355	0115	0025
33090	1135	0012	0005
33091	1145	0012	0005
33092	1145	0012	0004
33093	1155	0012	0004
33094	1155	0012	0003
33095	0501	0025	0011
33096	0503	0025	0011
33097	0503	0025	0015
33098	0503	0025	0013
33099	0503	0025	0014
331	2455	0002	0001
3310	1355	0115	0024
33100	0501	0025	0013
33101	0504	0025	0013
33102	0504	0025	0014
33103	0544	0025	0014
33104	0544	0025	0013
33105	0534	0025	0013
33106	0533	0025	0013
33107	1133	0025	0013
33108	1133	0025	0014
33109	1133	0025	0015
3311	3355	0115	0024
33110	1133	0024	0013
33111	1155	0024	0013
33112	1155	0024	0014
33113	1155	0024	0015
33114	1155	0023	0014
33115	1155	0023	0013
33116	1155	0025	0013
33117	1145	0025	0013
33118	1144	0025	0013
33119	1144	0025	0014
3312	1455	0115	0012
33120	1144	0025	0015
33121	1144	0023	0015
33122	1144	0023	0014
33123	1144	0023	0013
33124	1144	0024	0015
33125	1144	0024	0014
33126	1144	0024	0013
33127	1135	0024	0014
33128	1133	0024	0014
33129	1133	0024	0015
3313	1355	0115	0012
33130	1133	0023	0015
33131	1133	0023	0014
33132	1114	0024	0011
33133	1114	0025	0011
33134	1114	0023	0011
33135	1115	0025	0011
33136	1115	0024	0011
33137	1115	0023	0011
33138	1113	0024	0011
33139	1113	0025	0011
3314	1455	0111	0023
33140	1113	0023	0011
33141	1113	0023	0013
33142	1113	0023	0015
33143	1113	0023	0014
33144	1113	0024	0014
33145	1113	0025	0014
33146	1113	0025	0015
33147	1115	0025	0015
33148	1113	0025	0013
33149	1113	0024	0013
3315	1412	0003	0002
33150	1113	0024	0015
33151	1113	0323	0115
33152	1113	0323	0114
33153	1115	0425	0114
33154	1113	0425	0114
33155	1513	0425	0114
33156	1514	0425	0114
33157	1544	0425	0114
33158	1534	0425	0114
33159	1533	0425	0114
3316	0123	0111	0200
33160	2523	0425	0114
33161	5524	0055	0044
33162	5524	0055	0013
33163	5524	0055	0014
33164	5524	0055	0011
33165	5512	0055	0011
33166	5523	0055	0011
33167	5524	0055	0034
33168	5524	0055	0033
33169	1524	0033	0015
3317	0212	0004	0002
33170	1523	0033	0015
33171	4523	0045	0015
33172	4523	0045	0035
33173	4512	0045	0015
33174	4512	0045	0035
33175	4512	0045	0014
33176	4512	0045	0034
33177	4512	0045	0044
33178	4523	0045	0044
33179	0114	0402	0205
3318	0212	0002	0001
33180	0114	0402	0204
33181	0213	0302	0003
33182	0211	0302	0003
33183	0214	0302	0003
33184	0245	0302	0003
33185	0215	0302	0003
33186	0244	0302	0003
33187	0255	0302	0003
33188	0234	0302	0003
33189	0233	0302	0003
3319	2312	0005	0002
33190	0133	0302	0003
33191	0144	0302	0003
33192	0145	0302	0003
33193	0155	0302	0003
33194	0134	0302	0003
33195	0135	0302	0003
33196	0333	0302	0013
33197	0333	0302	0034
33198	0333	0302	0035
33199	0302	0301	0033
332	2534	0002	0001
3320	0225	0002	0001
33200	0312	0302	0033
33201	0324	0302	0033
33202	0325	0302	0033
33203	0323	0302	0033
33204	0323	0302	0035
33205	0323	0302	0013
33206	0323	0304	0013
33207	0323	0304	0035
33208	0323	0305	0035
33209	0323	0100	0035
3321	1225	1214	0112
33210	0323	0100	0034
33211	0502	0005	0001
33212	0502	0005	0004
33213	0502	0005	0003
33214	0302	0005	0003
33215	0302	0004	0003
33216	1312	0014	0003
33217	1312	0011	0003
33218	3412	0034	0003
33219	3425	0034	0003
3322	0123	0111	0205
33220	3525	0045	0003
33221	3525	0015	0003
33222	1312	0015	0003
33223	3424	0014	0003
33224	3424	0044	0003
33225	1312	0044	0003
33226	1225	0024	0004
33227	1223	0025	0004
33228	1225	0025	0004
33229	1225	0023	0004
3323	2405	0003	0002
33230	1225	0023	0005
33231	1225	0024	0005
33232	1225	0024	0001
33233	1225	0025	0001
33234	1223	0025	0001
33235	1223	0024	0001
33236	1224	0024	0001
33237	1224	0024	0013
33238	1223	0024	0013
33239	1225	0024	0013
3324	2512	0003	0002
33240	1223	0023	0013
33241	1223	0025	0013
33242	1224	0025	0015
33243	1225	0023	0015
33244	1225	0024	0015
33245	1225	0025	0015
33246	1223	0025	0014
33247	1223	0023	0014
33248	1225	0023	0014
33249	1225	0024	0014
3325	0224	0004	0002
33250	1223	0024	0014
33251	1225	0025	0014
33252	5524	0115	0103
33253	5523	0115	0103
33254	5523	0115	0104
33255	5523	0115	0100
33256	5524	0115	0100
33257	0522	0215	0115
33258	0522	0255	0115
33259	0522	0235	0115
3326	1224	1214	0112
33260	0522	0233	0115
33261	0522	0244	0115
33262	2512	0015	0002
33263	2524	0015	0002
33264	2523	0015	0002
33265	2523	0045	0002
33266	2523	0035	0002
33267	2512	0045	0002
33268	2524	0045	0002
33269	2524	0045	0023
3327	0123	0111	0204
33270	2524	0045	0024
33271	2524	0035	0024
33272	2524	0035	0023
33273	1514	0035	0023
33274	1514	0035	0024
33275	3511	0045	0023
33276	3545	0045	0023
33277	3515	0045	0023
33278	1314	0045	0023
33279	1315	0045	0023
3328	0123	0111	0201
33280	1311	0045	0023
33281	1311	0044	0023
33282	1311	0055	0023
33283	1311	0033	0023
33284	1314	0033	0023
33285	1314	0055	0023
33286	3545	0055	0023
33287	1315	0055	0023
33288	3515	0055	0023
33289	3555	0055	0023
3329	0125	0111	0200
33290	1113	1301	0323
33291	1113	1305	0323
33292	1113	1304	0323
33293	1113	0345	0323
33294	1113	0344	0323
33295	1113	0355	0323
33296	2423	0114	0024
33297	2412	0114	0024
33298	4512	0114	0045
33299	4523	0114	0045
333	2533	0002	0001
3330	0124	0111	0200
33300	4401	0024	0005
33301	1434	0424	0114
33302	1434	0423	0114
33303	1445	0423	0114
33304	1444	0423	0114
33305	1444	0425	0114
33306	1444	0424	0114
33307	0435	0424	0134
33308	0455	0424	0134
33309	0433	0424	0134
3331	0525	0415	0115
33310	0433	0424	0145
33311	0435	0424	0145
33312	0455	0424	0145
33313	5515	5512	0055
33314	5545	5524	0055
33315	5535	5524	0055
33316	5535	5512	0055
33317	5545	5512	0055
33318	5545	5523	0055
33319	5535	5523	0055
3332	0523	0415	0115
33320	5544	5524	0055
33321	5533	5524	0055
33322	5533	5523	0055
33323	5544	5523	0055
33324	5545	5525	0055
33325	5535	5525	0055
33326	5525	5515	0055
33327	5525	5515	0005
33328	5545	5525	0005
33329	5535	5525	0005
3333	0524	0415	0115
33330	5535	0025	0005
33331	5535	0023	0005
33332	5545	0023	0005
33333	5545	0012	0005
33334	5535	0012	0005
33335	5515	0012	0005
33336	5511	0012	0005
33337	5534	0012	0005
33338	5544	0012	0005
33339	5544	0424	0005
3334	0525	0145	0115
33340	5544	0024	0005
33341	5514	0024	0005
33342	5514	0023	0005
33343	5515	0023	0005
33344	5535	0024	0005
33345	5515	0024	0005
33346	5545	0024	0005
33347	5545	0025	0005
33348	5515	0025	0005
33349	5515	0025	0003
3335	0525	0313	0115
33350	5545	0025	0003
33351	5545	0025	0004
33352	5515	0025	0004
33353	5535	0025	0004
33354	5535	0025	0001
33355	5545	0025	0001
33356	5545	0025	0013
33357	5545	0025	0014
33358	5515	0025	0014
33359	5535	0025	0014
3336	0524	0313	0115
33360	5535	0025	0015
33361	5545	0025	0015
33362	5535	0025	0013
33363	5535	0025	0011
33364	5535	0035	0024
33365	5535	0035	0012
33366	5535	0045	0012
33367	5545	0045	0012
33368	5545	0035	0012
33369	5545	0035	0024
3337	0425	0313	0114
33370	5545	0045	0024
33371	5545	0015	0012
33372	0545	0205	0002
33373	0535	0205	0002
33374	0555	0205	0002
33375	0414	0204	0002
33376	0434	0244	0002
33377	0444	0244	0002
33378	0444	0014	0002
33379	0444	0044	0002
3338	0424	0313	0114
33380	1444	0044	0002
33381	1434	0044	0002
33382	1445	0034	0002
33383	1434	0034	0002
33384	4424	0114	0100
33385	4424	0114	0103
33386	4424	0114	0105
33387	4445	4424	0044
33388	4434	4424	0044
33389	4414	4412	0044
3339	0425	0311	0114
33390	4434	4412	0044
33391	4434	4425	0044
33392	4445	4425	0044
33393	4445	4412	0044
33394	4445	4423	0044
33395	4434	4423	0044
33396	4455	4423	0044
33397	4433	4423	0044
33398	4435	4423	0044
33399	4415	4412	0044
334	2535	0002	0001
3340	0425	0315	0114
33400	4413	4412	0044
33401	4435	4412	0044
33402	4455	4412	0044
33403	4433	4412	0044
33404	4433	4425	0044
33405	4435	4425	0044
33406	4455	4425	0044
33407	4424	4414	0044
33408	4424	4411	0044
33409	4424	4415	0044
3341	0423	0311	0114
33410	4424	4413	0044
33411	4424	1415	0044
33412	4424	1413	0044
33413	4424	1411	0044
33414	1202	0004	0002
33415	1202	0005	0002
33416	1202	0003	0002
33417	1224	0004	0002
33418	1224	0005	0002
33419	1224	0003	0002
3342	0423	0315	0114
33420	1225	0003	0002
33421	2324	0003	0002
33422	2312	0003	0002
33423	1311	0003	0002
33424	1314	0003	0002
33425	1345	0003	0002
33426	1344	0003	0002
33427	1355	0003	0002
33428	1444	0004	0002
33429	0402	0005	0004
3343	0423	0115	0114
33430	1412	0005	0004
33431	4525	0005	0004
33432	1412	0004	0001
33433	1423	0004	0001
33434	1425	0004	0001
33435	3423	0004	0003
33436	1412	0004	0003
33437	3424	0004	0003
33438	3323	0004	0003
33439	3323	0005	0003
3344	0423	0155	0114
33440	3523	0005	0003
33441	1523	0005	0001
33442	1524	0005	0001
33443	4524	0005	0004
33444	5504	0024	0015
33445	5504	0023	0015
33446	3304	0023	0005
33447	3304	0023	0004
33448	3301	0023	0004
33449	3301	0023	0005
3345	0525	0115	0114
33450	3301	0023	0001
33451	3304	0023	0001
33452	1301	0023	0005
33453	1301	0023	0004
33454	1301	0023	0015
33455	1301	0023	0011
33456	1301	0023	0014
33457	1314	0023	0003
33458	1345	0023	0003
33459	1344	0023	0003
3346	0523	0115	0114
33460	1355	0023	0003
33461	1355	0023	0005
33462	1355	0023	0004
33463	1344	0023	0004
33464	1345	0023	0004
33465	1345	0023	0015
33466	1345	0023	0011
33467	1355	0023	0011
33468	1344	0023	0011
33469	1355	0023	0015
3347	0425	0133	0114
33470	0403	0024	0014
33471	0403	0024	0015
33472	0405	0024	0015
33473	0403	0024	0013
33474	0405	0024	0013
33475	0405	0024	0011
33476	0403	0024	0011
33477	0405	0024	0014
33478	0435	0024	0011
33479	0455	0024	0011
3348	0423	0135	0114
33480	0455	0024	0013
33481	0433	0024	0013
33482	0433	0024	0015
33483	0433	0024	0011
33484	0433	0024	0014
33485	0435	0024	0014
33486	0455	0024	0014
33487	0435	0024	0015
33488	0413	0024	0015
33489	0413	0024	0013
3349	0423	0133	0114
33490	0415	0024	0013
33491	0415	0024	0014
33492	0411	0024	0014
33493	0411	0024	0013
33494	0411	0024	0015
33495	0435	0024	0013
33496	0413	0024	0014
33497	0413	0025	0014
33498	0411	0025	0014
33499	0411	0023	0014
335	2513	0002	0001
3350	0425	0413	0114
33500	0455	0023	0014
33501	0415	0023	0014
33502	0415	0025	0014
33503	0413	0023	0014
33504	0435	0025	0014
33505	0435	0023	0014
33506	0433	0023	0014
33507	0533	0023	0015
33508	1101	0024	0005
33509	1101	0023	0005
3351	0423	0413	0114
33510	1101	0023	0004
33511	3303	0023	0004
33512	3303	0023	0005
33513	3303	0023	0001
33514	3305	0023	0005
33515	1105	0023	0005
33516	1105	0024	0005
33517	5505	0025	0001
33518	5501	0025	0004
33519	5503	0025	0004
3352	0425	0415	0114
33520	5504	0025	0004
33521	5504	0025	0003
33522	1505	0025	0003
33523	1505	0025	0004
33524	3502	0035	0001
33525	3502	0035	0004
33526	1103	0012	0005
33527	1104	0012	0005
33528	0105	0012	0011
33529	0503	0023	0015
3353	0425	0411	0114
33530	0503	0024	0015
33531	0504	0024	0015
33532	0501	0024	0015
33533	0301	0023	0015
33534	0304	0023	0015
33535	0304	0023	0014
33536	3545	0023	0015
33537	3514	0023	0015
33538	1314	0023	0015
33539	1311	0023	0015
3354	0423	0411	0114
33540	1311	0023	0013
33541	1311	0023	0014
33542	3411	0023	0014
33543	3415	0023	0014
33544	3455	0023	0014
33545	3515	0023	0015
33546	1315	0023	0015
33547	1315	0023	0014
33548	3414	0023	0014
33549	3334	3424	0003
3355	0423	0415	0114
33550	0124	0115	0011
33551	0124	0113	0011
33552	0124	0114	0011
33553	0123	0114	0011
33554	0125	0114	0011
33555	0125	0115	0011
33556	0302	0301	0003
33557	3335	3323	0003
33558	3334	3323	0003
33559	3334	0424	0003
3356	0412	0411	0114
33560	3335	0525	0003
33561	3335	3525	0003
33562	3323	0315	0003
33563	3323	0345	0003
33564	3323	0314	0003
33565	3323	0311	0003
33566	3323	3311	0003
33567	3323	3315	0003
33568	3323	3314	0003
33569	3323	0044	0003
3357	0312	0411	0113
33570	0235	0302	0003
33571	0213	0102	0001
33572	0215	0102	0001
33573	1245	1123	0112
33574	1255	1123	0112
33575	1233	1123	0111
33576	1255	1123	0111
33577	1114	1112	0001
33578	1113	1112	0001
33579	1115	1112	0001
3358	0323	0413	0113
33580	1133	1112	0001
33581	1144	1112	0001
33582	1134	1112	0001
33583	1135	1112	0001
33584	1145	1112	0001
33585	1155	1112	0001
33586	1124	1115	0001
33587	1123	1115	0001
33588	1123	1114	0001
33589	1124	1114	0001
3359	0324	0413	0113
33590	1125	1114	0001
33591	1123	1113	0001
33592	1125	1115	0001
33593	1124	1113	0001
33594	1125	1113	0001
33595	4502	0114	0402
33596	3402	0114	0402
33597	4402	0114	0105
