crn	r0	r1	r2
170	0112	0111	0200	0100	0011
1700	1222	1122	1102	1100	0111
1701	1222	1102	1200	1100	0111
1702	1222	1102	1200	0112	0111
1703	1222	1112	1200	0112	0111
1704	1112	1102	1200	0112	0102
1705	1112	1102	1200	0122	0112
1706	1112	1102	1200	0122	0111
1707	0222	0102	0200	0012	0011
1708	0112	0102	0200	0012	0011
1709	0112	0102	0100	0012	0011
171	0112	0111	0201	0200	0012
1710	1222	1202	1200	0122	0111
1711	1222	1112	1200	0122	0111
1712	1222	1112	1200	0122	0112
1713	0122	0102	0200	0012	0011
1714	0122	0102	0100	0012	0011
1715	0122	0102	0100	0022	0011
1716	1102	1101	1200	0122	0112
1717	1102	1101	1200	0122	0111
1718	1102	1101	1200	0112	0111
1719	1202	1101	1200	0122	0112
172	0112	0111	0201	0102	0012
1720	1222	1101	1200	0122	0112
1721	1222	1201	1200	0122	0112
1722	0211	0122	0201	0102	0022
1723	0211	0122	0112	0102	0011
1724	0211	0122	0112	0100	0011
1725	0211	0122	0102	0100	0022
1726	0211	0122	0112	0100	0022
1727	0212	0211	0122	0111	0022
1728	0212	0211	0112	0100	0022
1729	0212	0211	0102	0100	0022
173	0112	0111	0201	0102	0011
1730	0222	0111	0102	0100	0022
1731	0222	0111	0102	0200	0022
1732	0222	0111	0201	0200	0022
1733	0122	0111	0201	0102	0022
1734	0222	0201	0200	0012	0002
1735	0222	0211	0201	0012	0002
1736	0222	0201	0200	0011	0002
1737	0222	0201	0100	0011	0002
1738	0222	0211	0100	0011	0002
1739	0222	0200	0100	0011	0002
174	0112	0111	0100	0022	0011
1740	0211	0201	0200	0011	0002
1741	0212	0111	0201	0102	0022
1742	0211	0111	0201	0102	0022
1743	0211	0111	0102	0100	0022
1744	0211	0111	0200	0100	0022
1745	0211	0111	0201	0100	0022
1746	0222	0212	0211	0111	0022
1747	0222	0111	0201	0102	0022
1748	0222	0111	0200	0100	0022
1749	0222	0212	0111	0201	0022
175	0212	0200	0100	0011	0002
1750	0222	0212	0111	0200	0022
1751	0211	0122	0102	0200	0022
1752	0211	0112	0201	0100	0022
1753	1112	1202	1200	0122	0112
1754	1112	1202	1200	0122	0111
1755	1112	1201	1200	0122	0111
1756	1112	1201	1200	0122	0112
1757	1112	1201	1200	0111	0102
1758	1112	1202	1200	0111	0102
1759	1112	1202	1200	0111	0100
176	0212	0201	0100	0011	0002
1760	1112	1202	1201	0111	0100
1761	1222	1112	1100	0111	0100
1762	0222	0212	0211	0102	0011
1763	0222	0212	0111	0102	0011
1764	0222	0212	0211	0102	0001
1765	0222	0212	0111	0102	0001
1766	0222	0212	0111	0102	0100
1767	0212	0122	0111	0102	0100
1768	0222	0122	0111	0102	0100
1769	0222	0122	0111	0102	0200
177	0212	0211	0100	0011	0002
1770	1211	1112	1202	1100	0112
1771	1211	1112	1202	1100	0111
1772	1211	1112	1200	1100	0111
1773	1211	1112	1200	1100	0112
1774	1222	1202	1200	0112	0102
1775	1222	1202	1200	0122	0112
1776	1222	1201	1200	0122	0111
1777	1222	1202	1201	0122	0111
1778	1202	1200	0122	0112	0102
1779	1222	1200	0122	0112	0111
178	0212	0211	0200	0011	0002
1780	1222	1200	0122	0112	0102
1781	1112	1202	0122	0111	0100
1782	1112	1201	0122	0111	0100
1783	1112	1201	1102	1100	0112
1784	1112	1201	1102	1100	0111
1785	1211	1102	1200	0111	0102
1786	0222	0212	0122	0111	0201
1787	0222	0212	0122	0111	0200
1788	0212	0211	0122	0102	0100
1789	0212	0211	0122	0100	0012
179	0212	0211	0201	0011	0002
1790	0222	0211	0122	0100	0012
1791	0222	0211	0200	0100	0012
1792	0211	0102	0200	0022	0012
1793	0211	0102	0200	0022	0002
1794	0211	0102	0100	0022	0002
1795	0211	0112	0102	0022	0002
1796	0222	0212	0122	0111	0102
1797	0222	0212	0122	0102	0100
1798	0222	0212	0122	0200	0100
1799	0222	0211	0122	0200	0100
18	0222	0211	0111	0022	0012
180	0212	0211	0201	0012	0002
1800	0222	0211	0122	0100	0002
1801	0222	0211	0122	0102	0002
1802	0222	0211	0122	0102	0100
1803	0222	0211	0122	0112	0102
1804	0211	0201	0102	0012	0011
1805	0211	0201	0102	0012	0002
1806	0211	0112	0102	0012	0002
1807	0212	0211	0122	0100	0002
1808	0212	0211	0200	0100	0002
1809	0222	0211	0200	0100	0002
181	0212	0211	0201	0012	0001
1810	0222	0211	0201	0100	0012
1811	0212	0211	0200	0100	0012
1812	0212	0211	0100	0022	0012
1813	0211	0201	0100	0022	0012
1814	0211	0201	0102	0022	0012
1815	0222	0211	0102	0022	0012
1816	0222	0211	0102	0022	0002
1817	0222	0211	0102	0022	0001
1818	0222	0211	0102	0022	0011
1819	0222	0211	0201	0022	0011
182	0212	0211	0201	0012	0011
1820	0211	0201	0102	0011	0002
1821	0211	0122	0102	0011	0002
1822	0211	0122	0102	0022	0002
1823	0212	0211	0122	0201	0102
1824	0222	0211	0122	0201	0102
1825	0222	0211	0102	0200	0012
1826	0222	0211	0102	0100	0011
1827	0222	0201	0102	0100	0011
1828	0211	0200	0100	0022	0012
1829	0211	0122	0100	0022	0012
183	0212	0211	0111	0012	0011
1830	0211	0122	0100	0022	0002
1831	0211	0122	0102	0022	0012
1832	0222	0212	0211	0100	0012
1833	0222	0111	0201	0100	0022
1834	0222	0111	0102	0100	0011
1835	0222	0111	0102	0200	0011
1836	0222	0111	0102	0200	0001
1837	1211	1202	1201	1100	0112
1838	1211	1202	1200	1100	0112
1839	1211	1202	1101	1200	0112
184	0222	0211	0111	0012	0011
1840	0211	0122	0111	0201	0102
1841	1222	1112	1202	0111	0100
1842	1222	1112	1201	0111	0100
1843	0222	0211	0112	0102	0200
1844	0222	0211	0112	0102	0100
1845	0222	0211	0112	0100	0012
1846	0222	0211	0100	0022	0012
1847	0212	0211	0111	0102	0011
1848	0212	0211	0201	0102	0001
1849	0222	0211	0201	0102	0002
185	0222	0211	0111	0012	0001
1850	0222	0211	0201	0102	0001
1851	0222	0211	0111	0102	0001
1852	0212	0211	0111	0102	0001
1853	0212	0211	0111	0102	0200
1854	0211	0122	0201	0102	0002
1855	0211	0122	0201	0102	0001
1856	0211	0122	0111	0102	0001
1857	0211	0122	0111	0102	0200
1858	0211	0122	0111	0201	0200
1859	0211	0122	0111	0201	0100
186	0212	0211	0111	0012	0001
1860	0211	0122	0111	0200	0100
1861	0211	0122	0111	0100	0022
1862	0212	0201	0102	0100	0011
1863	0211	0201	0102	0100	0011
1864	0211	0201	0102	0100	0012
1865	0212	0211	0122	0111	0011
1866	0212	0211	0122	0111	0001
1867	0211	0200	0022	0011	0001
1868	0211	0100	0022	0011	0001
1869	0111	0102	0022	0011	0001
187	0212	0211	0111	0012	0002
1870	1211	1100	0122	0111	0102
1871	1211	1100	0122	0112	0102
1872	0211	0201	0022	0011	0001
1873	0111	0201	0022	0011	0001
1874	0111	0200	0022	0011	0001
1875	1201	1100	0122	0112	0102
1876	1200	1100	0122	0112	0102
1877	1200	1100	0122	0111	0102
1878	1200	1100	0122	0111	0100
1879	0212	0111	0201	0102	0200
188	0212	0211	0111	0201	0012
1880	0212	0111	0201	0102	0100
1881	0212	0111	0201	0102	0011
1882	0112	0201	0100	0012	0011
1883	0112	0200	0100	0012	0011
1884	0112	0200	0100	0011	0002
1885	0112	0201	0100	0011	0002
1886	0212	0211	0112	0100	0012
1887	0212	0211	0112	0100	0002
1888	0212	0211	0112	0100	0001
1889	0212	0211	0102	0200	0001
189	0212	0211	0111	0200	0012
1890	0212	0211	0102	0100	0001
1891	0112	0201	0102	0100	0011
1892	0212	0211	0100	0012	0002
1893	0212	0211	0100	0022	0002
1894	0211	0200	0100	0022	0002
1895	0211	0201	0100	0022	0002
1896	0212	0122	0111	0102	0022
1897	0211	0122	0111	0201	0022
1898	0211	0122	0111	0200	0022
1899	0211	0122	0111	0200	0011
19	0201	0200	0012	0002	0001
190	0222	0211	0111	0200	0012
1900	0211	0122	0111	0201	0011
1901	0211	0122	0111	0022	0011
1902	0211	0122	0111	0022	0001
1903	1202	1201	1200	0122	0111
1904	1202	1200	1100	0122	0111
1905	1222	1200	1100	0122	0111
1906	0222	0211	0122	0111	0201
1907	0222	0211	0122	0111	0200
1908	0222	0211	0122	0111	0100
1909	1222	1200	0122	0111	0102
191	0222	0211	0111	0201	0012
1910	1222	1200	0122	0111	0100
1911	0211	0111	0201	0102	0200
1912	0211	0111	0201	0102	0100
1913	0222	0111	0201	0102	0100
1914	0222	0111	0201	0102	0200
1915	0122	0111	0201	0102	0200
1916	0122	0111	0201	0102	0100
1917	0122	0111	0201	0102	0011
1918	0122	0111	0102	0022	0011
1919	0122	0111	0102	0022	0001
192	0222	0211	0122	0111	0012
1920	0212	0102	0200	0011	0002
1921	0212	0102	0200	0011	0001
1922	0212	0102	0100	0022	0011
1923	0222	0102	0200	0022	0011
1924	0222	0102	0100	0022	0011
1925	0222	0122	0100	0012	0011
1926	0222	0102	0100	0012	0011
1927	0222	0112	0100	0012	0011
1928	0212	0211	0102	0011	0001
1929	0212	0211	0102	0022	0011
193	0222	0212	0122	0111	0012
1930	0212	0211	0102	0022	0001
1931	0211	0201	0102	0022	0002
1932	0211	0201	0102	0022	0011
1933	0211	0111	0102	0022	0011
1934	0211	0111	0102	0022	0001
1935	0222	0211	0102	0011	0002
1936	0211	0112	0102	0022	0012
1937	0211	0112	0102	0022	0011
1938	0222	0211	0122	0111	0001
1939	0212	0211	0201	0100	0012
194	0222	0212	0112	0111	0012
1940	0211	0201	0102	0200	0012
1941	0222	0211	0112	0100	0022
1942	0222	0211	0111	0100	0022
1943	0222	0211	0111	0201	0022
1944	0222	0211	0111	0200	0022
1945	0212	0122	0111	0201	0022
1946	0212	0122	0111	0200	0022
1947	0212	0122	0102	0200	0011
1948	1201	0122	0112	0111	0102
1949	0212	0200	0100	0022	0011
195	0222	0211	0112	0111	0012
1950	0211	0201	0100	0022	0011
1951	0211	0112	0100	0022	0012
1952	0222	0212	0200	0022	0011
1953	0222	0212	0201	0022	0011
1954	0222	0212	0201	0022	0001
1955	0222	0212	0211	0022	0001
1956	0222	0212	0211	0022	0011
1957	0222	0211	0111	0022	0011
1958	0222	0211	0111	0022	0001
1959	0222	0212	0211	0100	0002
196	0222	0211	0111	0100	0012
1960	0222	0212	0211	0201	0102
1961	0222	0112	0201	0200	0100
1962	0211	0122	0102	0011	0001
1963	0211	0122	0100	0012	0002
1964	0211	0112	0100	0012	0002
1965	0211	0112	0100	0012	0011
1966	0211	0112	0100	0012	0001
1967	0211	0112	0201	0102	0002
1968	0211	0122	0201	0102	0011
1969	0211	0122	0100	0022	0011
197	0212	0211	0111	0100	0012
1970	0222	0211	0102	0011	0001
1971	0222	0211	0201	0011	0002
1972	0222	0111	0102	0011	0001
1973	0222	0102	0100	0011	0002
1974	0211	0201	0200	0022	0002
1975	0211	0112	0100	0022	0002
1976	0211	0112	0100	0022	0011
1977	0222	0212	0200	0022	0001
1978	0222	0112	0100	0022	0011
1979	0222	0122	0100	0011	0002
198	1122	1112	1202	0112	0100
1980	0222	0102	0200	0011	0002
1981	0222	0102	0200	0011	0001
1982	0211	0112	0100	0011	0002
1983	0211	0200	0100	0011	0002
1984	0211	0201	0100	0011	0002
1985	0211	0102	0200	0100	0022
1986	0211	0112	0200	0100	0022
1987	0211	0201	0102	0100	0022
1988	0212	0211	0111	0201	0022
1989	0212	0211	0111	0100	0022
199	1122	1112	1200	0112	0100
1990	0212	0211	0111	0200	0022
1991	0211	0201	0102	0200	0022
1992	0211	0111	0102	0200	0022
1993	0212	0111	0200	0100	0022
1994	0212	0111	0201	0200	0022
1995	0212	0111	0201	0100	0022
1996	0222	0122	0111	0201	0200
1997	0222	0122	0111	0201	0100
1998	0222	0122	0111	0200	0100
1999	0222	0122	0111	0200	0001
2	0222	0212	0211	0012	0001
20	0201	0200	0022	0012	0001
200	1122	1112	1201	0112	0100
2000	0222	0122	0111	0201	0001
2001	0222	0122	0111	0201	0102
2002	0222	0102	0100	0011	0001
2003	1201	1101	1200	1100	0112
2004	1211	1101	1200	1100	0112
2005	1211	1201	1102	1100	0112
2006	1211	1122	1102	1100	0112
2007	1201	1100	0122	0112	0111
2008	1211	1100	0122	0112	0111
2009	1201	1100	0122	0111	0102
201	1222	1112	1201	0112	0100
2010	1201	1102	1200	0122	0112
2011	1201	1102	1200	0122	0111
2012	1211	1102	1200	0122	0111
2013	1211	1112	1200	0122	0112
2014	1211	1112	1200	0122	0111
2015	1201	1102	1200	0112	0111
2016	1211	1102	1200	0112	0111
2017	1201	1102	1100	0111	0102
2018	1222	1102	1100	0111	0102
2019	0211	0122	0102	0100	0012
202	1222	1112	1200	0112	0100
2020	1222	1122	1202	1200	0112
2021	1222	1122	1101	1200	0112
2022	1222	1102	1101	1200	0112
2023	1222	1102	1101	1200	0111
2024	1201	1102	1100	0122	0112
2025	1211	1102	1100	0122	0112
2026	1211	1102	1100	0122	0111
2027	1211	1102	1200	1100	0112
2028	1211	1102	1200	1100	0111
2029	1211	1102	1101	1100	0112
203	1222	1112	1100	0112	0100
2030	1211	1102	1101	1200	0112
2031	1222	1122	1200	1100	0112
2032	1222	1101	1200	1100	0112
2033	1222	1112	1201	1100	0112
2034	1222	1112	1200	1100	0112
2035	1211	1122	1102	1200	0111
2036	1211	1122	1112	1200	0111
2037	1222	1112	1202	1200	0112
2038	1222	1112	1202	1200	0111
2039	1222	1112	1201	1200	0111
204	1222	1101	1100	0112	0100
2040	1222	1112	1201	1200	0112
2041	1222	1112	1200	1100	0111
2042	1222	1112	1201	1100	0111
2043	1222	1112	1101	1100	0111
2044	1222	1211	1102	1100	0111
2045	1222	1201	1102	1100	0111
2046	1222	1201	1102	1200	0111
2047	1222	1211	1102	1200	0111
2048	1222	1211	1102	1100	0112
2049	1211	1122	1100	0112	0102
205	1222	1112	1101	0112	0100
2050	1211	1122	1100	0111	0102
2051	1211	1102	1100	0112	0102
2052	1211	1102	1100	0111	0102
2053	1211	1102	1100	0112	0111
2054	1222	1122	1112	1200	0111
2055	1222	1122	1102	1200	0111
2056	1211	1202	1100	0112	0102
2057	0112	0102	0200	0011	0002
2058	0112	0102	0100	0011	0002
2059	0211	0122	0200	0100	0012
206	1222	1122	1112	0112	0100
2060	0211	0122	0102	0200	0012
2061	1202	1200	0122	0111	0100
2062	1222	1100	0122	0112	0111
2063	1222	1102	1200	0112	0102
2064	1222	1112	1200	0112	0102
2065	1211	1202	1200	0122	0111
2066	1202	1200	1100	0112	0102
2067	1222	1200	1100	0112	0102
2068	1222	1200	1100	0111	0102
2069	1222	1211	1100	0111	0102
207	1101	1200	1100	0112	0102
2070	1222	1201	1100	0111	0102
2071	1211	1201	1200	0122	0112
2072	1211	1101	1200	0122	0112
2073	1201	1101	1200	0122	0112
2074	1211	1201	1200	0122	0111
2075	1222	1122	1100	0111	0102
2076	1222	1100	0112	0111	0102
2077	1222	1200	0112	0111	0102
2078	1201	1200	0122	0112	0102
2079	1211	1200	0122	0112	0102
208	1101	1200	1100	0111	0102
2080	1201	1200	0122	0111	0102
2081	1211	1200	0122	0111	0102
2082	1201	1200	1100	0112	0102
2083	1211	1200	1100	0112	0102
2084	1102	1200	0122	0112	0111
2085	1102	1200	0122	0112	0102
2086	1112	1100	0122	0111	0102
2087	1112	1100	0122	0111	0100
2088	1112	1100	0112	0111	0102
2089	1211	1112	1102	1100	0112
209	1211	1202	1200	0111	0102
2090	1211	1112	1102	1100	0111
2091	1211	1112	1102	1200	0111
2092	1222	1122	1100	0112	0111
2093	1222	1102	1100	0112	0111
2094	1222	1102	1100	0122	0111
2095	1222	1122	1200	1100	0111
2096	1211	1122	1200	1100	0111
2097	1211	1122	1102	1100	0111
2098	1211	1122	1112	1100	0112
2099	1211	1122	1112	1100	0111
21	0212	0201	0022	0012	0001
210	1211	1202	1200	0122	0112
2100	1211	1122	1101	1100	0112
2101	1211	1122	1101	1200	0112
2102	1202	1201	1102	1200	0112
2103	1202	1201	1102	1200	0111
2104	1222	1112	1102	1100	0111
2105	1122	1201	1102	1100	0111
2106	1211	1122	1100	0122	0112
2107	1222	1201	0122	0111	0102
2108	1222	1211	0122	0111	0100
2109	1222	1201	0122	0111	0100
211	1211	1202	1201	0122	0112
2110	1222	1201	0112	0111	0102
2111	1211	1201	1100	0122	0112
2112	1211	1101	1100	0122	0112
2113	0211	0122	0100	0011	0002
2114	0211	0122	0100	0011	0001
2115	0211	0122	0111	0011	0001
2116	0211	0122	0111	0100	0011
2117	0212	0201	0102	0200	0011
2118	0211	0201	0102	0200	0011
2119	0211	0111	0102	0100	0011
212	0111	0201	0102	0200	0012
2120	0211	0111	0102	0200	0011
2121	0212	0111	0102	0022	0011
2122	0212	0111	0102	0022	0001
2123	0212	0111	0201	0022	0001
2124	0212	0111	0201	0022	0011
2125	0212	0211	0201	0022	0011
2126	0212	0211	0111	0022	0011
2127	0212	0211	0111	0022	0001
2128	0212	0211	0100	0012	0001
2129	0122	0201	0100	0012	0011
213	0111	0201	0102	0100	0012
2130	0122	0200	0100	0012	0011
2131	1211	1122	1202	1200	0112
2132	1211	1112	1202	1200	0112
2133	1211	1201	1200	1100	0112
2134	1211	1112	1201	1100	0112
2135	1211	1112	1101	1100	0112
2136	1222	1112	1101	1100	0112
2137	0211	0201	0102	0022	0001
2138	0111	0201	0102	0022	0011
2139	0111	0201	0102	0022	0001
214	0211	0111	0102	0100	0012
2140	0111	0201	0200	0022	0001
2141	0222	0112	0100	0011	0002
2142	0222	0211	0201	0022	0002
2143	0222	0211	0100	0022	0002
2144	0111	0201	0200	0022	0011
2145	0211	0201	0200	0022	0011
2146	0211	0201	0200	0022	0001
2147	0211	0112	0100	0022	0001
2148	0211	0111	0100	0022	0011
2149	0211	0111	0100	0022	0001
215	0211	0111	0102	0200	0012
2150	0211	0111	0200	0022	0001
2151	0212	0102	0100	0011	0001
2152	0211	0102	0100	0011	0001
2153	0211	0102	0200	0011	0001
2154	0111	0102	0200	0022	0011
2155	0111	0102	0100	0022	0011
2156	0111	0102	0200	0022	0001
2157	0111	0102	0200	0011	0001
2158	0222	0212	0102	0100	0011
2159	0222	0122	0102	0100	0011
216	0211	0122	0112	0111	0012
2160	0222	0122	0201	0100	0011
2161	0222	0122	0200	0100	0011
2162	0222	0102	0200	0100	0011
2163	1211	1201	0122	0111	0102
2164	1211	1112	0122	0111	0100
2165	0222	0211	0112	0102	0002
2166	0222	0211	0112	0100	0011
2167	0222	0122	0112	0100	0011
2168	0222	0112	0102	0100	0011
2169	0212	0122	0111	0102	0011
217	1202	0112	0111	0102	0100
2170	0212	0122	0102	0100	0011
2171	0211	0122	0102	0100	0011
2172	0211	0112	0102	0100	0012
2173	0211	0112	0102	0100	0011
2174	0222	0212	0211	0111	0102
2175	0222	0211	0102	0200	0100
2176	0222	0201	0102	0200	0011
2177	0222	0211	0102	0200	0011
2178	1211	1112	1200	0112	0102
2179	1211	1112	1200	0111	0102
218	1202	0122	0111	0102	0100
2180	1211	1122	1200	0111	0102
2181	0211	0201	0200	0100	0002
2182	0211	0102	0200	0100	0002
2183	0211	0102	0200	0100	0012
2184	0211	0112	0200	0100	0012
2185	0211	0112	0102	0200	0012
2186	0212	0122	0111	0102	0001
2187	0222	0122	0111	0102	0001
2188	0222	0122	0112	0201	0100
2189	0211	0122	0112	0201	0102
219	1122	0122	0111	0102	0100
2190	0211	0122	0112	0100	0012
2191	0211	0122	0102	0200	0011
2192	0211	0122	0200	0100	0011
2193	0211	0122	0201	0100	0011
2194	0211	0122	0201	0100	0012
2195	0211	0111	0201	0200	0022
2196	0111	0201	0200	0100	0022
2197	0111	0102	0200	0100	0022
2198	1202	1101	1200	0112	0102
2199	1202	1101	1200	0111	0102
22	0212	0201	0022	0012	0011
220	1122	0122	0112	0102	0100
2200	1222	1101	1200	0111	0102
2201	1222	1112	1200	0111	0102
2202	1222	1112	1200	0111	0100
2203	1201	1102	1101	1100	0112
2204	1222	1102	1101	1100	0112
2205	1222	1112	1202	1100	0111
2206	1211	1122	1200	0111	0100
2207	1211	1122	1100	0112	0111
2208	1201	1102	1100	0112	0102
2209	1202	1201	1100	0112	0102
221	0122	0111	0201	0102	0012
2210	1222	1211	1100	0112	0102
2211	1222	1211	1100	0112	0111
2212	1222	1211	1100	0122	0111
2213	1222	1211	1100	0122	0112
2214	1222	1201	1100	0112	0102
2215	1211	1201	1102	1100	0111
2216	1211	1201	1100	0112	0102
2217	1201	1102	1100	0112	0111
2218	1211	1102	1101	1200	0111
2219	1201	1102	1101	1200	0111
222	0122	0112	0111	0102	0022
2220	1201	1102	1101	1200	0112
2221	0211	0122	0102	0200	0002
2222	0211	0122	0102	0200	0001
2223	0211	0122	0102	0100	0001
2224	0211	0122	0112	0100	0001
2225	0211	0122	0112	0100	0002
2226	0211	0122	0102	0100	0002
2227	0112	0100	0012	0011	0002
2228	1101	1200	0122	0112	0111
2229	1101	1200	0122	0112	0102
223	0222	0112	0111	0102	0022
2230	1101	1200	0122	0111	0102
2231	1112	1200	0122	0111	0102
2232	0211	0111	0201	0102	0011
2233	1211	1200	1100	0112	0111
2234	1201	1200	0112	0111	0102
2235	1211	1200	0112	0111	0102
2236	1201	1200	1100	0111	0102
2237	1222	1202	1102	1200	0112
2238	1211	1122	1112	1200	0112
2239	1211	1122	1112	0111	0100
224	0222	0112	0111	0100	0022
2240	1222	1122	1112	1100	0111
2241	1222	1122	1112	1200	0112
2242	1222	1211	1112	1200	0112
2243	1222	1211	1112	1200	0111
2244	1222	1211	1112	1100	0111
2245	0212	0211	0111	0201	0102
2246	0222	0211	0112	0201	0102
2247	0222	0211	0112	0100	0002
2248	0222	0211	0112	0100	0001
2249	0222	0211	0102	0100	0001
225	0222	0112	0111	0201	0022
2250	0212	0211	0200	0022	0011
2251	0222	0201	0200	0022	0011
2252	0112	0201	0100	0022	0011
2253	0112	0102	0100	0022	0011
2254	0212	0111	0102	0011	0001
2255	0211	0201	0102	0011	0001
2256	0211	0111	0102	0011	0001
2257	1211	1201	1102	1200	0111
2258	1211	1201	0122	0112	0102
2259	1211	1200	0122	0111	0100
226	0222	0112	0111	0200	0022
2260	1201	1200	0122	0111	0100
2261	1122	1200	0122	0112	0102
2262	1122	1200	1100	0112	0102
2263	1102	1200	1100	0112	0102
2264	0212	0201	0200	0022	0001
2265	0212	0211	0200	0022	0001
2266	0212	0211	0201	0022	0001
2267	0212	0111	0200	0022	0011
2268	0212	0111	0200	0022	0001
2269	0222	0111	0200	0022	0011
227	1112	1202	0112	0102	0100
2270	0222	0111	0201	0022	0011
2271	0222	0111	0201	0022	0001
2272	0222	0211	0201	0022	0001
2273	1222	1211	1112	0111	0100
2274	1222	1112	1101	0111	0100
2275	1222	1211	1201	0111	0102
2276	1112	1202	1100	0122	0111
2277	1112	1200	1100	0122	0111
2278	1112	1200	1100	0122	0112
2279	1112	1201	1100	0122	0112
228	0112	0111	0201	0200	0002
2280	1112	1201	1100	0122	0111
2281	1112	1101	1100	0122	0111
2282	1112	1201	1102	1200	0112
2283	1112	1201	1102	1200	0111
2284	1112	1200	1100	0112	0102
2285	1112	1100	0122	0112	0111
2286	1122	1100	0122	0112	0111
2287	1122	1202	1200	0112	0102
2288	1122	1202	1200	0112	0111
2289	1112	1202	1200	1100	0112
229	0112	0111	0201	0102	0002
2290	1112	1202	1200	1100	0111
2291	1112	1202	1201	1100	0111
2292	1112	1202	1101	1100	0111
2293	1112	1202	1101	1200	0112
2294	1112	1102	1200	1100	0111
2295	1112	1102	1101	1200	0111
2296	1112	1202	1201	1200	0111
2297	1112	1202	1101	1200	0111
2298	1112	1201	1101	1200	0111
2299	1112	1202	1102	1200	0112
23	0222	0212	0022	0012	0011
230	0112	0111	0201	0102	0001
2300	1112	1102	1101	1200	0112
2301	1112	1201	1101	1200	0112
2302	1112	1202	1200	0112	0102
2303	1112	1101	1200	0122	0112
2304	1112	1101	1200	0122	0111
2305	0122	0102	0200	0011	0002
2306	0122	0102	0200	0011	0001
2307	0122	0102	0100	0011	0002
2308	0122	0112	0100	0011	0002
2309	0211	0122	0201	0100	0002
231	0112	0111	0201	0102	0200
2310	0211	0122	0200	0100	0002
2311	0211	0112	0200	0100	0002
2312	0211	0112	0201	0100	0012
2313	0211	0112	0102	0200	0011
2314	0222	0122	0102	0200	0011
2315	0222	0112	0200	0100	0011
2316	0222	0112	0201	0100	0011
2317	0222	0111	0201	0102	0011
2318	1211	1112	1202	0111	0100
2319	1211	1112	1201	0111	0100
232	0112	0111	0201	0102	0100
2320	1211	1112	1101	0111	0100
2321	1211	1112	1101	1100	0111
2322	1211	1112	1201	1100	0111
2323	1222	1122	1101	1100	0112
2324	1222	1112	1102	1200	0112
2325	1222	1112	1101	1200	0112
2326	1222	1112	1101	1200	0111
2327	1222	1112	1102	1200	0111
2328	1201	1101	1200	0111	0102
2329	1211	1101	1200	0111	0102
233	0112	0111	0102	0200	0100
2330	1222	1101	1200	0112	0102
2331	1222	1201	1200	0112	0102
2332	1222	1201	1200	0111	0102
2333	1222	1211	1200	0111	0102
2334	1222	1211	1201	0112	0102
2335	1211	1112	1102	1200	0112
2336	0211	0122	0112	0201	0100
2337	0211	0122	0112	0200	0100
2338	1102	1100	0122	0112	0111
2339	1102	1200	0122	0111	0102
234	0112	0111	0201	0200	0100
2340	1102	1200	0112	0111	0102
2341	1102	1200	1100	0111	0102
2342	1112	1101	0122	0111	0100
2343	1122	1200	0122	0111	0102
2344	1101	1100	0122	0112	0111
2345	1201	1100	0112	0111	0102
2346	1211	1100	0112	0111	0102
2347	1211	1112	1100	0112	0102
2348	1211	1112	1100	0111	0102
2349	1211	1112	1100	0122	0112
235	0112	0111	0102	0012	0002
2350	1201	1101	1100	0122	0112
2351	1201	1101	1200	0122	0111
2352	1222	1202	1200	1100	0112
2353	1222	1202	1201	1200	0112
2354	1222	1211	1201	1200	0112
2355	1222	1101	1200	0112	0111
2356	1222	1201	1200	0112	0111
2357	0222	0211	0200	0022	0001
2358	0211	0201	0200	0100	0012
2359	1222	1201	1100	0122	0112
236	0112	0111	0022	0012	0011
2360	0211	0111	0201	0022	0011
2361	0211	0111	0200	0022	0011
2362	0211	0111	0201	0022	0001
2363	0222	0111	0102	0022	0011
2364	0222	0111	0102	0022	0001
2365	0222	0111	0200	0022	0001
2366	0122	0201	0100	0011	0002
2367	0122	0200	0100	0011	0002
2368	0122	0201	0100	0022	0011
2369	0122	0111	0102	0011	0001
237	0112	0111	0102	0012	0011
2370	0212	0111	0201	0102	0001
2371	0211	0111	0201	0102	0001
2372	0222	0111	0201	0102	0001
2373	0122	0111	0201	0102	0001
2374	0122	0102	0200	0022	0011
2375	0122	0102	0100	0011	0001
2376	0112	0102	0200	0011	0001
2377	0112	0102	0200	0022	0011
2378	0122	0112	0100	0022	0011
2379	0211	0122	0111	0100	0001
238	0112	0111	0102	0012	0001
2380	0211	0122	0111	0201	0001
2381	0211	0122	0111	0200	0001
2382	0211	0201	0102	0100	0002
2383	0211	0201	0102	0100	0001
2384	1222	1112	0122	0111	0100
2385	0122	0111	0200	0022	0011
2386	0122	0111	0200	0022	0001
2387	0122	0111	0201	0022	0001
2388	0211	0112	0102	0100	0002
2389	0211	0112	0201	0100	0002
239	0112	0111	0100	0012	0011
2390	0211	0112	0102	0200	0002
2391	0211	0112	0102	0200	0100
2392	0211	0112	0201	0200	0100
2393	0212	0122	0102	0200	0100
2394	0212	0122	0111	0201	0102
2395	0212	0102	0200	0100	0011
2396	0211	0102	0200	0100	0011
2397	0222	0212	0102	0200	0011
2398	0222	0112	0102	0200	0011
2399	0212	0112	0102	0200	0011
24	0222	0212	0022	0012	0001
240	0212	0111	0100	0012	0002
2400	0211	0112	0200	0100	0011
2401	0211	0112	0201	0100	0011
