crn	r0	r1	r2
3359	2423	0033	0012
336	0023	0014	0004
3360	1412	0003	0002
3361	1422	0003	0002
3362	3422	0003	0002
3363	3423	0003	0002
3364	3423	0004	0002
3365	3424	0003	0002
3366	3403	0003	0002
3367	1403	0003	0002
3368	1312	0004	0002
3369	3412	0003	0002
337	0023	0014	0001
3370	1314	0004	0002
3371	3414	0003	0002
3372	3401	0003	0002
3373	3411	0003	0002
3374	4411	0003	0002
3375	0411	0003	0002
3376	3411	0004	0002
3377	3413	0004	0002
3378	3433	0004	0002
3379	1323	0004	0002
338	0023	0014	0003
3380	1322	0004	0002
3381	1311	0004	0002
3382	0113	0003	0002
3383	1413	0003	0002
3384	1411	0003	0002
3385	1433	0003	0002
3386	1433	0011	0002
3387	1434	0011	0002
3388	1434	0033	0002
3389	1433	0033	0002
339	0012	0011	0003
3390	1413	0033	0002
3391	1411	0033	0002
3392	1413	0011	0002
3393	4413	0033	0002
3394	4413	0013	0002
3395	4413	0011	0002
3396	4433	0011	0002
3397	4433	0013	0002
3398	4411	0013	0002
3399	4411	0011	0002
34	2414	0113	0012
340	0312	0311	0003
3400	4411	0033	0002
3401	4433	0033	0002
3402	2411	0033	0002
3403	2411	0013	0002
3404	2411	0011	0002
3405	2413	0013	0002
3406	2413	0011	0002
3407	2413	0033	0002
3408	2433	0033	0002
3409	2433	0111	0102
341	0312	0034	0003
3410	2413	0111	0102
3411	2411	0111	0102
3412	2434	0111	0102
3413	2414	0111	0102
3414	4434	0111	0102
3415	4414	0111	0102
3416	4413	0111	0102
3417	4433	0111	0102
3418	2314	0111	0102
3419	2334	0111	0102
342	0312	0033	0003
3420	2344	0111	0102
3421	2313	0111	0102
3422	2311	0111	0102
3423	2333	0111	0102
3424	3433	0111	0102
3425	3413	0111	0102
3426	3414	0111	0102
3427	3334	0111	0102
3428	3314	0111	0102
3429	3344	0111	0102
343	0324	0034	0003
3430	3313	0111	0102
3431	2304	0111	0102
3432	2303	0111	0102
3433	2301	0111	0102
3434	2300	0111	0102
3435	3303	0111	0102
3436	3304	0111	0102
3437	2404	0111	0102
3438	3404	0111	0102
3439	4404	0111	0102
344	0324	0014	0003
3440	3400	0111	0102
3441	3403	0111	0102
3442	4403	0111	0102
3443	2403	0111	0102
3444	2401	0111	0102
3445	2400	0111	0102
3446	2414	0113	0023
3447	2411	0113	0023
3448	2401	0111	0023
3449	2404	0111	0023
345	0324	0011	0003
3450	2400	0111	0023
3451	2411	0111	0023
3452	4401	0111	0023
3453	4404	0111	0023
3454	4400	0111	0023
3455	4414	0111	0023
3456	4411	0111	0023
3457	2401	0111	0002
3458	2404	0111	0002
3459	2400	0111	0002
346	0324	0014	0002
3460	2444	0111	0002
3461	4404	0111	0002
3462	4400	0111	0002
3463	2411	0111	0002
3464	2403	0111	0002
3465	4403	0111	0002
3466	4401	0111	0002
3467	4413	0111	0023
3468	4413	0113	0023
3469	4403	0113	0023
347	0323	0014	0002
3470	4434	0113	0023
3471	4433	0113	0023
3472	4404	0113	0023
3473	4400	0113	0023
3474	4404	0113	0002
3475	4400	0113	0002
3476	4414	0113	0023
3477	4401	0113	0023
3478	4401	0113	0002
3479	4411	0113	0023
348	0323	0011	0002
3480	2413	0113	0002
3481	2434	0113	0002
3482	2403	0113	0002
3483	2433	0113	0002
3484	4403	0113	0002
3485	2404	0113	0002
3486	2444	0113	0002
3487	2400	0113	0002
3488	2401	0113	0002
3489	2414	0113	0002
349	0324	0011	0002
3490	2411	0113	0002
3491	2301	0114	0002
3492	2313	0114	0002
3493	2314	0114	0002
3494	2311	0114	0002
3495	3313	0114	0002
3496	3311	0114	0002
3497	2313	0111	0002
3498	2333	0111	0002
3499	3313	0111	0002
35	2414	0111	0012
350	0312	0011	0002
3500	2311	0111	0002
3501	2334	0114	0002
3502	3334	0114	0002
3503	3314	0114	0002
3504	3344	0114	0002
3505	2344	0114	0002
3506	2344	0111	0002
3507	3344	0111	0002
3508	2314	0111	0002
3509	3314	0111	0002
351	0412	0011	0002
3510	2334	0111	0002
3511	3334	0111	0002
3512	3413	0113	0002
3513	3413	0114	0002
3514	3433	0114	0002
3515	3444	0114	0002
3516	3414	0114	0002
3517	0423	0002	0001
3518	0424	0002	0001
3519	1424	0003	0002
352	0423	0011	0002
3520	0312	0002	0001
3521	1312	0424	0114
3522	1202	0114	0112
3523	1224	0114	0112
3524	2324	0424	0114
3525	0412	0114	0204
3526	2312	0412	0114
3527	2312	0114	0112
3528	1404	0003	0002
3529	1202	0112	0111
353	0424	0011	0002
3530	1314	0002	0001
3531	3413	0002	0001
3532	0114	0003	0002
3533	0112	0302	0100
3534	0412	0023	0013
3535	0412	0023	0003
3536	0412	0012	0003
3537	0424	0012	0003
3538	0423	0023	0003
3539	0423	0012	0003
354	0312	0014	0002
3540	0423	0023	0001
3541	0423	0024	0001
3542	0412	0024	0001
3543	0424	0024	0001
3544	0323	0024	0001
3545	0312	0024	0001
3546	0324	0024	0001
3547	0312	0023	0001
3548	0412	0023	0001
3549	0424	0023	0001
355	0424	0044	0004
3550	0424	0012	0001
3551	0324	0012	0001
3552	0324	0023	0001
3553	0412	0012	0001
3554	0323	0023	0001
3555	0423	0012	0001
3556	0323	0023	0004
3557	0323	0012	0004
3558	0312	0012	0004
3559	0324	0012	0004
356	0022	0003	0002
3560	0312	0023	0004
3561	0324	0023	0004
3562	0323	0024	0004
3563	0312	0024	0004
3564	0324	0024	0004
3565	0423	0114	0401
3566	0412	0114	0401
3567	0424	0114	0401
3568	0323	0113	0400
3569	0423	0114	0001
357	0022	0004	0002
3570	0424	0114	0001
3571	0424	0144	0004
3572	0424	0114	0004
3573	0112	0111	0003
3574	0412	0114	0203
3575	0312	0114	0003
3576	0412	0114	0003
3577	0423	0114	0003
3578	0424	0114	0003
3579	0323	0111	0003
358	0024	0003	0002
3580	0312	0111	0003
3581	0422	0111	0002
3582	0412	0111	0002
3583	0422	0114	0002
3584	0412	0114	0001
3585	0412	0114	0002
3586	0323	0111	0102
3587	0323	0113	0102
3588	0422	0113	0002
3589	0412	0113	0002
359	0023	0003	0002
3590	0122	0113	0002
3591	0122	0114	0002
3592	0122	0111	0002
3593	1322	0111	0002
3594	1322	0114	0002
3595	1422	0113	0002
3596	1422	0111	0002
3597	1423	0113	0002
3598	1434	0113	0002
3599	1433	0113	0002
36	3414	0111	0012
360	0023	0004	0002
3600	1444	0113	0002
3601	1424	0113	0002
3602	4422	0113	0002
3603	4423	0113	0002
3604	4424	0113	0002
3605	4423	0111	0002
3606	4424	0111	0002
3607	4422	0111	0002
3608	0424	0114	0403
3609	1322	0112	0103
361	0024	0004	0002
3610	1322	0112	0100
3611	1322	0112	0104
3612	1422	0112	0104
3613	0322	0112	0100
3614	3422	0112	0104
3615	3322	0112	0104
3616	1101	0112	0104
3617	1101	0112	0103
3618	1301	0112	0104
3619	3401	0112	0103
362	0012	0004	0002
3620	1401	0112	0103
3621	4401	0112	0103
3622	1301	0112	0103
3623	1112	0112	0104
3624	1112	0112	0103
3625	1312	0112	0104
3626	3312	0112	0104
3627	2312	0112	0104
3628	1222	0112	0103
3629	2422	0023	0001
363	0012	0011	0002
3630	3414	0002	0001
3631	4414	0002	0001
3632	0312	0113	0201
3633	0423	0114	0201
3634	0323	0113	0201
3635	2401	0023	0013
3636	2402	0023	0013
3637	1304	0002	0001
3638	1300	0002	0001
3639	3323	0002	0001
364	0023	0011	0002
3640	2412	0023	0011
3641	0212	0123	0111
3642	2413	0123	0111
3643	0111	0102	0100
3644	1312	0124	0111
3645	1412	0123	0111
3646	1401	0123	0111
3647	1314	0124	0111
3648	1413	0123	0111
3649	2423	0123	0111
365	0024	0011	0002
3650	2324	0124	0111
3651	2303	0124	0111
3652	2300	0124	0111
3653	2304	0124	0111
3654	2414	0123	0111
3655	2434	0123	0111
3656	2404	0123	0111
3657	2444	0123	0111
3658	4434	0123	0111
3659	4403	0123	0111
366	0024	0013	0002
3660	4433	0123	0111
3661	2401	0112	0100
3662	1113	0124	0111
3663	1113	0123	0111
3664	3414	0123	0111
3665	0314	0123	0111
3666	3400	0123	0111
3667	3444	0123	0111
3668	3404	0112	0103
3669	3400	0112	0103
367	0023	0013	0002
3670	1300	0112	0104
3671	1100	0112	0104
3672	1300	0112	0103
3673	1100	0112	0103
3674	1304	0112	0100
3675	3400	0312	0113
3676	3404	0312	0113
3677	1300	0112	0111
3678	1304	0112	0111
3679	1100	0112	0100
368	0023	0014	0002
3680	2300	0424	0114
3681	2313	0424	0114
3682	2334	0424	0114
3683	2303	0424	0114
3684	2333	0424	0114
3685	2344	0424	0114
3686	2344	0412	0114
3687	1344	0424	0114
3688	3304	0424	0114
3689	1300	0424	0114
369	0024	0014	0002
3690	3300	0424	0114
3691	3303	0424	0114
3692	3334	0424	0114
3693	0334	0424	0114
3694	0333	0424	0114
3695	2334	0412	0114
3696	0334	0324	0113
3697	0333	0324	0113
3698	3403	0312	0113
3699	0334	0324	0003
37	2314	0111	0012
370	0012	0003	0002
3700	0333	0324	0003
3701	1412	0312	0113
3702	4412	0312	0113
3703	3423	0312	0113
3704	3424	0312	0113
3705	0312	0311	0113
3706	0323	0311	0113
3707	0324	0311	0113
3708	0324	0134	0113
3709	0324	0133	0113
371	0023	0013	0012
3710	0324	0144	0113
3711	0312	0114	0113
3712	0312	0113	0013
3713	0312	0113	0023
3714	0312	0114	0023
3715	0312	0111	0023
3716	0412	0111	0023
3717	0412	0111	0024
3718	2422	0113	0012
3719	2422	0011	0002
372	0024	0013	0012
3720	2401	0013	0012
3721	2322	0011	0002
3722	2322	0114	0112
3723	2422	0033	0002
3724	2322	0044	0002
3725	2322	0024	0001
3726	0114	0304	0012
3727	0113	0301	0012
3728	0114	0301	0012
3729	2324	0044	0024
373	0012	0003	0001
3730	0113	0403	0012
3731	2402	0111	0012
3732	2423	0023	0011
3733	2423	0023	0013
3734	0223	0023	0013
3735	0224	0023	0013
3736	0224	0024	0013
3737	0212	0024	0013
3738	0212	0023	0013
3739	0414	0023	0013
374	0012	0004	0001
3740	0424	0023	0013
3741	0044	0023	0013
3742	2414	0023	0013
3743	2411	0023	0013
3744	2444	0023	0013
3745	4414	0023	0013
3746	4411	0023	0013
3747	4411	0023	0011
3748	3411	0023	0011
3749	3411	0012	0011
375	0023	0004	0003
3750	3311	0012	0011
3751	4411	0012	0011
3752	4412	0012	0011
3753	4422	0012	0011
3754	0412	0012	0011
3755	0322	0012	0011
3756	0312	0012	0011
3757	3412	0012	0011
3758	3312	0012	0011
3759	3422	0012	0011
376	0023	0011	0003
3760	3322	0012	0011
3761	3322	0012	0001
3762	3422	0012	0001
3763	4422	0012	0001
3764	0322	0012	0001
3765	0422	0012	0001
3766	4412	0012	0001
3767	4412	0012	0003
3768	3424	0012	0003
3769	3414	0012	0003
377	0012	0011	0004
3770	3444	0012	0003
3771	1412	0012	0003
3772	1424	0012	0003
3773	1411	0012	0003
3774	1311	0012	0001
3775	1411	0012	0001
3776	1422	0012	0001
3777	1424	0012	0001
3778	1412	0012	0001
3779	1444	0012	0001
378	0012	0011	0001
3780	1403	0012	0001
3781	1403	0012	0003
3782	1433	0012	0003
3783	1404	0012	0003
3784	1400	0012	0003
3785	0100	0012	0003
3786	0100	0012	0004
3787	0300	0012	0004
3788	0400	0012	0003
3789	0400	0012	0001
379	0012	0002	0001
3790	0400	0012	0011
3791	0300	0012	0011
3792	0223	0012	0011
3793	0224	0012	0011
3794	0302	0012	0011
3795	0402	0012	0011
3796	0424	0012	0011
3797	0323	0012	0011
3798	0324	0012	0011
3799	0224	0012	0004
38	0214	0111	0023
380	0023	0002	0001
3800	0223	0012	0004
3801	0222	0012	0004
3802	0222	0012	0001
3803	0222	0012	0003
3804	0222	0024	0003
3805	0222	0023	0003
3806	0222	0023	0004
3807	0213	0023	0004
3808	0212	0023	0004
3809	0211	0023	0004
381	0024	0002	0001
3810	0212	0012	0004
3811	0223	0023	0004
3812	0322	0023	0004
3813	0322	0024	0004
3814	0322	0012	0004
3815	0222	0024	0004
3816	0234	0024	0004
3817	0214	0024	0004
3818	0224	0024	0004
3819	0244	0024	0004
382	0024	0023	0001
3820	0212	0024	0004
3821	0211	0024	0004
3822	0213	0024	0004
3823	0223	0024	0004
3824	0224	0023	0004
3825	3404	0003	0002
3826	0334	0103	0023
3827	0323	0113	0203
3828	0323	0113	0200
3829	0423	0114	0203
383	0024	0012	0001
3830	0424	0114	0203
3831	0323	0113	0204
3832	0034	0023	0014
3833	3404	0002	0001
3834	4404	0002	0001
3835	3304	0002	0001
3836	2402	0012	0011
3837	3403	0002	0001
3838	4400	0002	0001
3839	0324	0002	0001
384	0023	0012	0001
3840	0424	0003	0002
3841	0412	0114	0200
3842	1214	0112	0100
3843	2423	0013	0012
3844	1324	0004	0002
3845	1423	0003	0002
3846	0423	0003	0002
3847	0422	0003	0002
3848	4404	0003	0002
3849	4434	0003	0002
385	0023	0012	0004
3850	0434	0003	0002
3851	4433	0003	0002
3852	0433	0003	0002
3853	4400	0003	0002
3854	0403	0003	0002
3855	0400	0003	0002
3856	0414	0003	0002
3857	0413	0003	0002
3858	0401	0003	0002
3859	0111	0004	0002
386	0023	0012	0003
3860	0111	0003	0002
3861	0114	0304	0002
3862	0113	0304	0002
3863	0344	0004	0002
3864	0311	0004	0002
3865	0333	0004	0002
3866	0314	0002	0001
3867	0344	0002	0001
3868	0414	0002	0001
3869	0434	0002	0001
387	0024	0012	0004
3870	0433	0002	0001
3871	0413	0002	0001
3872	0113	0024	0013
3873	0113	0023	0013
3874	0113	0024	0011
3875	0114	0024	0011
3876	0114	0023	0011
3877	0113	0023	0011
3878	0113	0024	0014
3879	0113	0023	0014
388	0024	0012	0003
3880	0114	0012	0011
3881	0113	0012	0011
3882	0314	0012	0011
3883	0313	0012	0011
3884	0334	0012	0011
3885	0344	0012	0011
3886	0414	0012	0011
3887	0111	0013	0012
3888	0113	0014	0012
3889	0113	0013	0012
389	0024	0023	0003
3890	0114	0013	0012
3891	0313	0014	0012
3892	0214	0012	0001
3893	0244	0012	0001
3894	0203	0012	0003
3895	0201	0012	0003
3896	0204	0012	0003
3897	0204	0012	0001
3898	0203	0012	0001
3899	0203	0012	0004
39	0213	0111	0023
390	0024	0023	0004
3900	0201	0012	0004
3901	0204	0012	0004
3902	0104	0012	0004
3903	0304	0012	0004
3904	0304	0012	0001
3905	0403	0012	0001
3906	0403	0012	0003
3907	0401	0012	0001
3908	0301	0012	0004
3909	0104	0012	0001
391	3423	0012	0004
3910	0103	0012	0001
3911	0200	0023	0001
3912	0200	0024	0001
3913	0200	0024	0003
3914	0200	0024	0004
3915	0200	0023	0003
3916	0200	0023	0004
3917	0203	0023	0004
3918	0203	0024	0004
3919	0203	0024	0003
392	3412	0012	0004
3920	0203	0024	0001
3921	0233	0024	0001
3922	0203	0023	0003
3923	0300	0023	0004
3924	0100	0023	0004
3925	0100	0023	0003
3926	0100	0024	0003
3927	0100	0024	0004
3928	0300	0024	0004
3929	0103	0024	0004
393	3412	0012	0001
3930	0103	0024	0003
3931	0104	0024	0003
3932	0104	0024	0004
3933	0104	0023	0004
3934	0104	0023	0003
3935	0103	0023	0003
3936	0103	0023	0004
3937	0304	0023	0004
3938	0304	0023	0003
3939	0304	0023	0001
394	3312	0012	0001
3940	0301	0023	0001
3941	0301	0023	0004
3942	0401	0023	0004
3943	0401	0023	0001
3944	0104	0024	0001
3945	0104	0023	0001
3946	0401	0023	0003
3947	0401	0024	0004
3948	0402	0024	0003
3949	0402	0024	0001
395	0312	0012	0001
3950	0302	0024	0001
3951	0302	0012	0001
3952	0402	0012	0001
3953	0402	0023	0001
3954	0422	0023	0001
3955	0322	0023	0001
3956	0111	0403	0012
3957	0313	0103	0023
3958	0044	0023	0014
3959	0034	0024	0011
396	0323	0012	0001
3960	0013	0012	0011
3961	0033	0024	0011
3962	0044	0024	0011
3963	0111	0103	0024
3964	1402	0133	0112
3965	1134	0144	0112
3966	1144	0144	0112
3967	1300	0144	0112
3968	1304	0144	0112
3969	1303	0114	0112
397	0333	0012	0001
3970	1304	0114	0112
3971	3304	0114	0112
3972	1300	0114	0112
3973	3303	0114	0112
3974	3300	0114	0112
3975	1300	0111	0102
3976	1334	0111	0102
3977	1344	0111	0102
3978	1333	0111	0102
3979	3334	0114	0112
398	0333	0012	0003
3980	3344	0114	0112
3981	0344	0114	0112
3982	1344	0114	0112
3983	1334	0114	0112
3984	1333	0114	0112
3985	0334	0114	0112
3986	0334	0113	0112
3987	0313	0113	0112
3988	1314	0114	0112
3989	1311	0114	0112
399	0324	0323	0113
3990	3313	0114	0112
3991	3311	0114	0112
3992	3314	0114	0112
3993	0313	0114	0112
3994	0311	0114	0112
3995	0314	0114	0112
3996	1113	0111	0102
3997	1114	0111	0102
3998	1314	0111	0102
3999	2312	0111	0102
4	0024	0022	0013
40	2413	0111	0023
400	0324	0123	0113
4000	1312	0111	0102
4001	3312	0111	0102
4002	1412	0111	0102
4003	0112	0111	0102
4004	4412	0111	0102
4005	3412	0111	0023
4006	1412	0111	0023
4007	4412	0111	0023
4008	3412	0111	0024
4009	3312	0111	0024
401	0312	0123	0113
4010	3424	0111	0024
4011	3324	0111	0024
4012	3424	0111	0023
4013	4424	0111	0023
4014	3412	0111	0002
4015	3312	0111	0002
4016	4412	0111	0002
4017	3424	0111	0002
4018	3324	0111	0002
4019	3414	0111	0002
402	0312	0134	0113
4020	3444	0111	0002
4021	3422	0111	0002
4022	3322	0111	0002
4023	4422	0111	0023
4024	3422	0111	0023
4025	0422	0111	0023
4026	0324	0111	0023
4027	0324	0111	0024
4028	0424	0111	0024
4029	3423	0111	0024
403	0412	0134	0114
4030	0423	0111	0024
4031	4434	0111	0012
4032	4423	0111	0012
4033	3423	0111	0012
4034	3433	0111	0012
4035	3423	0111	0023
4036	4423	0111	0023
4037	0323	0111	0023
4038	0324	0111	0012
4039	0423	0111	0012
404	0412	0124	0114
4040	0323	0114	0023
4041	0423	0113	0024
4042	0423	0113	0023
4043	0323	0113	0012
4044	0224	0114	0012
4045	0223	0114	0012
4046	0224	0114	0024
4047	0224	0114	0023
4048	0223	0114	0024
4049	0223	0114	0023
405	0412	0134	0004
4050	0223	0111	0023
4051	0223	0111	0024
4052	0323	0113	0024
4053	0223	0113	0024
4054	0223	0113	0023
4055	0223	0113	0002
4056	0224	0113	0024
4057	0224	0113	0023
4058	0224	0113	0002
4059	0223	0133	0002
406	0423	0134	0004
4060	0224	0144	0002
4061	0223	0144	0002
4062	0212	0144	0112
4063	0212	0133	0112
4064	0212	0144	0002
4065	0212	0133	0002
4066	0222	0113	0112
4067	0424	0114	0201
4068	2322	0024	0004
4069	0324	0113	0201
407	0212	0134	0002
4070	1400	0003	0002
4071	0423	0114	0204
4072	0424	0114	0204
4073	3322	0004	0002
4074	3401	0004	0002
4075	1303	0004	0002
4076	1304	0004	0002
4077	2302	0114	0112
4078	2301	0144	0112
4079	2401	0133	0112
408	0223	0134	0002
4080	2303	0144	0112
4081	2303	0044	0012
4082	0113	0103	0023
4083	0113	0103	0024
4084	0113	0401	0012
4085	0323	0002	0001
4086	0111	0401	0012
4087	1223	0114	0112
4088	2324	0114	0112
4089	0412	0003	0002
409	0224	0134	0002
4090	3312	0004	0002
4091	0312	0004	0002
4092	0322	0004	0002
4093	3324	0004	0002
4094	1402	0033	0023
4095	1422	0033	0023
4096	1424	0033	0023
4097	1422	0013	0012
4098	1422	0033	0012
4099	1424	0033	0012
41	2414	0111	0023
410	0224	0133	0002
4100	1444	0033	0012
4101	0422	0033	0012
4102	0422	0013	0012
4103	0423	0033	0012
4104	0423	0033	0023
4105	0423	0013	0012
4106	0412	0033	0012
4107	0412	0013	0012
4108	0412	0033	0023
4109	0111	0033	0012
411	0324	0133	0003
4110	0114	0034	0012
4111	0111	0034	0012
4112	0414	0033	0024
4113	0111	0034	0024
4114	0444	0044	0024
4115	0434	0044	0024
4116	0434	0033	0024
4117	0111	0033	0024
4118	0113	0044	0024
4119	0333	0044	0012
412	0312	0133	0003
4120	0304	0044	0024
4121	0301	0044	0024
4122	0300	0044	0024
4123	0304	0014	0002
4124	0304	0011	0002
4125	0301	0044	0002
4126	0301	0014	0002
4127	0301	0011	0002
4128	0300	0014	0002
4129	0300	0011	0002
413	0412	0133	0004
4130	0302	0011	0002
4131	0322	0011	0002
4132	0302	0014	0002
4133	0402	0011	0002
4134	0402	0013	0002
4135	0422	0013	0002
4136	0322	0014	0002
4137	0423	0013	0002
4138	0423	0033	0002
4139	0412	0033	0002
414	0412	0144	0004
4140	0412	0013	0002
4141	0422	0033	0002
4142	0322	0111	0102
4143	0322	0113	0002
4144	0322	0044	0002
4145	0424	0033	0002
4146	0323	0034	0003
4147	0424	0034	0004
4148	0412	0044	0004
4149	0423	0044	0004
415	0423	0144	0004
4150	0423	0034	0004
4151	0423	0014	0004
4152	0412	0014	0004
4153	0412	0034	0004
4154	0312	0024	0014
4155	0323	0024	0014
4156	0312	0024	0011
4157	0323	0024	0011
4158	0323	0033	0003
4159	0323	0013	0003
416	0412	0144	0114
4160	0424	0014	0004
4161	0424	0033	0004
4162	0424	0414	0004
4163	0424	0413	0004
4164	0424	0411	0004
4165	0423	0413	0004
4166	0423	0411	0004
4167	0423	0414	0004
4168	0124	0114	0001
4169	2322	0014	0002
417	0423	0144	0114
4170	2422	0012	0001
4171	3303	0002	0001
4172	2302	0024	0011
4173	2302	0012	0011
4174	3300	0002	0001
4175	2423	0012	0011
4176	2402	0111	0102
4177	4401	0003	0002
4178	3404	0004	0002
4179	3323	0004	0002
418	0424	0144	0114
4180	1434	0003	0002
4181	3403	0004	0002
4182	3400	0004	0002
4183	1300	0004	0002
4184	1334	0004	0002
4185	0212	0034	0024
4186	0223	0113	0112
4187	0223	0114	0112
4188	0224	0114	0112
4189	0224	0113	0112
419	0424	0134	0114
4190	2324	0111	0102
4191	3324	0111	0102
4192	3324	0114	0112
4193	3324	0144	0112
4194	0324	0114	0112
4195	0324	0113	0111
4196	0324	0113	0011
4197	0324	0113	0001
4198	3324	0111	0012
4199	3324	0114	0012
42	2414	0111	0002
420	0424	0134	0004
4200	3324	0114	0024
4201	3324	0114	0002
4202	3344	0111	0012
4203	3344	0114	0012
4204	3334	0114	0012
4205	3334	0111	0012
4206	3433	0113	0023
4207	3433	0113	0012
4208	4434	0113	0012
4209	4433	0113	0012
421	0424	0133	0004
4210	3444	0113	0012
4211	3414	0113	0023
4212	3411	0113	0023
4213	3414	0113	0012
4214	3411	0113	0012
4215	1411	0113	0012
4216	1444	0113	0012
4217	1444	0111	0012
4218	1344	0111	0012
4219	1344	0111	0024
422	0423	0133	0004
4220	1344	0114	0024
4221	1344	0114	0012
4222	1304	0114	0012
4223	1300	0114	0012
4224	3304	0114	0012
4225	3300	0114	0012
4226	0133	0113	0012
4227	1303	0114	0012
4228	3303	0114	0012
4229	1334	0114	0012
423	0424	0122	0114
4230	1333	0114	0012
4231	1304	0114	0002
4232	1303	0114	0002
4233	1300	0114	0002
4234	1334	0114	0002
4235	1344	0114	0002
4236	1333	0114	0002
4237	3303	0114	0002
4238	3304	0114	0002
4239	3300	0114	0002
424	0423	0122	0114
4240	1303	0114	0024
4241	1300	0114	0024
4242	1304	0114	0024
4243	1334	0114	0024
4244	1333	0114	0024
4245	3403	0114	0024
4246	3400	0114	0024
4247	1400	0113	0023
4248	1403	0113	0023
4249	3403	0113	0023
425	0412	0122	0114
4250	3400	0113	0023
4251	3404	0113	0023
4252	1404	0113	0023
4253	3401	0113	0023
4254	3413	0113	0023
4255	1401	0113	0023
4256	3403	0111	0024
4257	1303	0111	0024
4258	1304	0111	0024
4259	1300	0111	0024
426	0423	0322	0114
4260	1334	0111	0024
4261	1333	0111	0024
4262	1301	0111	0024
4263	1314	0111	0024
4264	1311	0111	0024
4265	1411	0111	0023
4266	1413	0111	0023
4267	3413	0111	0024
4268	2312	0111	0024
4269	0212	0111	0024
427	0423	0422	0114
4270	0212	0111	0023
4271	2312	0111	0002
4272	0212	0111	0002
4273	2301	0111	0002
4274	2413	0111	0012
4275	2313	0111	0012
4276	2301	0111	0012
4277	2401	0111	0012
4278	2304	0111	0012
4279	2304	0111	0002
428	0412	0411	0114
4280	2300	0111	0002
4281	3304	0111	0002
4282	3300	0111	0002
4283	2303	0111	0002
4284	1434	0002	0001
4285	1433	0002	0001
4286	1412	0323	0113
4287	1211	0112	0103
4288	1412	0112	0111
4289	1444	0002	0001
429	0412	0411	0004
4290	1112	0112	0100
4291	3411	0002	0001
4292	4411	0002	0001
4293	3311	0002	0001
4294	3301	0004	0002
4295	0301	0004	0002
4296	0304	0004	0002
4297	0300	0004	0002
4298	3413	0003	0002
4299	3313	0004	0002
43	2413	0111	0002
430	0423	0413	0114
4300	4413	0003	0002
4301	4414	0003	0002
4302	3334	0004	0002
4303	3414	0004	0002
4304	1344	0004	0002
4305	3304	0004	0002
4306	3400	0003	0002
4307	3303	0004	0002
4308	3300	0004	0002
4309	0323	0004	0003
431	0423	0411	0114
4310	0312	0004	0003
4311	0324	0004	0003
4312	0423	0004	0003
4313	0423	0004	0001
4314	0412	0004	0001
4315	0412	0004	0003
4316	0323	0301	0003
4317	0323	0304	0003
4318	0112	0301	0104
4319	0112	0304	0104
432	0412	0403	0004
4320	0423	0323	0114
4321	0423	0324	0114
4322	0424	0324	0114
4323	0423	0314	0114
4324	0423	0311	0114
4325	0424	0314	0114
4326	0424	0311	0114
4327	0412	0311	0114
4328	0423	0414	0114
4329	0412	0114	0111
433	0412	0401	0004
4330	0412	0114	0011
4331	0412	0133	0114
4332	0323	0113	0111
4333	0423	0134	0114
4334	0423	0133	0114
4335	0424	0133	0114
4336	0424	0124	0114
4337	0112	0111	0034
4338	0112	0111	0033
4339	0112	0111	0044
434	0424	0413	0114
4340	0412	0114	0113
4341	0312	0113	0014
4342	0312	0113	0011
4343	0412	0114	0013
4344	0412	0114	0034
4345	0324	0413	0113
4346	0323	0413	0113
4347	0324	0414	0113
4348	0323	0414	0113
4349	2314	0424	0114
435	0424	0411	0114
4350	2311	0424	0114
4351	2314	0412	0114
4352	1314	0424	0114
4353	1311	0424	0114
4354	3311	0424	0114
4355	3314	0424	0114
4356	3313	0424	0114
4357	3314	0124	0111
4358	3344	0124	0111
4359	0314	0124	0111
436	0324	0412	0114
4360	3301	0424	0114
4361	3303	0124	0111
4362	3304	0124	0111
4363	3300	0124	0111
4364	1303	0112	0100
4365	1303	0112	0111
4366	1301	0112	0111
4367	1301	0112	0100
4368	1101	0112	0100
4369	1311	0112	0111
437	0424	0422	0114
4370	1401	0112	0100
4371	3403	0112	0103
4372	1303	0112	0103
4373	1303	0112	0104
4374	1314	0112	0103
4375	1314	0112	0100
4376	3403	0123	0111
4377	1401	0323	0113
4378	4401	0323	0113
4379	1400	0323	0113
438	0324	0422	0113
4380	3400	0323	0113
4381	4400	0323	0113
4382	4404	0323	0113
4383	4403	0323	0113
4384	3403	0323	0113
4385	3404	0323	0113
4386	3313	0002	0001
4387	3334	0002	0001
4388	1334	0002	0001
4389	3433	0002	0001
439	0312	0411	0113
4390	3314	0002	0001
4391	0300	0002	0001
4392	3344	0002	0001
4393	4413	0002	0001
4394	4434	0002	0001
4395	4433	0002	0001
4396	0424	0004	0003
4397	1344	0002	0001
4398	3444	0002	0001
4399	0424	0004	0001
44	2434	0111	0002
440	2302	0044	0012
4400	0323	0003	0001
4401	1302	0044	0024
4402	0111	0104	0002
4403	0111	0103	0002
4404	0114	0103	0002
4405	0113	0103	0002
4406	0114	0104	0002
4407	0113	0104	0002
4408	0123	0104	0001
4409	0124	0104	0001
441	0113	0112	0022
4410	0124	0103	0001
4411	0123	0103	0001
4412	0423	0403	0004
4413	0423	0401	0004
4414	0424	0401	0004
4415	0424	0403	0004
