crn	r0	r1	r2
10830	1211	1100	0112	0103
10831	1213	1100	0112	0103
10832	1201	1102	0112	0103
10833	2300	1100	0112	0100
10834	2303	1100	0112	0100
10835	2301	1100	0112	0100
10836	1201	1100	0112	0100
10837	2303	1102	0112	0100
10838	0223	0022	0013	0012
10839	0212	0022	0013	0012
1084	0312	0133	0113	0002
10840	2302	0322	0111	0012
10841	2302	0122	0111	0012
10842	2322	1322	0111	0012
10843	0223	0222	0033	0012
10844	0223	0222	0033	0023
10845	0223	0222	0133	0023
10846	0223	0222	0113	0023
10847	0223	0222	0111	0023
10848	0223	0222	0113	0012
10849	0223	0222	0111	0012
1085	0312	0133	0003	0002
10850	0222	0213	0113	0012
10851	0222	0213	0111	0012
10852	0222	0212	0111	0012
10853	0222	0211	0111	0012
10854	0222	0211	0111	0023
10855	0223	0133	0112	0022
10856	0212	0133	0112	0022
10857	0222	0113	0112	0022
10858	0212	0113	0112	0022
10859	0223	0113	0112	0022
1086	0323	0133	0003	0002
10860	0223	0133	0023	0022
10861	0212	0133	0023	0022
10862	0223	0111	0023	0022
10863	0223	0113	0023	0022
10864	0212	0111	0023	0022
10865	0212	0113	0023	0022
10866	0222	0312	0113	0022
10867	0223	0112	0111	0022
10868	0212	0112	0111	0022
10869	2302	0112	0111	0022
1087	0212	0133	0003	0002
10870	2300	0112	0111	0022
10871	2303	0112	0111	0022
10872	2301	0112	0111	0022
10873	0322	0312	0113	0022
10874	0322	0112	0111	0022
10875	0122	0112	0111	0022
10876	1322	0112	0111	0022
10877	1312	0112	0111	0022
10878	1323	0112	0111	0022
10879	3323	0112	0111	0022
1088	0223	0133	0003	0002
10880	3322	0112	0111	0022
10881	1322	0112	0111	0013
10882	3322	0112	0111	0013
10883	0122	0112	0111	0013
10884	0123	0112	0111	0013
10885	0312	0123	0113	0013
10886	0312	0123	0113	0011
10887	0312	0123	0113	0033
10888	0212	0123	0111	0033
10889	0222	0123	0111	0033
1089	0223	0133	0033	0002
10890	0222	0123	0113	0111
10891	0333	0323	0313	0113
10892	0333	0323	0311	0113
10893	0322	0312	0311	0113
10894	0323	0312	0311	0113
10895	0322	0312	0133	0113
10896	0323	0312	0133	0113
10897	0322	0312	0113	0111
10898	0323	0312	0113	0111
10899	0323	0312	0113	0103
109	0023	0013	0011	0002
1090	0212	0133	0033	0002
10900	0322	0312	0113	0112
10901	2301	2300	0002	0001
10902	0333	0203	0023	0011
10903	0213	0113	0112	0203
10904	0312	0113	0203	0301
10905	3301	0111	0203	0012
10906	0322	0312	0113	0203
10907	3322	0301	0002	0001
10908	0323	0013	0003	0001
10909	0312	0033	0023	0001
1091	0312	0133	0033	0012
10910	0323	0033	0023	0001
10911	1323	0033	0012	0001
10912	0223	0033	0012	0001
10913	0223	0013	0012	0001
10914	2302	0033	0012	0001
10915	2302	0013	0012	0001
10916	0212	0033	0012	0003
10917	0223	0033	0012	0003
10918	0223	0013	0012	0003
10919	0223	0213	0012	0003
1092	0323	0133	0033	0012
10920	0223	0211	0112	0100
10921	0223	0213	0112	0100
10922	0223	0211	0112	0103
10923	0223	0213	0112	0103
10924	0223	0211	0023	0001
10925	0223	0213	0023	0001
10926	0223	0213	0023	0003
10927	0223	0133	0123	0001
10928	0223	0133	0112	0301
10929	0223	0133	0112	0001
1093	0323	0133	0013	0012
10930	0223	0133	0112	0103
10931	0223	0133	0112	0003
10932	0223	0122	0112	0103
10933	0223	0133	0112	0100
10934	0212	0133	0112	0100
10935	0212	0133	0112	0103
10936	0212	0122	0112	0103
10937	0212	0122	0112	0100
10938	0223	0122	0112	0100
10939	0212	0133	0112	0300
1094	0223	0133	0013	0012
10940	0223	0133	0112	0300
10941	0212	0133	0112	0003
10942	0212	0133	0123	0001
10943	0322	0133	0123	0001
10944	0312	0133	0123	0001
10945	0311	0133	0123	0001
10946	0312	0133	0123	0003
10947	0323	0133	0123	0001
10948	0323	0133	0123	0003
10949	0323	0133	0112	0003
1095	0233	0133	0013	0012
10950	0323	0133	0112	0100
10951	0333	0133	0112	0100
10952	0322	0122	0112	0100
10953	0322	0133	0112	0003
10954	0312	0133	0112	0003
10955	0133	0122	0112	0003
10956	0133	0122	0112	0001
10957	0133	0122	0112	0111
10958	0123	0122	0112	0111
10959	0322	0122	0112	0111
1096	0213	0133	0013	0012
10960	0323	0122	0112	0111
10961	0323	0322	0112	0111
10962	0323	0322	0112	0100
10963	0322	0313	0112	0111
10964	0322	0312	0112	0111
10965	0322	0311	0112	0111
10966	0323	0311	0112	0111
10967	0322	0311	0112	0100
10968	1301	0111	0203	0012
10969	3303	0111	0203	0012
1097	0213	0133	0113	0012
10970	0111	0302	0200	0002
10971	0223	0112	0103	0200
10972	1322	0200	0012	0001
10973	0122	0113	0203	0023
10974	0113	0201	0102	0002
10975	2302	0111	0200	0012
10976	2302	0013	0012	0011
10977	0322	0011	0003	0002
10978	3300	0011	0002	0001
10979	3303	0011	0002	0001
1098	0213	0133	0111	0012
10980	0111	0103	0300	0023
10981	0111	0103	0100	0023
10982	0113	0103	0100	0023
10983	0113	0103	0300	0023
10984	0113	0301	0100	0023
10985	0113	0301	0103	0023
10986	0111	0301	0103	0023
10987	0111	0301	0100	0023
10988	0111	0301	0300	0023
10989	0333	0301	0103	0023
1099	0211	0133	0111	0012
10990	0313	0301	0103	0023
10991	0111	0301	0103	0012
10992	0113	0301	0103	0012
10993	0133	0113	0103	0012
10994	0133	0111	0103	0012
10995	0311	0113	0103	0012
10996	0311	0113	0111	0012
10997	0133	0113	0111	0012
10998	0133	0111	0100	0012
10999	0133	0111	0300	0012
11	0333	0133	0123	0012
110	0023	0012	0011	0002
1100	0211	0123	0111	0012
11000	0133	0111	0301	0012
11001	0113	0111	0300	0012
11002	0333	0113	0300	0023
11003	0333	0113	0301	0023
11004	0311	0113	0300	0023
11005	0313	0113	0300	0023
11006	0313	0113	0301	0023
11007	0311	0113	0301	0023
11008	0311	0111	0300	0023
11009	0311	0111	0301	0023
1101	0211	0122	0111	0012
11010	0313	0111	0301	0023
11011	0333	0111	0301	0023
11012	0311	0211	0111	0012
11013	0333	0211	0111	0012
11014	0313	0211	0111	0012
11015	0333	0222	0111	0012
11016	0333	0212	0111	0012
11017	0313	0212	0111	0012
11018	0333	0211	0111	0023
11019	0333	0212	0111	0023
1102	0233	0122	0111	0012
11020	0313	0212	0111	0023
11021	0311	0211	0111	0023
11022	0313	0211	0111	0023
11023	0333	0111	0100	0023
11024	0313	0111	0100	0023
11025	0313	0111	0100	0002
11026	0333	0111	0100	0002
11027	0311	0111	0100	0002
11028	2313	0111	0100	0002
11029	3311	0111	0100	0002
1103	0213	0122	0111	0012
11030	3313	0111	0100	0002
11031	3312	0111	0300	0002
11032	3322	0111	0301	0002
11033	2322	0111	0301	0002
11034	2322	0111	0300	0002
11035	2312	0111	0300	0002
11036	2322	0111	0100	0002
11037	2312	0111	0100	0002
11038	3322	0111	0100	0002
11039	3323	0111	0100	0002
1104	0211	0122	0113	0012
11040	3312	0111	0100	0002
11041	3322	0122	0111	0002
11042	3312	0122	0111	0002
11043	3323	0122	0111	0002
11044	3322	0111	0103	0002
11045	3323	0111	0103	0002
11046	2333	0111	0103	0002
11047	2322	0111	0103	0002
11048	3312	0111	0103	0002
11049	3311	0111	0103	0002
1105	0211	0122	0113	0023
11050	2312	0111	0103	0002
11051	2311	0111	0103	0002
11052	2313	0111	0103	0002
11053	3313	0111	0103	0002
11054	1312	0111	0103	0002
11055	1311	0111	0103	0002
11056	1322	0111	0103	0002
11057	1323	0111	0103	0002
11058	1333	0111	0103	0002
11059	1322	0111	0301	0102
1106	0233	0122	0113	0023
11060	0333	0023	0022	0013
11061	0111	0203	0301	0023
11062	0313	0033	0012	0011
11063	0223	0201	0023	0013
11064	0113	0302	0200	0002
11065	0211	0113	0112	0200
11066	0312	0113	0203	0300
11067	3301	2300	0012	0011
11068	2302	0111	0203	0012
11069	0213	0113	0112	0200
1107	0233	0111	0013	0012
11070	2302	0111	0201	0012
11071	0333	0323	0312	0003
11072	0133	0123	0302	0001
11073	0333	0323	0002	0001
11074	0333	0312	0002	0001
11075	0313	0312	0002	0001
11076	1333	0323	0002	0001
11077	1333	0323	0112	0111
11078	1333	0323	0012	0011
11079	1333	0312	0012	0011
1108	0233	0113	0013	0012
11080	3311	0323	0012	0011
11081	3313	0323	0012	0011
11082	1311	0323	0012	0011
11083	3311	0312	0012	0011
11084	3313	0312	0012	0011
11085	1311	0312	0012	0011
11086	3313	3312	0012	0011
11087	1333	1323	0012	0011
11088	1333	1312	0012	0011
11089	3311	1312	0012	0011
1109	0211	0113	0013	0012
11090	3313	1312	0012	0011
11091	3311	1323	0012	0011
11092	2312	2303	0002	0001
11093	0113	0203	0023	0013
11094	1223	1211	1302	0112
11095	0223	0213	0102	0012
11096	0333	0200	0023	0011
11097	0223	0213	0102	0023
11098	0212	0200	0023	0001
11099	0223	0200	0023	0001
111	0023	0022	0013	0002
1110	0211	0133	0013	0012
11100	0223	0200	0012	0001
11101	0212	0200	0012	0001
11102	0212	0203	0012	0001
11103	0223	0203	0012	0001
11104	0212	0201	0012	0001
11105	0223	0201	0012	0001
11106	0212	0203	0023	0001
11107	0212	0201	0023	0001
11108	0223	0201	0023	0001
11109	0211	0203	0023	0001
1111	0212	0133	0013	0012
11110	0233	0203	0023	0001
11111	0213	0203	0023	0001
11112	0233	0201	0012	0001
11113	0211	0201	0012	0001
11114	0213	0201	0012	0001
11115	0233	0200	0012	0001
11116	0213	0200	0012	0001
11117	0233	0100	0023	0003
11118	0211	0100	0023	0003
11119	0213	0100	0023	0003
1112	0223	0222	0013	0012
11120	0211	0100	0012	0003
11121	0211	0103	0012	0003
11122	0213	0103	0012	0003
11123	0213	0103	0012	0001
11124	0213	0103	0023	0001
11125	0213	0103	0023	0003
11126	2313	0302	0012	0001
11127	2313	0103	0012	0001
11128	0201	0103	0023	0003
11129	0201	0103	0012	0003
1113	1302	2300	0002	0001
11130	2301	0103	0012	0001
11131	2312	0103	0012	0001
11132	2312	0133	0112	0001
11133	2301	0133	0112	0001
11134	2301	0113	0112	0001
11135	0212	0113	0012	0001
11136	0212	0111	0012	0001
11137	0212	0113	0012	0003
11138	2312	0111	0012	0003
11139	2302	0111	0012	0003
1114	3302	2302	0002	0001
11140	2302	0111	0012	0001
11141	2322	0111	0012	0001
11142	2302	0111	0012	0002
11143	2302	0113	0012	0001
11144	2322	0113	0012	0001
11145	2312	0111	0012	0001
11146	3302	0113	0012	0001
11147	1322	0233	0012	0001
11148	1322	0213	0012	0001
11149	3322	0213	0012	0001
1115	1322	2302	0002	0001
11150	0322	0213	0012	0001
11151	0322	0212	0012	0001
11152	0333	0212	0012	0001
11153	0322	0211	0012	0001
11154	3322	0211	0012	0001
11155	3322	0212	0012	0001
11156	3312	0212	0012	0001
11157	3323	0212	0012	0001
11158	2312	0212	0012	0001
11159	3312	0223	0012	0001
1116	1322	1311	0002	0001
11160	3323	0223	0012	0001
11161	2312	0223	0012	0001
11162	0323	0223	0012	0001
11163	1312	0223	0012	0001
11164	1323	0223	0012	0001
11165	1312	0212	0012	0001
11166	1323	0212	0012	0001
11167	3322	0212	0013	0002
11168	1322	0111	0033	0002
11169	1322	0111	0013	0002
1117	3322	1311	0002	0001
11170	3322	0111	0013	0012
11171	0212	0112	0103	0200
11172	3311	0033	0002	0001
11173	1301	0011	0002	0001
11174	3313	0033	0002	0001
11175	0113	0100	0002	0001
11176	1311	0011	0002	0001
11177	3311	0011	0002	0001
11178	0323	0113	0200	0100
11179	0312	0113	0200	0100
1118	3323	1311	0002	0001
11180	3303	0111	0200	0012
11181	0322	0123	0111	0201
11182	0333	0133	0203	0023
11183	0122	0113	0201	0023
11184	0313	0013	0012	0011
11185	3300	0013	0012	0011
11186	3303	0013	0012	0011
11187	1311	0013	0012	0011
11188	3313	0013	0012	0011
11189	2311	0013	0012	0011
1119	1323	1311	0002	0001
11190	2313	0013	0012	0011
11191	2300	0013	0012	0011
11192	2303	0013	0012	0011
11193	2301	0013	0012	0011
11194	3300	0313	0012	0011
11195	3303	0313	0012	0011
11196	3301	0313	0012	0011
11197	3311	0313	0012	0011
11198	2301	0313	0012	0011
11199	3313	0313	0012	0011
112	0023	0022	0013	0012
1120	3322	1333	0002	0001
11200	3300	0312	0012	0011
11201	3301	0312	0012	0011
11202	3303	0312	0012	0011
11203	1300	0312	0012	0011
11204	1300	0313	0012	0011
11205	1301	0313	0012	0011
11206	1311	0313	0012	0011
11207	1301	0312	0012	0011
11208	1303	0313	0012	0011
11209	1303	0312	0012	0011
1121	2322	1333	0002	0001
11210	1333	0313	0012	0011
11211	1300	0301	0012	0011
11212	1301	0301	0012	0011
11213	1311	3301	0012	0011
11214	3311	3301	0012	0011
11215	1311	0301	0012	0011
11216	1333	0301	0012	0011
11217	1311	0300	0012	0011
11218	1333	0300	0012	0011
11219	1311	0200	0012	0001
1122	2322	0333	0002	0001
11220	1333	0200	0012	0001
11221	1333	0300	0011	0002
11222	1311	0300	0011	0002
11223	1300	0300	0011	0002
11224	1303	0300	0011	0002
11225	1300	0301	0011	0002
11226	1303	0301	0011	0002
11227	1333	0301	0011	0002
11228	2300	0301	0011	0002
11229	2303	0301	0011	0002
1123	2313	1333	0002	0001
11230	2333	0301	0011	0002
11231	2301	0301	0011	0002
11232	2311	0301	0011	0002
11233	2313	0301	0011	0002
11234	1303	1301	0011	0002
11235	1303	1302	0011	0002
11236	3303	1302	0011	0002
11237	3303	3302	0011	0002
11238	1300	0302	0011	0002
11239	1303	0302	0011	0002
1124	2311	1333	0002	0001
11240	3300	0302	0011	0002
11241	3303	0302	0011	0002
11242	3300	0300	0011	0002
11243	3303	0300	0011	0002
11244	3301	0300	0011	0002
11245	1301	0300	0011	0002
11246	3311	0300	0011	0002
11247	3313	0300	0011	0002
11248	3311	0301	0011	0002
11249	3313	0301	0011	0002
1125	2333	1333	0002	0001
11250	1311	0301	0011	0002
11251	1301	0301	0011	0002
11252	3300	0301	0011	0002
11253	3301	0301	0011	0002
11254	3303	0301	0011	0002
11255	3303	3301	0011	0002
11256	1301	3300	0011	0002
11257	1303	3300	0011	0002
11258	3301	3300	0011	0002
11259	3303	3300	0011	0002
1126	2333	0333	0002	0001
11260	2303	3300	0011	0002
11261	2301	3300	0011	0002
11262	2300	0300	0011	0002
11263	2303	0300	0011	0002
11264	2333	0300	0011	0002
11265	2313	0300	0011	0002
11266	2311	0300	0011	0002
11267	2301	0300	0011	0002
11268	3301	1303	0011	0002
11269	3303	1303	0011	0002
1127	2302	0333	0002	0001
11270	1301	1300	0011	0002
11271	1303	1300	0011	0002
11272	3300	1300	0011	0002
11273	3301	1300	0011	0002
11274	3301	1301	0011	0002
11275	2301	1300	0011	0002
11276	2300	1300	0011	0002
11277	2303	1300	0011	0002
11278	3303	1300	0011	0002
11279	3303	1301	0011	0002
1128	2300	0333	0002	0001
11280	1311	2303	0011	0002
11281	1333	2303	0011	0002
11282	3303	2303	0011	0002
11283	1303	2300	0011	0002
11284	3300	2300	0011	0002
11285	3303	2300	0011	0002
11286	3303	2301	0011	0002
11287	1333	2300	0011	0002
11288	1333	2301	0011	0002
11289	1311	2300	0011	0002
1129	2303	0333	0002	0001
11290	1311	2301	0011	0002
11291	3301	2300	0011	0002
11292	3301	2301	0011	0002
11293	1301	2300	0011	0002
11294	2303	2301	0011	0002
11295	3303	2302	0011	0002
11296	0111	0200	0033	0002
11297	1302	0301	0012	0011
11298	1202	0123	0122	0111
11299	1223	0123	0122	0111
113	0323	0113	0201	0012
1130	2301	0333	0002	0001
11300	0222	0123	0122	0111
11301	0223	0123	0122	0111
11302	0223	0023	0022	0013
11303	0212	0023	0022	0013
11304	0212	0023	0022	0011
11305	0223	0023	0022	0011
11306	0222	0312	0122	0113
11307	0223	0312	0122	0113
11308	0233	0312	0122	0113
11309	0222	0023	0022	0003
1131	2311	0333	0002	0001
11310	0222	0023	0022	0001
11311	0212	0023	0022	0003
11312	0223	0023	0022	0003
11313	0233	0023	0022	0003
11314	0211	0023	0022	0003
11315	0213	0023	0022	0003
11316	0211	0023	0022	0001
11317	0233	0023	0022	0001
11318	0213	0023	0022	0001
11319	1211	1123	0112	0100
1132	2313	0333	0002	0001
11320	1223	1123	0112	0100
11321	2322	1123	0112	0100
11322	2312	1123	0112	0100
11323	1223	1123	1113	0111
11324	1223	1123	1100	0111
11325	1223	1123	0111	0100
11326	1202	1102	0112	0100
11327	1302	1103	0112	0103
11328	1123	1103	0133	0111
11329	1123	1100	0133	0111
1133	2300	0133	0012	0001
11330	0323	0223	0003	0001
11331	0323	0212	0003	0001
11332	0312	0212	0003	0001
11333	0112	0203	0100	0003
11334	0112	0203	0103	0003
11335	0112	0200	0100	0003
11336	0323	0200	0033	0003
11337	0323	0200	0013	0003
11338	0323	0200	0011	0003
11339	0312	0200	0011	0003
1134	2302	0133	0012	0001
11340	0323	0201	0011	0003
11341	0323	0211	0011	0003
11342	0312	0211	0011	0003
11343	0312	0201	0011	0003
11344	0323	0211	0111	0003
11345	0312	0211	0111	0003
11346	0323	0211	0033	0003
11347	0323	0211	0013	0003
11348	0312	0211	0013	0003
11349	0112	0111	0033	0001
1135	2322	0133	0012	0001
11350	0112	0111	0013	0001
11351	0112	0111	0013	0003
11352	0112	0111	0011	0003
11353	0312	0111	0011	0003
11354	0323	0111	0011	0003
11355	0123	0111	0011	0001
11356	0123	0111	0011	0003
11357	0323	0222	0011	0003
11358	0323	0212	0011	0003
11359	0312	0212	0011	0003
1136	0222	0133	0012	0001
11360	0112	0111	0011	0001
11361	0323	0113	0011	0001
11362	0312	0113	0011	0001
11363	0123	0113	0011	0001
11364	0323	0133	0011	0003
11365	0312	0133	0011	0003
11366	0312	0113	0011	0003
11367	0312	0113	0011	0002
11368	0323	0113	0011	0003
11369	0323	0113	0011	0002
1137	0222	0133	0012	0003
11370	0123	0113	0011	0002
11371	0123	0113	0111	0102
11372	1323	0311	0111	0102
11373	1323	1301	0111	0102
11374	1323	3301	0111	0102
11375	1323	1311	0111	0102
11376	1323	1301	0111	0002
11377	1323	3301	0111	0002
11378	1323	1311	0111	0002
11379	3323	1311	0111	0002
1138	0213	0133	0012	0003
11380	3323	1301	0111	0002
11381	3323	3301	0111	0002
11382	3312	1301	0111	0002
11383	3311	1301	0111	0002
11384	3313	1301	0111	0002
11385	3313	3301	0111	0002
11386	3311	3301	0111	0002
11387	3312	3301	0111	0002
11388	0312	0122	0113	0203
11389	0313	0203	0023	0011
1139	0223	0133	0012	0003
11390	0313	0133	0203	0023
11391	0201	0200	0023	0001
11392	2302	0203	0012	0001
11393	1200	0112	0302	0100
11394	1203	0112	0302	0100
11395	1201	0112	0302	0100
11396	2300	0112	0302	0100
11397	2303	0112	0302	0100
11398	2333	0112	0302	0100
11399	2311	0112	0302	0100
114	0323	0113	0203	0012
1140	0212	0133	0012	0003
11400	2313	0112	0302	0100
11401	1233	0112	0302	0100
11402	1233	0112	0300	0100
11403	1233	0112	0301	0100
11404	2333	0112	0300	0100
11405	1211	0112	0300	0100
11406	1213	0112	0300	0100
11407	1211	0112	0301	0100
11408	1213	0112	0301	0100
11409	2311	0112	0301	0100
1141	0222	0111	0012	0003
11410	2313	0112	0301	0100
11411	2333	0112	0301	0100
11412	1211	0112	0103	0100
11413	1213	0112	0103	0100
11414	2333	0112	0103	0100
11415	2311	0112	0103	0100
11416	2313	0112	0103	0100
11417	2311	0112	0300	0100
11418	2313	0112	0300	0100
11419	1211	0112	0302	0100
1142	0222	0113	0012	0003
11420	1213	0112	0302	0100
11421	1201	0312	0112	0100
11422	2300	0312	0112	0100
11423	2303	0312	0112	0100
11424	2301	0312	0112	0100
11425	2301	0112	0302	0100
11426	1200	0112	0300	0100
11427	1203	0112	0300	0100
11428	2300	0112	0300	0100
11429	2303	0112	0300	0100
1143	0223	0113	0012	0003
11430	2303	0112	0301	0100
11431	2301	0112	0300	0100
11432	2301	0112	0301	0100
11433	2300	0112	0301	0100
11434	1200	0112	0301	0100
11435	1203	0112	0301	0100
11436	1201	0112	0301	0100
11437	1201	0112	0300	0100
11438	1200	0112	0103	0100
11439	1203	0112	0103	0100
1144	0233	0113	0012	0003
11440	1201	0112	0103	0100
11441	2300	0112	0103	0100
11442	2303	0112	0103	0100
11443	3322	0203	0012	0001
11444	3312	0203	0012	0001
11445	1312	0203	0012	0001
11446	3323	0203	0012	0001
11447	0322	0033	0023	0003
11448	0301	0011	0003	0002
11449	3313	0011	0002	0001
1145	0211	0113	0012	0003
11450	2302	0011	0002	0001
11451	2301	0013	0002	0001
11452	0111	0300	0100	0012
11453	0111	0301	0300	0012
11454	0111	0301	0100	0012
11455	0111	0103	0300	0012
11456	0113	0103	0300	0012
11457	0113	0103	0100	0012
11458	0111	0103	0100	0012
11459	0113	0112	0300	0012
1146	0213	0113	0012	0003
11460	0122	0112	0111	0012
11461	0122	0112	0111	0023
11462	0322	0112	0111	0012
11463	0322	0312	0113	0012
11464	0323	0312	0113	0012
11465	0323	0312	0113	0023
11466	0322	0112	0111	0023
11467	0322	0312	0111	0012
11468	0333	0312	0111	0012
11469	3322	0112	0111	0012
1147	0233	0113	0012	0002
11470	3322	1312	0111	0012
11471	2322	1312	0111	0012
11472	3323	0112	0111	0012
11473	3323	1312	0111	0012
11474	2312	1312	0111	0012
11475	3312	1312	0111	0012
11476	3312	0112	0111	0012
11477	3312	0112	0111	0023
11478	3323	0112	0111	0023
11479	1312	0112	0111	0023
1148	0233	0113	0011	0002
11480	1322	0112	0111	0023
11481	3322	0112	0111	0023
11482	1322	0112	0111	0012
11483	1312	0112	0111	0012
11484	1333	1112	0133	0112
11485	1133	1113	0133	0112
11486	1323	1113	0133	0112
11487	1102	1100	0133	0112
11488	1302	1103	0133	0112
11489	0112	0203	0103	0001
1149	0233	0113	0013	0002
11490	0323	0302	0002	0001
11491	0112	0201	0103	0003
11492	0112	0201	0103	0001
11493	0112	0201	0100	0003
11494	0323	0313	0103	0003
11495	0323	0311	0103	0003
11496	0312	0311	0103	0003
11497	0112	0301	0103	0100
11498	0312	0113	0103	0100
11499	0312	0113	0301	0300
115	0312	0113	0203	0012
1150	0233	0113	0033	0002
11500	0112	0111	0301	0300
11501	0112	0111	0301	0100
11502	0312	0112	0301	0100
11503	0312	0123	0113	0100
11504	0323	0123	0113	0100
11505	0323	0123	0113	0001
11506	0323	0123	0111	0001
11507	0312	0123	0113	0001
11508	0312	0123	0111	0100
11509	0212	0123	0111	0100
1151	0233	0223	0033	0002
11510	0212	0112	0111	0100
11511	2312	0112	0111	0100
11512	0223	0112	0111	0100
11513	1223	0112	0111	0100
11514	1223	0123	0111	0100
11515	0223	0123	0111	0033
11516	0222	0123	0111	0203
11517	0222	0123	0111	0200
11518	0222	0112	0111	0203
11519	0222	0112	0111	0200
1152	0233	0223	0013	0002
11520	0212	0112	0111	0203
11521	0211	0112	0111	0203
11522	0213	0112	0111	0203
11523	0233	0112	0111	0203
11524	0233	0112	0111	0200
11525	0211	0112	0111	0200
11526	0213	0112	0111	0200
11527	0233	0123	0111	0203
11528	0233	0123	0111	0200
11529	0211	0123	0111	0200
1153	0233	0223	0011	0002
11530	0213	0123	0111	0200
11531	0211	0123	0111	0203
11532	0213	0123	0111	0203
11533	0233	0312	0113	0200
11534	0233	0312	0113	0203
11535	0233	0312	0113	0201
11536	0233	0112	0111	0201
11537	0211	0112	0111	0201
11538	0213	0112	0111	0201
11539	2311	0112	0111	0013
1154	0233	0212	0011	0002
11540	2313	0112	0111	0013
11541	0233	0123	0111	0201
11542	0211	0123	0111	0201
11543	0213	0123	0111	0201
11544	2333	0112	0103	0001
11545	2311	0112	0103	0001
11546	2313	0112	0103	0001
11547	1222	0112	0300	0100
11548	1223	0112	0300	0100
11549	1222	0112	0301	0100
1155	0213	0212	0011	0002
11550	1223	0112	0301	0100
11551	1223	0112	0103	0100
11552	1222	0112	0103	0100
11553	2322	0112	0103	0001
11554	2312	0112	0103	0001
11555	0222	0123	0103	0001
11556	0301	0201	0012	0001
11557	0323	0113	0200	0003
11558	0123	0113	0200	0001
11559	0312	0113	0200	0001
1156	0233	0212	0033	0002
11560	0323	0322	0113	0203
11561	0323	0322	0113	0200
