crn	r0	r1	r2
2683	1211	0122	0102	0100
2684	1211	0122	0103	0100
2685	1211	0122	0103	0300
2686	1311	1201	3300	0133
2687	2211	1201	2200	0122
2688	1213	1311	1300	0113
2689	2313	1311	1300	0113
269	2311	1311	0111	0100
2690	2333	1311	1300	0113
2691	1333	1311	1300	0113
2692	2333	2311	2300	0123
2693	2311	3300	0133	0123
2694	2311	2300	0133	0123
2695	1311	2300	0133	0123
2696	1311	3300	0133	0123
2697	1233	1311	1300	0113
2698	2233	3311	3300	0133
2699	2333	3311	3300	0133
27	0311	0111	0102	0100
270	3311	1311	0111	0100
2700	1333	1311	3300	0133
2701	2333	1311	3300	0133
2702	2333	1211	2200	0122
2703	2333	2211	2200	0122
2704	2313	1211	2200	0122
2705	2313	2211	2200	0122
2706	2312	1211	2200	0122
2707	2312	2211	2200	0122
2708	1200	0112	0111	0200
2709	0122	0112	0111	0200
271	2211	1311	0111	0100
2710	0122	0113	0111	0200
2711	0133	0113	0111	0300
2712	0133	0112	0111	0300
2713	0133	0122	0111	0200
2714	0133	0122	0111	0300
2715	0133	0123	0111	0300
2716	1233	0133	0111	0300
2717	2233	0133	0111	0300
2718	0233	0133	0111	0300
2719	0333	0133	0111	0300
272	2211	1312	0111	0100
2720	1333	0133	0111	0300
2721	1211	1201	0122	0100
2722	1211	0112	0201	0100
2723	2311	2300	0213	0123
2724	2211	2200	0213	0122
2725	1211	2200	0213	0122
2726	1211	2200	0211	0122
2727	2211	2200	0211	0122
2728	1211	1200	0211	0112
2729	2311	2300	0211	0123
273	2211	1322	0111	0100
2730	2311	2300	0311	0123
2731	1211	2303	0112	0100
2732	2313	1211	1200	0112
2733	1211	3301	1200	0112
2734	2211	2200	0122	0102
2735	2211	2200	0122	0302
2736	1211	2200	0122	0302
2737	1211	2200	0122	0301
2738	1211	2200	0122	0201
2739	1311	3300	0133	0301
274	3311	1312	0111	0100
2740	1311	3300	0133	0201
2741	2211	2200	0122	0301
2742	2311	2300	0123	0301
2743	2311	2300	0123	0302
2744	2311	2300	0123	0102
2745	1211	2300	0123	0122
2746	1211	2200	0123	0122
2747	1211	2200	0323	0122
2748	1211	1200	0333	0112
2749	1311	1300	0333	0113
275	3311	1322	0111	0100
2750	2311	2300	0333	0123
2751	1211	2200	0333	0122
2752	2211	2200	0333	0122
2753	1311	3300	0333	0133
2754	3311	3300	0333	0133
2755	3311	1201	3300	0133
2756	3311	1301	3300	0133
2757	3311	1213	3300	0133
2758	3311	1203	3300	0133
2759	3311	1223	3300	0133
276	2311	1322	0111	0100
2760	1311	1203	3300	0133
2761	1311	2203	3300	0133
2762	3311	2203	3300	0133
2763	1200	0223	0112	0111
2764	1223	1200	0112	0111
2765	1222	1200	0112	0111
2766	2322	1200	0112	0111
2767	1222	1300	0113	0111
2768	2322	1300	0113	0111
2769	2201	0111	0102	0200
277	2211	1301	0111	0100
2770	2201	0111	0103	0300
2771	2212	0111	0103	0300
2772	2223	0111	0103	0300
2773	2223	1211	2200	0122
2774	2212	1211	2200	0122
2775	2212	1311	3300	0133
2776	2223	1311	3300	0133
2777	2223	3311	3300	0133
2778	1223	1311	3300	0133
2779	1213	1311	3300	0133
278	2311	1301	0111	0100
2780	1213	1200	0112	0111
2781	1213	1311	0113	0100
2782	1201	0111	0102	0200
2783	1301	0111	0102	0200
2784	2301	0111	0102	0200
2785	2301	0111	0103	0300
2786	2302	0111	0103	0300
2787	2300	0111	0103	0300
2788	2300	0311	0103	0300
2789	2300	0311	0103	0100
279	2211	1302	0111	0100
2790	1300	0311	0103	0100
2791	1300	0211	0102	0100
2792	1300	0211	0102	0200
2793	2211	2200	0122	0203
2794	1211	1200	0112	0203
2795	1311	1300	0113	0203
2796	2311	2300	0123	0203
2797	1211	2200	0122	0203
2798	1211	2200	0122	0200
2799	1211	0133	0122	0100
28	2311	0111	0102	0100
280	2211	1300	0111	0100
2800	2311	0133	0123	0100
2801	2311	0233	0123	0100
2802	1211	0233	0122	0100
2803	2311	0133	0123	0300
2804	0311	0103	0102	0100
2805	0311	0103	0102	0300
2806	0311	0123	0103	0300
2807	0311	0123	0103	0100
2808	0211	0133	0102	0100
2809	1311	0133	0102	0100
281	2311	1302	0111	0100
2810	3311	0133	0102	0100
2811	2311	0123	0102	0100
2812	2311	0123	0302	0100
2813	2311	0123	0102	0200
2814	2211	0123	0122	0200
2815	2311	0123	0122	0200
2816	3313	0111	0102	0200
2817	0213	0111	0102	0200
2818	1213	0111	0102	0200
2819	0113	0111	0102	0200
282	3311	1302	0111	0100
2820	0113	0111	0103	0300
2821	0213	0111	0103	0300
2822	2313	0111	0103	0300
2823	3313	0111	0103	0300
2824	3303	0111	0103	0300
2825	1211	1203	1200	0112
2826	3311	1201	0133	0300
2827	0133	0111	0201	0300
2828	0133	0111	0102	0300
2829	0133	0111	0102	0200
283	2311	1300	0111	0100
2830	0133	0111	0300	0200
2831	0122	0111	0300	0200
2832	1322	1311	1300	0113
2833	1322	1211	1200	0112
2834	3322	1211	1200	0112
2835	3323	1211	1200	0112
2836	3313	1211	1200	0112
2837	3311	1211	1200	0112
2838	3311	1211	2200	0122
2839	2211	1211	2200	0122
284	3311	1300	0111	0100
2840	2311	1211	2200	0122
2841	2211	1311	2200	0122
2842	1213	1211	2200	0122
2843	1211	0111	0102	0200
2844	1300	1200	0113	0111
2845	1222	1211	0112	0100
2846	2322	1211	0112	0100
2847	2322	2311	0123	0100
2848	1222	1211	0122	0100
2849	2322	1211	0122	0100
285	3311	1301	0111	0100
2850	2322	2211	0122	0100
2851	2322	2211	0122	0200
2852	1222	2200	0122	0111
2853	2322	2200	0122	0111
2854	2322	2300	0123	0111
2855	2322	3300	0133	0111
2856	1222	2300	0123	0111
2857	1222	1211	1200	0112
2858	2322	1211	1200	0112
2859	2200	0211	0122	0102
286	1211	0313	0111	0100
2860	2300	0211	0123	0102
2861	2311	1200	0123	0112
2862	1211	1200	0123	0112
2863	1211	2300	0123	0112
2864	2311	2300	0123	0112
2865	2311	1300	0123	0113
2866	1311	1300	0123	0113
2867	1311	2300	0123	0113
2868	0112	0111	0102	0200
2869	0112	0111	0103	0300
287	1311	0313	0111	0100
2870	0123	0111	0103	0300
2871	0123	0111	0102	0200
2872	0123	0122	0111	0200
2873	0323	0122	0111	0200
2874	1323	0122	0111	0200
2875	1312	0122	0111	0200
2876	1312	0133	0111	0300
2877	1302	0133	0111	0300
2878	1301	0133	0111	0300
2879	1201	0133	0111	0300
288	1211	0113	0111	0100
2880	1203	0133	0111	0300
2881	2203	0133	0111	0300
2882	1203	0122	0111	0200
2883	1311	1300	0212	0113
2884	2211	2200	0212	0122
2885	1211	2200	0212	0122
2886	1211	2200	0312	0122
2887	2211	2200	0312	0122
2888	2211	2200	0313	0122
2889	1211	2200	0313	0122
289	1211	0123	0111	0100
2890	2211	2200	0233	0122
2891	1211	2200	0233	0122
2892	2211	3300	0133	0122
2893	3311	3300	0133	0122
2894	2211	2200	1300	0122
2895	2211	2200	1200	0122
2896	2213	1211	2200	0122
2897	2213	2211	2200	0122
2898	2211	2200	0223	0122
2899	1213	1211	0122	0100
29	2333	0111	0301	0100
290	1311	0123	0111	0100
2900	2211	0122	0201	0200
2901	2211	1203	2200	0122
2902	1211	1203	2200	0122
2903	1211	1202	2200	0122
2904	2211	1202	2200	0122
2905	2211	1223	2200	0122
2906	2211	1323	2200	0122
2907	2211	1312	2200	0122
2908	1211	1302	2200	0122
2909	1211	3302	2200	0122
291	1311	0323	0111	0100
2910	1211	2202	2200	0122
2911	1211	2302	2200	0122
2912	2300	0123	0112	0111
2913	1211	1200	0312	0112
2914	1211	1200	0323	0112
2915	2211	2200	0123	0122
2916	2311	2200	0123	0122
2917	1311	3300	0222	0133
2918	1213	2200	0122	0111
2919	1312	2200	0122	0111
292	1311	0333	0111	0100
2920	3312	2200	0122	0111
2921	3313	2200	0122	0111
2922	2213	2200	0122	0111
2923	2313	2200	0122	0111
2924	2201	2200	0122	0111
2925	2301	2200	0122	0111
2926	3301	2200	0122	0111
2927	3303	2200	0122	0111
2928	2203	2200	0122	0111
2929	2202	2200	0122	0111
293	3311	0333	0111	0100
2930	2212	2211	0122	0100
2931	2212	2211	0122	0200
2932	2223	2211	0122	0200
2933	2223	2211	0122	0100
2934	2223	2200	0122	0111
2935	2212	2200	0122	0111
2936	2312	2211	0122	0200
2937	1211	2200	0112	0100
2938	1211	1202	1200	0112
2939	1211	1300	1200	0112
294	3311	1333	0111	0100
2940	1311	1300	1200	0113
2941	1211	1200	0113	0112
2942	1311	1200	0113	0112
2943	1211	1200	0213	0112
2944	1211	1200	0313	0112
2945	1311	1300	0213	0113
2946	1311	1300	0313	0113
2947	2311	2300	0313	0123
2948	2311	2300	0212	0123
2949	3311	3300	0212	0133
295	1211	0333	0111	0100
2950	1311	3300	0212	0133
2951	1311	3300	0312	0133
2952	2311	2300	0312	0123
2953	3311	3300	0312	0133
2954	3311	3300	0322	0133
2955	3311	3300	0311	0133
2956	3313	0133	0111	0300
2957	3303	0133	0111	0300
2958	3323	0133	0111	0300
2959	3323	0122	0111	0200
296	2211	0333	0111	0100
2960	0312	0122	0111	0200
2961	0312	0133	0111	0300
2962	0212	0133	0111	0300
2963	0213	0133	0111	0300
2964	2213	0133	0111	0300
2965	0223	0133	0111	0300
2966	0233	0111	0102	0200
2967	1233	1200	0112	0111
2968	1233	1211	0112	0100
2969	1233	0111	0102	0200
297	2311	0333	0111	0100
2970	1222	0111	0102	0200
2971	0222	0111	0102	0200
2972	2322	0111	0102	0200
2973	0222	0311	0103	0100
2974	0222	0311	0103	0300
2975	1222	0311	0103	0300
2976	1322	0311	0103	0300
2977	0322	0311	0103	0300
2978	0322	0311	0103	0100
2979	0322	0211	0102	0100
298	2211	1333	0111	0100
2980	1211	2302	1200	0112
2981	1211	2300	1200	0112
2982	2311	2300	1300	0123
2983	2311	2300	1200	0123
2984	1311	1200	0133	0112
2985	1311	3300	0133	0112
2986	1311	3300	0133	0113
2987	1311	1300	0133	0113
2988	3300	1200	0133	0111
2989	3300	2200	0133	0111
299	2311	1333	0111	0100
2990	3300	2300	0133	0111
2991	3300	1300	0133	0111
2992	3311	1300	0133	0113
2993	3311	1200	0133	0112
2994	1211	1200	0133	0112
2995	3311	1203	0133	0100
2996	3303	1200	0112	0111
2997	3303	1300	0113	0111
2998	3300	0211	0133	0102
2999	3300	0213	0133	0111
3	2303	2202	0111	0100
30	1333	0111	0301	0100
300	1303	0333	0111	0100
3000	2200	0213	0122	0111
3001	2200	0233	0122	0111
3002	3300	0133	0122	0111
3003	2200	0133	0122	0111
3004	3300	0133	0123	0111
3005	3300	2300	0123	0111
3006	3300	1300	0113	0111
3007	3300	1200	0112	0111
3008	2300	1200	0112	0111
3009	2200	1300	0113	0111
301	1203	0333	0111	0100
3010	2300	1300	0113	0111
3011	1300	0311	0113	0111
3012	0122	0111	0301	0200
3013	0122	0111	0302	0200
3014	0122	0111	0102	0200
3015	0122	0111	0103	0300
3016	0133	0111	0103	0300
3017	0133	0111	0203	0300
3018	1233	0311	0103	0100
3019	1233	0111	0103	0300
302	1201	0333	0111	0100
3020	1333	0111	0103	0300
3021	1333	0311	0103	0100
3022	1333	0311	0103	0300
3023	3311	3303	3300	0133
3024	3301	3300	0133	0111
3025	3302	3300	0133	0111
3026	1302	3300	0133	0111
3027	1302	2300	0123	0111
3028	3302	2300	0123	0111
3029	3312	2300	0123	0111
303	1200	0333	0111	0100
3030	3322	2300	0123	0111
3031	1322	2300	0123	0111
3032	1322	1200	0112	0111
3033	3322	1200	0112	0111
3034	1311	1300	0312	0113
3035	3311	3300	0213	0133
3036	3311	3300	0223	0133
3037	2311	2300	0223	0123
3038	1211	2200	0223	0122
3039	2311	2300	0123	0122
304	2201	0333	0111	0100
3040	1211	3300	0133	0122
3041	1203	0111	0102	0200
3042	1211	1200	0112	0111
3043	1311	1200	0112	0111
3044	1311	1300	0113	0111
3045	1311	2200	0122	0111
3046	1311	1300	0122	0113
3047	1211	1300	0122	0113
3048	2211	1300	0122	0113
3049	2211	2200	0122	0113
305	2200	0333	0111	0100
3050	1211	2200	0122	0113
3051	2311	2300	0123	0113
3052	2311	2300	0123	0103
3053	2300	0311	0123	0103
3054	2200	0311	0122	0103
3055	2211	1311	0122	0200
3056	2211	0311	0122	0200
3057	2200	0311	0122	0111
3058	2200	0211	0122	0111
3059	2213	2211	0122	0200
306	2213	1333	0111	0100
3060	2212	0122	0111	0200
3061	2202	0122	0111	0200
3062	2223	0122	0111	0200
3063	2223	0133	0111	0300
3064	2212	0133	0111	0300
3065	0212	0122	0111	0200
3066	0222	0122	0111	0200
3067	0222	0211	0102	0100
3068	0222	0211	0102	0200
3069	0211	0301	0102	0200
307	2233	1333	0111	0100
3070	0211	0201	0102	0200
3071	0211	0203	0102	0200
3072	0311	0211	0102	0200
3073	0311	0211	0102	0100
3074	0311	0211	0103	0100
3075	0311	0103	0300	0200
3076	0133	0111	0302	0300
3077	1222	1311	1300	0113
3078	2322	1311	1300	0113
3079	2322	2311	2300	0123
308	2203	0333	0111	0100
3080	1222	3300	0133	0111
3081	1222	1311	0133	0100
3082	2322	1311	0133	0100
3083	2322	3311	0133	0100
3084	2322	3311	0133	0300
3085	2312	3311	0133	0300
3086	2212	3311	0133	0300
3087	2223	3311	0133	0300
3088	1333	1200	0112	0111
3089	1233	1311	0113	0100
309	2213	0333	0111	0100
3090	2233	1311	0113	0100
3091	2233	1311	0133	0100
3092	1233	1311	0133	0100
3093	1213	1311	0133	0100
3094	2213	1311	0133	0100
3095	1223	1311	0133	0100
3096	1223	1211	0122	0100
3097	2223	1211	0122	0100
3098	2223	0211	0102	0100
3099	2223	0311	0103	0300
31	1333	0111	0201	0100
310	2233	0333	0111	0100
3100	2223	0311	0103	0100
3101	2223	1311	1300	0113
3102	2223	1311	0133	0100
3103	1203	2300	0123	0111
3104	1223	2300	0123	0111
3105	2223	2300	0123	0111
3106	2223	2311	2300	0123
3107	2223	2211	2200	0122
3108	2223	1200	0112	0111
3109	3301	0111	0102	0200
311	1213	0333	0111	0100
3110	1211	1200	0112	0100
3111	2211	1211	1200	0112
3112	1333	1211	0112	0100
3113	1333	1211	0122	0100
3114	1333	0111	0102	0200
3115	0333	0111	0102	0200
3116	2333	0111	0102	0200
3117	2312	0111	0102	0200
3118	2312	0111	0103	0300
3119	2322	0111	0103	0300
312	1233	0333	0111	0100
3120	1222	0111	0103	0300
3121	0222	0111	0103	0300
3122	2322	0311	0103	0300
3123	2322	0311	0103	0100
3124	1222	0311	0103	0100
3125	1222	0211	0102	0200
3126	2322	0211	0102	0200
3127	2322	0211	0102	0100
3128	1222	0211	0102	0100
3129	1222	1211	2200	0122
313	3313	1333	0111	0100
3130	1222	1311	0113	0100
3131	1222	1311	3300	0133
3132	2211	2200	0122	0103
3133	2202	0211	0102	0100
3134	0311	0203	0103	0100
3135	0111	0201	0103	0300
3136	0111	0203	0103	0300
3137	0311	0201	0103	0300
3138	0311	0301	0103	0300
3139	0211	0301	0102	0100
314	2313	1333	0111	0100
3140	2311	2301	0123	0100
3141	2311	3301	0123	0100
3142	2311	1201	0123	0100
3143	2311	1301	0123	0100
3144	2311	1311	0123	0100
3145	2311	1311	0113	0100
3146	3311	1311	0113	0100
3147	3311	0111	0103	0300
3148	1303	0133	0111	0300
3149	1303	0122	0111	0200
315	2333	1333	0111	0100
3150	1323	0133	0111	0300
3151	1323	1211	0112	0100
3152	1323	1211	0122	0100
3153	1323	1311	0113	0100
3154	1323	1311	0133	0100
3155	1322	1311	0133	0100
3156	1322	3300	0133	0111
3157	1303	3300	0133	0111
3158	1333	3300	0133	0111
3159	2233	1211	0112	0100
316	3313	0333	0111	0100
3160	0233	0311	0103	0100
3161	0212	0211	0102	0100
3162	0213	0211	0102	0100
3163	0213	0211	0102	0200
3164	0213	0311	0103	0100
3165	0213	0311	0103	0300
3166	0233	0311	0103	0300
3167	2233	2311	0123	0100
3168	2233	0311	0103	0300
3169	2333	0311	0103	0300
317	2313	0333	0111	0100
3170	2333	0311	0103	0100
3171	0333	0311	0103	0100
3172	0333	0311	0103	0300
3173	2333	1311	0133	0100
3174	1333	1311	0133	0100
3175	2211	0122	0301	0100
3176	0311	0122	0103	0100
3177	1311	0122	0113	0100
3178	2211	0122	0112	0100
3179	3311	0133	0112	0100
318	2333	0333	0111	0100
3180	3311	0133	0201	0100
3181	3311	0133	0200	0100
3182	1311	0133	0200	0100
3183	1311	0133	0203	0100
3184	1311	0133	0201	0100
3185	3311	0133	0203	0100
3186	3311	0133	0103	0100
3187	0311	0133	0103	0100
3188	3311	0133	0113	0100
3189	1223	1211	1200	0112
319	3301	0333	0111	0100
3190	1333	1211	1200	0112
3191	2333	1211	1200	0112
3192	1333	0211	0102	0100
3193	1333	0211	0102	0200
3194	2333	0211	0102	0200
3195	0333	0211	0102	0200
3196	0333	0111	0103	0300
3197	2333	0111	0103	0300
3198	2223	0111	0102	0200
3199	2202	0111	0102	0200
32	0133	0111	0201	0100
320	2301	0333	0111	0100
3200	3302	0111	0102	0200
3201	3302	0122	0111	0200
3202	3302	0133	0111	0300
3203	3301	0133	0111	0300
3204	2201	0133	0111	0300
3205	2301	0133	0111	0300
3206	2202	0133	0111	0300
3207	2302	0133	0111	0300
3208	2312	0133	0111	0300
3209	2322	0133	0111	0300
321	3300	0333	0111	0100
3210	2322	0122	0111	0200
3211	1222	0122	0111	0200
3212	1322	0122	0111	0200
3213	0322	0122	0111	0200
3214	3322	0122	0111	0200
3215	1322	1300	0113	0111
3216	1213	0211	0102	0100
3217	1201	0111	0103	0300
3218	1211	1200	0112	0103
3219	1311	1300	0113	0103
322	3303	0333	0111	0100
3220	1311	3300	0133	0103
3221	1311	3300	0133	0203
3222	1311	3300	0133	0200
3223	3311	3300	0133	0200
3224	1311	0233	0133	0100
3225	1311	0223	0133	0100
3226	1311	0222	0133	0100
3227	1311	0222	0113	0100
3228	1211	0222	0112	0100
3229	1211	0222	0122	0100
323	2303	0333	0111	0100
3230	2211	1222	0122	0200
3231	3311	1222	3300	0133
3232	3311	1222	0133	0100
3233	3311	1222	0133	0300
3234	2211	1222	0122	0100
3235	2211	0222	0122	0100
3236	2211	0222	0122	0200
3237	2311	1222	0123	0100
3238	1200	0222	0112	0111
3239	2200	0222	0122	0111
324	2300	0333	0111	0100
3240	2300	0222	0123	0111
3241	3300	0222	0133	0111
3242	1311	2301	1300	0113
3243	1311	2201	1300	0113
3244	1211	2200	1300	0122
3245	1311	2203	1300	0113
3246	1311	1203	1300	0113
3247	1211	2203	1200	0112
3248	2300	0213	0123	0111
3249	2300	0212	0123	0111
325	1301	0333	0111	0100
3250	2300	0312	0123	0111
3251	2300	0313	0123	0111
3252	2200	0313	0122	0111
3253	2211	0313	0122	0200
3254	1211	0313	0122	0100
3255	1211	0323	0122	0100
3256	2211	0313	0122	0100
3257	1211	0333	0122	0100
3258	1300	0233	0113	0111
3259	2211	1233	0122	0100
326	1300	0333	0111	0100
3260	2211	0233	0122	0100
3261	2211	0211	0122	0100
3262	2211	1213	0122	0100
3263	2211	1211	0122	0100
3264	2311	1211	0122	0100
3265	3311	1211	0122	0100
3266	2311	1211	0123	0100
3267	1311	1211	3300	0133
3268	3311	1211	3300	0133
3269	3311	1211	0133	0300
327	1333	0333	0111	0100
3270	1311	1211	0133	0100
3271	3311	1211	0133	0100
3272	2211	1211	0122	0200
3273	2213	1211	0122	0100
3274	2213	2211	0122	0100
3275	2200	1200	0122	0111
3276	2200	1300	0122	0111
3277	2200	0123	0122	0111
3278	2300	0123	0122	0111
3279	2211	1302	0122	0100
328	2213	1323	0111	0100
3280	2211	1323	0122	0100
3281	1211	0123	0122	0100
3282	2311	0123	0122	0100
3283	1211	1200	0122	0112
3284	2211	1213	0122	0200
3285	2211	1201	0122	0100
3286	1311	1201	0133	0100
3287	1311	2201	0133	0100
3288	3311	2301	0133	0100
3289	3311	2301	0133	0300
329	2313	1323	0111	0100
3290	3311	1301	0133	0100
3291	3311	1301	0133	0300
3292	3311	1302	0133	0300
3293	3311	1323	0133	0300
3294	3311	1323	0133	0100
3295	3311	1322	0133	0100
3296	3311	0322	0133	0100
3297	3311	0222	0133	0100
3298	2311	0222	0123	0100
3299	3311	0222	0133	0300
33	1233	0111	0201	0100
330	2313	1322	0111	0100
3300	3311	0223	0133	0300
3301	3311	0233	0133	0300
3302	3311	1233	0133	0300
3303	3311	0133	0122	0300
3304	2211	0133	0122	0300
3305	1211	2200	0122	0300
3306	2211	2200	0122	0300
3307	3311	2201	0133	0300
3308	3311	0133	0301	0300
3309	0211	0103	0102	0200
331	2311	1323	0111	0100
3310	2311	1301	2300	0123
3311	1311	1301	0113	0100
3312	0311	0103	0102	0200
3313	0311	0122	0103	0200
3314	0311	0122	0103	0300
3315	0311	0302	0103	0300
3316	0212	0311	0103	0100
3317	0313	0311	0103	0100
3318	0312	0311	0103	0100
3319	0323	0311	0103	0100
332	2211	1323	0111	0100
3320	0323	0211	0102	0100
3321	0312	0211	0102	0100
3322	0312	0111	0102	0200
3323	0323	0111	0102	0200
3324	0322	0111	0102	0200
3325	0322	0211	0102	0200
3326	1322	0211	0102	0200
3327	1322	0111	0102	0200
3328	1322	0211	0102	0100
3329	3322	0211	0102	0200
333	2233	1322	0111	0100
3330	3322	0211	0102	0100
3331	3322	2311	0123	0100
3332	3311	2311	0123	0100
3333	3312	2311	0123	0100
3334	2212	2311	0123	0100
3335	0233	0111	0103	0300
3336	0211	0111	0103	0300
3337	0211	0111	0102	0200
3338	2211	0111	0102	0200
3339	2211	0211	0122	0200
334	2233	1323	0111	0100
3340	2211	0311	0122	0100
3341	2211	0223	0122	0100
3342	2211	0223	0122	0200
3343	2311	0223	0123	0100
3344	2311	0212	0123	0100
3345	2311	0211	0123	0100
3346	2311	0213	0123	0100
3347	2211	0212	0122	0100
3348	3311	0233	0133	0100
3349	3311	1233	0133	0100
335	2333	1322	0111	0100
3350	2311	1233	0123	0100
3351	2211	1233	0122	0200
3352	2211	0233	0122	0200
3353	2211	1233	2200	0122
3354	2211	0211	0102	0100
3355	2311	0211	0102	0100
3356	3311	0211	0102	0100
3357	2211	1211	0112	0100
3358	2311	1211	0112	0100
3359	3311	1211	0112	0100
336	2333	1323	0111	0100
3360	2311	1203	0123	0100
3361	2311	1200	0123	0100
3362	2300	1200	0123	0111
3363	2311	1202	0123	0100
3364	2311	1223	0123	0100
3365	1311	0133	0123	0100
3366	3311	0133	0123	0100
3367	2311	1333	0123	0100
3368	3311	1333	0133	0100
3369	1200	0333	0112	0111
337	2233	0322	0111	0100
3370	2311	1333	2300	0123
3371	3311	1333	3300	0133
3372	1312	1311	3300	0133
3373	1312	1311	1300	0113
3374	1312	3300	0133	0111
3375	1301	3300	0133	0111
3376	1311	3300	0133	0111
3377	1323	3300	0133	0111
3378	1323	1211	1200	0112
3379	1303	2200	0122	0111
338	2233	0323	0111	0100
3380	1303	2300	0123	0111
3381	1333	2300	0123	0111
3382	2333	2300	0123	0111
3383	2333	3300	0133	0111
3384	2300	0211	0123	0111
3385	2300	0311	0123	0111
3386	3300	0311	0133	0111
3387	2200	0122	0111	0103
3388	2200	0122	0111	0102
3389	3300	0133	0111	0102
339	2333	0322	0111	0100
3390	3300	0133	0111	0302
3391	2200	0122	0111	0302
3392	2200	0122	0111	0301
3393	2200	0122	0111	0201
3394	2233	1311	1300	0113
3395	2213	1311	1300	0113
3396	2211	1311	1300	0113
3397	2311	1311	1300	0113
3398	3311	1311	1300	0113
3399	3311	3300	0133	0113
34	1233	0111	0200	0100
340	2333	0323	0111	0100
3400	2211	1200	0122	0112
3401	1211	2200	0122	0112
3402	2211	2200	0122	0112
3403	2311	2300	0322	0123
3404	1211	2200	0122	0102
3405	1311	1300	0113	0102
3406	1311	3300	0133	0102
3407	3311	3300	0133	0102
3408	3311	2300	0133	0123
3409	3311	3300	0133	0123
341	3313	1322	0111	0100
3410	1311	2300	1300	0113
3411	1311	2200	1300	0113
3412	1311	3300	1300	0113
3413	1311	2200	0122	0113
3414	1311	1300	0322	0113
3415	1311	3300	0322	0133
3416	3311	3300	1300	0133
3417	1311	3300	1300	0133
3418	1311	3300	1200	0133
3419	3311	3300	1200	0133
342	3313	1323	0111	0100
3420	1211	2200	0133	0122
3421	2211	2300	0123	0122
3422	2211	2200	0122	0111
3423	1211	2200	0122	0111
3424	2303	2200	0122	0111
3425	2300	2200	0122	0111
3426	3300	2200	0122	0111
3427	3323	2200	0122	0111
3428	3302	2200	0122	0111
3429	3311	2200	0122	0111
343	3311	1323	0111	0100
3430	1211	0311	0122	0100
3431	1202	1300	0113	0111
3432	1233	1300	0113	0111
3433	1233	2300	0123	0111
3434	1233	3300	0133	0111
3435	2233	3311	0133	0100
3436	2233	3311	0133	0300
3437	2213	3311	0133	0300
3438	2333	3311	0133	0300
3439	2333	3311	0133	0100
344	3313	0322	0111	0100
3440	2333	0211	0102	0100
3441	2333	0133	0111	0300
3442	2333	0122	0111	0200
3443	0333	0211	0102	0100
3444	0323	0311	0103	0300
3445	1323	0311	0103	0300
3446	1323	0311	0103	0100
3447	1323	0111	0102	0200
3448	1323	0111	0103	0300
3449	0323	0111	0103	0300
345	2313	0322	0111	0100
3450	3323	0111	0103	0300
3451	3323	0111	0102	0200
3452	3303	0111	0102	0200
3453	3313	1211	0112	0100
3454	1302	1300	0113	0111
3455	0122	0111	0103	0200
3456	0211	0133	0111	0300
3457	0211	0122	0111	0200
3458	0311	0122	0111	0200
3459	0311	0133	0111	0300
346	2213	0322	0111	0100
3460	2311	0122	0111	0200
3461	3311	0122	0111	0200
3462	2211	0122	0111	0200
3463	3311	3300	0211	0133
3464	3311	3300	0233	0133
3465	1311	3300	0233	0133
3466	3300	0313	0133	0111
3467	3300	0312	0133	0111
3468	3300	0323	0133	0111
3469	3311	3302	0133	0300
347	2211	0323	0111	0100
3470	3311	3301	0133	0300
3471	1311	3301	0133	0100
3472	3311	3301	0133	0100
3473	3311	3302	0133	0100
3474	1311	3302	0133	0100
3475	1311	1202	0133	0100
3476	3311	1201	0133	0100
3477	1201	3300	0133	0111
3478	3311	3300	0133	0103
3479	3311	3300	0133	0203
348	2213	0323	0111	0100
3480	1311	1300	0233	0113
3481	2311	2300	0233	0123
3482	1311	3300	0211	0133
3483	1311	3300	0311	0133
3484	1211	2200	0311	0122
3485	2211	2200	0311	0122
3486	1223	1211	2200	0122
3487	1211	1303	2200	0122
3488	1333	1211	2200	0122
3489	2333	1200	0112	0111
349	2311	0323	0111	0100
3490	2333	1211	0122	0100
3491	2333	2211	0122	0100
3492	2333	2311	0123	0100
3493	2333	1211	0112	0100
3494	1333	1311	0113	0100
3495	2333	1311	0113	0100
3496	2233	2211	0122	0100
3497	2233	1200	0112	0111
3498	1233	0122	0111	0200
3499	2233	2300	0123	0111
35	0133	0111	0200	0100
350	2313	0323	0111	0100
3500	2233	2200	0122	0111
3501	3322	2200	0122	0111
3502	1322	2200	0122	0111
3503	3322	2211	0122	0200
3504	3322	2211	0122	0100
3505	1322	1211	0122	0100
3506	3322	1211	0122	0100
3507	3313	2211	0122	0200
3508	3311	2211	0122	0200
3509	3323	2211	0122	0200
351	3313	0323	0111	0100
3510	3311	0133	0122	0200
3511	2211	0133	0122	0200
3512	2211	1200	0122	0200
3513	2211	2300	0122	0200
3514	2211	1300	0122	0200
3515	2211	2301	0122	0200
3516	2211	1312	0122	0200
3517	2200	0312	0122	0111
3518	2211	1312	0122	0100
3519	2211	1311	0122	0100
352	3311	0323	0111	0100
3520	2211	1333	0122	0100
3521	2211	1333	0122	0200
3522	2211	0333	0122	0200
3523	2211	3301	0122	0200
3524	2211	0122	0203	0200
3525	2211	1301	2200	0122
3526	2311	1201	2300	0123
